"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
2736291																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1822	0	0	0	0	496540	516156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1014518	0	496540	516156	1822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1822				1822														
2736451																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	96750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96750	0	0	96750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
2736714																																																																																																																																																																																																																																																	
2737980																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		49577	0	0	62	0	1329	8785	0	330857	0	0	330857	0	175070	0	0	175070	0	0	0	0	0	0	0	0	0	0	565618	0	1329	514774	49515	0	0	0	0	0	0	0	0	0	1239	0	0	1239	0	16388				16388						28816				28816				
2743244																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1171	0	0	1171	0	2990	566981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571142	0	2990	568152	0	0	0	0	0	0	0	0	0	0	1171	0	0	1171	0						1171			1171										
2745426																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		432	0	0	432	0	0	130778	0	7455	0	0	7455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138665	0	0	138665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						432			432										
2745529																																																																																																																																																																																																																																																	
2746245																																																																																																																																																																																																																																																	
2747279																																																																																																																																																																																																																																																	
2747466																																																																																																																																																																																																																																																	
2747587																																																																																																																																																																																																																																																	
2748502																																																																																																																																																																																																																																																	
2753917																																																																																																																																																																																																																																																	
2754222																																																																																																																																																																																																																																																	
2756730																																																																																																																																																																																																																																																	
2756909																																																																																																																																																																																																																																																	
2757205																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		3419	0	0	3419	0	0	376010	24935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404364	0	0	379429	24935	0	0	0	0	0	0	0	0	0	1670	0	0	1670	0						3419			3419										
2758613																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		273	0	0	273	0	0	647308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647581	0	0	647581	0	0	0	0	0	0	0	0	0	0	273	0	0	273	0																			
2759629																																																																																																																																																																																																																																																	
2764212																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	4917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4917	0	0	4917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
2769570																																																																																																																																																																																																																																																	
2769954																																																																																																																																																																																																																																																	
2771694																																																																																																																																																																																																																																																	
2774707																																																																																																																																																																																																																																																	
2775151																																																																																																																																																																																																																																																	
2775179																																																																																																																																																																																																																																																	
2775692																																																																																																																																																																																																																																																	
2785477																																																																																																																																																																																																																																																	
2785646																																																																																																																																																																																																																																																	
2787770																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	196585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196585	0	0	196585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
2791085																																																																																																																																																																																																																																																	
2793593																																																																																																																																																																																																																																																	
2794732																																																																																																																																																																																																																																																	
2796277																																																																																																																																																																																																																																																	
2797162																																																																																																																																																																																																																																																	
2797210																																																																																																																																																																																																																																																	
2797359																																																																																																																																																																																																																																																	
2797724																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		9205	0	0	7019	0	78746	2430079	45637	238742	0	0	238742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2802409	0	78746	2675840	47823	0	0	0	0	0	0	0	0	0	8527	0	0	8527	0						7019			7019										
2800491																																																																																																																																																																																																																																																	
2805535																																																																																																																																																																																																																																																	
2805928																																																																																																																																																																																																																																																	
2806635																																																																																																																																																																																																																																																	
2806840																																																																																																																																																																																																																																																	
2806877																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		36248	0	0	36248	0	0	3756	0	231967	0	0	231967	0	35643	0	0	35643	0	0	0	0	0	0	0	0	0	0	307614	0	0	307614	0	0	0	0	0	0	0	0	0	0	1968	0	0	1968	0	33240			33240		1075			1075		1932			1932					
2807173																																																																																																																																																																																																																																																	
2808602																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2205	0	0	2205	0	0	228923	0	20925	0	0	20925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252053	0	0	252053	0	0	0	0	0	0	0	0	0	0	77	0	0	77	0						62			62										
2809373																																																																																																																																																																																																																																																	
2811086																																																																																																																																																																																																																																																	
2815879																																																																																																																																																																																																																																																	
2819167																																																																																																																																																																																																																																																	
2819242																																																																																																																																																																																																																																																	
2820604																																																																																																																																																																																																																																																	
2823221																																																																																																																																																																																																																																																	
2826017																																																																																																																																																																																																																																																	
2833882																																																																																																																																																																																																																																																	
2834759																																																																																																																																																																																																																																																	
2835103																																																																																																																																																																																																																																																	
2836306																																																																																																																																																																																																																																																	
2838207																																																																																																																																																																																																																																																	
2839790																																																																																																																																																																																																																																																	
2845782																																																																																																																																																																																																																																																	
2847085																																																																																																																																																																																																																																																	
2847142																																																																																																																																																																																																																																																	
2849285																																																																																																																																																																																																																																																	
2849463																																																																																																																																																																																																																																																	
2849801																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		16455	0	0	566	0	0	128867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145322	0	0	129433	15889	0	0	0	0	0	0	0	0	0	2858	0	0	2858	0											14540				14540				
2850722																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	315867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315867	0	0	315867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
2855866																																																																																																																																																																																																																																																	
2857600																																																																																																																																																																																																																																																	
2858492																																																																																																																																																																																																																																																	
2858960																																																																																																																																																												0	0	0	0	0	0	0	0				20214	0	19956	0	0	0		0	0		66054	0	0	0	0	0	1481500	0	0	0	0	0	0	185476	0	0	0	185476	0	0	0	0	0	0	0	0	0	1733030	0	0	1481500	251530	0	0	0	0	0	0	0	0	0	0	0	0	0	0											66054				66054				
2860039																																																																																																																																																																																																																																																	
2860271																																																																																																																																																																																																																																																	
2861317																																																																																																																																																																																																																																																	
2867337																																																																																																																																																																																																																																																	
2869162																																																																																																																																																																																																																																																	
2871099																																																																																																																																																																																																																																																	
2871558																																																																																																																																																																																																																																																	
2873598																																																																																																																																																																																																																																																	
2877345																																																																																																																																																																																																																																																	
2877484																																																																																																																																																																																																																																																	
2877831																																																																																																																																																																																																																																																	
2877840																																																																																																																																																																																																																																																	
2880019																																																																																																																																																																																																																																																	
2881445																																																																																																																																																																																																																																																	
2882983																																																																																																																																																																																																																																																	
2889227																																																																																																																																																																																																																																																	
2891622																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		88122	0	0	0	0	11540	55893	0	869029	0	0	869029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1024584	0	11540	924922	88122	0	0	0	0	0	0	0	0	0	8965	0	0	0	8965	82928				82928	5194				5194									
2897633																																																																																																																																																																																																																																																	
2901558																																																																																																																																																																																																																																																	
2903123																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	78438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78438	0	78438	0	0	0	0	0	0	0	0	0	0	0	0	260	0	260	0																			
2905761																																																																																																																																																																																																																																																	
2907019																																																																																																																																																																																																																																																	
2907439																																																																																																																																																																																																																																																	
2912750																																																																																																																																																																																																																																																	
2913702																																																																																																																																																																																																																																																	
2914268																																																																																																																																																																																																																																																	
2914727																																																																																																																																																																																																																																																	
2915461																																																																																																																																																																																																																																																	
2916534																																																																																																																																																																																																																																																	
2916963																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2917184																																																																																																																																																																																																																																																	
2917317																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		44952	0	0	17734	0	0	50439	1235302	10012	0	0	10012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1340705	0	0	78185	1262520	0	0	0	0	0	0	0	0	0	68498	0	0	68498	0	27218				27218	17734			17734										
2919898																																																																																																																																																																																																																																																	
2920287																																																																																																																																																																																																																																																	
2920773																																																																																																																																																																																																																																																	
2921622																																																																																																																																																																																																																																																	
2921659																																																																																																																																																																																																																																																	
2925620																																																																																																																																																																																																																																																	
2925666																																																																																																																																																												41726	42433	0	0	0	0	0	0				0	0	0	0	0	0		0	0		264645	26849	0	173104	0	0	6379151	13087	0	0	0	0	0	0	0	0	0	0	490	0	42216	0	0	0	0	0	0	6698609	27339	0	6594471	131477	0	0	42433	0	0	0	0	0	0	64429	0	0	64429	0						135351	26849		162200		118390				118390				
2929392																																																																																																																																																																																																																																																	
2938198																																																																																																																																																												9063	8984	0	0	0	0	0	0				0	0	0	0	0	0		0	0		9322	0	0	9320	0	25473	455297	7977	0	0	0	0	0	0	0	0	0	0	0	0	9063	0	0	0	0	0	0	507132	0	25473	473680	7979	0	0	8984	0	0	0	0	0	0	9554	0	0	9554	0	2				2	9320			9320										
2938787																																																																																																																																																																																																																																																	
2939001																																																																																																																																																																																																																																																	
2939391																																																																																																																																																																																																																																																	
2941068																																																																																																																																																												394	394	0	0	0	0	0	0				0	0	0	0	0	0		0	0		558	0	0	0	0	3817	842688	6565	0	0	0	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	854022	0	3817	843082	7123	0	0	394	0	0	0	0	0	0	558	0	0	394	164											558				558				
2943615																																																																																																																																																																																																																																																	
2947556																																																																																																																																																																																																																																																	
2948058																																																																																																																																																																																																																																																	
2948423																																																																																																																																																																																																																																																	
2949970																																																																																																																																																																																																																																																	
2953418																																																																																																																																																																																																																																																	
2954059																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	9249	130776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140025	0	9249	130776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
2954497																																																																																																																																																																																																																																																	
2958972																																																																																																																																																																																																																																																	
2960555																																																																																																																																																																																																																																																	
2960788																																																																																																																																																																																																																																																	
2963266																																																																																																																																																																																																																																																	
2963275																																																																																																																																																																																																																																																	
2963864																																																																																																																																																																																																																																																	
2970657																																																																																																																																																												6815	6830	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1911	0	0	1911	0	844	234838	10485	0	0	0	0	0	0	0	0	0	0	0	0	6815	0	0	0	0	0	0	254893	0	844	243564	10485	0	0	6830	0	0	0	0	0	0	6869	0	0	6869	0						1911			1911										
2973041																																																																																																																																																																																																																																																	
2973386																																																																																																																																																																																																																																																	
2980209																																																																																																																																																												0	0	0	0	0	4118000	4118000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12000	2000	1000	13000	0	80000	227000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319000	2000	81000	240000	0	0	0	0	0	0	0	0	0	0	4118000	2000	0	4120000	0	0	0	0	0	0	3000	2000	0	5000	0	7000	0	0	7000	0	2000	0	1000	
2986407																																																																																																																																																												2400	2400	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	305391	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	307791	0	0	307791	0	0	0	2400	0	0	0	0	0	0	2400	0	0	2400	0																			
2989006																																																																																																																																																																																																																																																	
2992547																																																																																																																																																																																																																																																	
2997216																																																																																																																																																																																																																																																	
2997748																																																																																																																																																																																																																																																	
2998576																																																																																																																																																																																																																																																	
3005097																																																																																																																																																																																																																																																	
3010363																																																																																																																																																																																																																																																	
3015939																																																																																																																																																																																																																																																	
3016347																																																																																																																																																																																																																																																	
3017081																																																																																																																																																																																																																																																	
3019982																																																																																																																																																																																																																																																	
3020447																																																																																																																																																																																																																																																	
3022610																																																																																																																																																																																																																																																	
3025929																																																																																																																																																																																																																																																	
3027763																																																																																																																																																																																																																																																	
3029253																																																																																																																																																																																																																																																	
3029589																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		172153	98988	0	271141	0	0	69917	0	0	0	0	0	0	0	0	0	0	0	416	0	416	0	82900	0	0	82900	0	324970	99404	0	424374	0	0	0	0	0	0	0	0	0	0	179633	99404	0	279037	0						172153	98988		271141										
3032833																																																																																																																																																																																																																																																	
3034257																																																																																																																																																																																																																																																	
3039636																																																																																																																																																																																																																																																	
3040418																																																																																																																																																																																																																																																	
3041358																																																																																																																																																																																																																																																	
3042234																																																																																																																																																																																																																																																	
3045383																																																																																																																																																																																																																																																	
3047659																																																																																																																																																																																																																																																	
3048487																																																																																																																																																																																																																																																	
3049635																																																																																																																																																																																																																																																	
3052813																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	132432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132432	0	0	132432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
3066025									0	0	0							0			0																																																																			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																			
3067929																																																																																																																																																																																																																																																	
3068579																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	328290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328290	0	0	328290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
3070545																																																																																																																																																																																																																																																	
3076220																																																																																																																																																												1042	1042	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	663705	0	0	0	0	0	0	0	0	0	0	0	0	0	1042	0	0	0	0	0	0	664747	0	0	664747	0	0	0	1042	0	0	0	0	0	0	1042	0	0	1042	0																			
