"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ459	RCFDPV10	RCFDPV11	RCFDPV12	RCFDPV13	RCFDPV14	RCFDPV15	RCFDPV16	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	
3270046																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	6411	0	0	809		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3271799																																																																																																																																																														0	187472	0	0				0	0	0	105231	0		0		12424			0	0	0	0	0	0																													189839																				0							0	0			
3271986																																																																																																																																																														0	0	0	0				0	0	0	48264	7666		0		0			0	0	0	0	0	720																																																								0	0			
3272956																																																																																																																																																														0	26000	0	0				0	0	0	1402	0		46		0			0	0	0	0	0	0																																																								0	0			
3274709																																																																																																																																																														0	0	0	0	0	0	100535	0	0	0	39311	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450000	0	0	0	450000	0	0	0	0	0	0	0	1000535	0	0	0	0	0	0	0	0	0	0	0	7905	0	0	0	0	0	0	0	0	0	100535	0	5	0	0	0	0	0	0	
3277241																																																																																																																																																														0	0	0	0				0	0	0	476	0		0		0			0	0	0	0	0	0																																																								0	0			
3280625																																																																																																																																																														0	0	0	0				0	0	0	44866	0		1883		1110			0	0	0	0	0	654																													360																				0							0	0			
3281510																																																																																																																																																														313	0	0	0				0	0	0	6758	0		1020		24			0	0	0	0	0	0																																																								0	0			
3282012																																																																																																																																																														0	0	0	0				0	0	0	4136	0		36		0			0	0	0	0	0	0																																																								0	0			
3284070	0	0	0	0	0	0	28907000	0	0	0	107000	0	0	333000	32000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6150000	0	0	0	0	0	0	0	35057000	25000	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	28907000	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	0	0	227000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	20634000	3947000	0	794000	83000	666000	0	0	45000																																																																																				
3284397																																																																																																																																																														0	0	0	0	0	0	8000000	0	0	0	0	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3500000	0	0	0	0	0	0	0	11500000	0	0	0	0	0	0	0	0	0	0	0	626815	0	0	0	0	0	0	0	0	0	8000000	0	0	0	0	0	0	0	0	
3284445																																																																																																																																																														0	0	0	0				0	0	0	0	0		135		0			0	0	0	0	0	0																																																								0	0			
3284490																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	4867	0	0	4102	0	6192	0	0	0	0	0	0	0	207303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3285246																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3285778																																																																																																																																																														0	0	0	0				0	0	0	9678	0		45		0			0	0	0	0	0	0																																																								0	0			
3286999																																																																																																																																																														0	0	0	0				0	0	0	1927	0		110		0			0	0	0	0	0	0																																																								0	0			
3287660																																																																																																																																																														0	0	0	0	0	0	835000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	835000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350000	0	0	0	0	0	0	0	0	
3288452																																																																																																																																																														0	0	0	0				0	0	0	69247	0		0		2178			0	0	0	0	0	199																													17765																				0							0	0			
3290240																																																																																																																																																														0	0	0	0	0	0	130260	0	0	0	79356	0	0	33554		1659		0	0	0	0	0	0	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12000	0	0	0	0	0	0	0	142260	0	0	0	0	0	0	0	0	0	0	0	4021	0	0	0	643	0	0	0	0	0	130260	0	0	0	0	0	0	0	0	
3293540																																																																																																																																																														0	0	0	0				0	0	0	4197	0		413		0			0	0	0	0	0	0																													100000																				0							0	0			
3296859																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
3297490																																																																																																																																																														0	70400	0	0				0	0	0	0	0		546		0			0	0	0	0	0	0																																																								0	0			
3303298	78821	4718089	0	0	0	0	220202313	0	0	0	28672955	11354321	0	2266277	563080	173024	45210	31613132	0	0	0	0	0	202775	1162000	0	0	0	5322839	5892010	0	0	0	0	0	0	0	0	0	0	7103239	1236393	0	72845	23995133	1236393	0	30827	0	1197792	0	1259012	87967059	0	0	42451	180230	634823	0	499333	549782	542690	0	441337	247652	0	0	0	32563	0	0	0	193006	169818465	39977927	12796020	0	30118	0	0	0	0	0	0	0	0	0	0	2021873	0	4718089	379028	2294762	0	0	2021873	0	0	593527	1400996	16328	0	5400	5622	0	0	0	0	0	0	174368	0	0	881163	203915	0	0	40846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203915	0	0	40846	9745117	1609204	33334985	2705790	0	17723696	371663	2418012	8340213	1177123	5416684																																																																																				
3303944																																																																																																																																																														0	0	0	0				0	0	0	3129	0		160		78			0	0	0	0	0	0																													18179																				0							0	0			
3306280																																																																																																																																																														0	0	0	0				0	0	0	20091	0		399		0			0	0	0	0	0	0																																																								0	0			
3306598																																																																																																																																																														0	0	0	0				0	0	0	895	0		0		75			0	0	0	0	0	573																																																								0	0			
3308529																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	12090	0	0	0		10		0	0	0	0	0	0	1069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3308574																																																																																																																																																														0	0	0	0				0	0	0	5981	0		0		0			0	0	0	0	0	0																													19221																				0							0	0			
3309393																																																																																																																																																														0	12000	0	0				0	0	0	2802	0		1814		0			0	0	0	0	0	0																																																								0	0			
3309571																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3310287																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
3314043																																																																																																																																																														0	96172	0	0				0	0	0	10904	0		200		1594			0	0	0	0	0	0																													40000																				0							0	0			
3314119																																																																																																																																																														1253	0	0	0				0	0	0	2294	0		0		0			0	0	0	0	0	0																																																								0	0			
3316739																																																																																																																																																														0	0	0	0				0	0	0	3254	0		120		0			0	0	0	0	0	0																																																								0	0			
3317192																																																																																																																																																														0	0	0	0				0	0	0	1476	0		50		471			0	0	0	0	0	0																																																								0	0			
3317932																																																																																																																																																														0	992250	0	0	0	0	750000	0	0	0	94988	0	0	26361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225000	0	0	0	225000	0	0	0	0	0	0	0	1200000	0	0	0	0	0	0	0	0	0	0	0	24330	0	0	0	397	0	0	0	0	0	750000	0	0	0	0	0	0	0	0	
3320781																																																																																																																																																														0	0	0	0				0	0	0	10295	0		1012		512			0	0	0	0	0	0																													815																				0							0	0			
3322468																																																																																																																																																														0	0	0	0				0	0	0	6434	0		89		105			0	0	0	0	0	1275																																																								0	0			
3325759																																																																																																																																																														0	0	0	0	0	0	150000	0	0	0	89345	1035	0	0	0	18179	18179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145882	0	0	0	0	0	0	0	295882	0	0	0	0	0	0	0	0	0	0	0	3144	0	0	1177	364	0	0	0	0	0	150000	0	0	0	0	0	0	0	0	
3337097																																																																																																																																																														187	33030	0	0				0	0	0	19552	0		3036		0			0	0	0	0	0	11823																																																								0	0			
3340725																																																																																																																																																														0	0	0	0				0	0	0	1167	0		0		0			0	0	0	0	0	0																													1401																				0							0	0			
3340903																																																																																																																																																														0	0	0	0				0	0	0	9994	0		0		0			0	0	0	0	0	0																																																								0	0			
3341393																																																																																																																																																														0	0	0	0				0	0	0	16942	0		3240		0			0	0	0	0	0	0																																																								0	0			
3342671																																																																																																																																																														0	27000	0	0				0	0	0	1902	0		131		0			0	0	0	0	0	0																													20000																				0							0	0			
3344321																																																																																																																																																														0	0	0	0	0	0	340000	0	0	0	97192	5769	0	2844	0	78756	14371	0	0	0	0	0	0	54636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	0	0	0	0	0	0	0	365000	0	0	0	0	0	0	0	0	0	0	0	490	0	0	0	1844	0	0	0	0	0	340000	0	0	0	0	0	0	0	0	
3346268																																																																																																																																																														0	0	0	0				0	0	0	23988	0		813		151			0	0	0	0	0	0																													0																				4373							0	0			
3346633																																																																																																																																																														0	0	0	0				0	0	0	4545	0		0		43			0	0	0	0	0	0																																																								0	0			
3347603																																																																																																																																																														0	0	0	0				0	0	0	25610	0		0		157			0	0	0	0	0	0																													42500																				0							0	0			
3347911																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
3348468																																																																																																																																																														1002	0	0	0				0	0	0	41077	0		0		0			0	0	0	0	0	0																													19600																				0							0	0			
3348888																																																																																																																																																														116728	0	0	0	0	0	0	0	0	0	335196	385015	0	5389	0	379	0	0	0	0	0	0	0	3574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23160	0	0	0	0	0	0	0	0	0	0	0	23160	0	0	0	0	0	0	0	0	0	0	0	627	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3349241																																																																																																																																																														0	44707	0	0				0	0	0	18086	0		0		14036			0	0	0	0	0	0																																																								0	0			
3350658																																																																																																																																																														0	0	0	0				0	0	0	24349	0		338		1779			0	0	0	0	0	0																																																								0	0			
3350724																																																																																																																																																														0	106782	0	0	0	0	0	0	0	0	38797	11191	0	4445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6235	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3353154																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3354599																																																																																																																																																														0	10555	0	0				0	0	0	28774	0		1429		2559			0	0	0	0	0	0																																																								0	0			
3356191																																																																																																																																																														0	0	0	0				0	0	0	113337	0		3104		6568			0	0	0	0	0	0																													53954																				0							0	0			
3357077																																																																																																																																																														0	0	0	0				0	0	0	2353	0		208		0			0	0	0	0	0	0																																																								0	0			
3357219																																																																																																																																																														96	0	0	0				0	0	0	15974	0		23174		0			0	0	0	0	0	0																													75000																				0							0	0			
3357385																																																																																																																																																														175	26442	0	0	0	0	0	0	0	0	25074	0	0	1222		0		0	40093	40093	0	0	0	1795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3357620																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3358270																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	12707	0	0	198		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3368635																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	14789	0	0	46		546		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3368925																																																																																																																																																														0	17700	0	0				0	0	0	2175	0		227		0			0	0	0	0	0	0																																																								0	0			
3370133																																																																																																																																																														0	0	0	0				0	0	0	28101	0		77		0			0	0	0	0	0	0																																																								0	0			
3370357																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	2700	0	0	172		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3374234																																																																																																																																																														0	7960	0	0				0	0	0	6375	0		13181		0			0	0	0	0	0	0																																																								0	0			
3374382																																																																																																																																																														53	0	0	0				0	0	0	9963	0		6555		0			0	0	0	0	0	0																													87313																				0							0	0			
3374403																																																																																																																																																														0	39426	0	0				0	0	0	11609	0		643		0			0	0	0	0	0	0																																																								0	0			
3374412																																																																																																																																																														0	105065	0	0				0	0	0	104517	2574		6697		50			0	0	0	0	0	0																													478177																				0							0	0			
3377235																																																																																																																																																														0	0	0	0				0	0	0	706	0		455		0			0	0	0	0	0	0																																																								0	0			
3378773																																																																																																																																																														14345	134820	0	0	0	0	708737	0	0	0	73687	0	0	31008	0	72649	0	0	0	0	0	0	0	98094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125000	0	0	0	0	0	0	0	833737	0	0	0	0	0	0	0	0	0	0	0	33419	0	0	0	10345	0	0	0	0	0	543362	0	19	0	0	0	0	0	0	
3383665																																																																																																																																																														0	12150	0	0	0	0	32879	0	0	0	6061	0	0	0		2541		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3242	0	0	0	3242	0	0	0	0	0	0	0	0	0	0	0	32879	0	0	0	0	0	0	0	0	0	0	
3384952																																																																																																																																																														0	4066	0	0				0	0	0	42103	0		2040		0			0	0	0	0	0	1997																																																								0	0			
3385744																																																																																																																																																														0	0	0	0				0	0	0	10252	8937		611		0			0	0	0	0	0	0																																																								0	0			
3386264																																																																																																																																																														1322	0	0	0				0	0	0	2712	0		0		2088			0	0	0	0	0	0																																																								0	0			
3386536																																																																																																																																																														0	98261	0	0	0	0	0	0	0	0	25627	0	0	24553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3387140																																																																																																																																																														0	0	0	0				0	0	0	2703	0		0		0			0	0	0	0	0	0																																																								0	0			
3388482																																																																																																																																																														3937	0	0	0				0	0	0	59151	0		0		0			0	0	0	0	0	0																																																								0	0			
3390337																																																																																																																																																														0	0	0	0				0	0	0	25	0		0		0			0	0	0	0	0	0																																																								0	0			
3390627																																																																																																																																																														0	0	0	0				0	0	0	4963	0		0		165			0	0	0	0	0	0																																																								0	0			
3391718																																																																																																																																																														0	57597	0	0				0	0	0	6023	0		0		2258			0	0	0	0	0	0																																																								0	0			
3393851																																																																																																																																																														0	0	0	0				0	0	0	5720	0		40		3			0	0	0	0	0	0																																																								0	0			
3394278																																																																																																																																																														0	0	0	0	0	0	601560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601560	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	55	0	0	0	0	0	595040	0	0	0	0	0	0	0	0	
3394380																																																																																																																																																														0	0	0	0				0	0	0	762	0		0		0			0	0	0	0	0	0																																																								0	0			
3397233																																																																																																																																																														0	0	0	0				0	0	0	8121	0		0		0			0	0	0	0	0	0																																																								0	0			
3398623																																																																																																																																																														0	0	0	0				0	0	0	9391	0		1926		10			0	0	0	0	0	0																																																								5267581	93466			
3401970																																																																																																																																																														0	0	0	0	0	0	354245	0	0	0	69787	0	0	0	0	22310	22310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11081	0	0	0	11081	0	0	0	0	0	0	0	0	0	0	0	354245	0	0	0	53	0	0	0	0	0	0	
3402913	138	0	0	0	0	0	0	0	0	0	20459	0	0	16623	500	1520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67429	143608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																					0	0	360803	59388	0	97110																																																																																									
3404207																																																																																																																																																														0	0	0	0	0	0	390903	0	0	0	37539	0	0	21321	3622	9917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89200	0	0	0	0	0	0	0	100000	0	0	0	3203	0	0	0	3194	0	0	0	735	0	0	0	0	0	0	0	380103	0	50000	0	0	0	0	0	0	0	0	
3404373																																																																																																																																																														0	0	0	0				0	0	0	3626	0		0		875			0	0	0	0	0	0																													100000																				0							0	0			
3404467																																																																																																																																																														0	0	0	0				0	0	0	19639	0		0		679			0	0	0	0	0	0																																																								0	0			
3404506																																																																																																																																																														0	0	0	0				0	0	0	38404	0		676		236			0	0	0	0	0	0																																																								0	0			
3404999																																																																																																																																																														0	450	0	0				0	0	0	29139	0		2042		0			0	0	0	0	0	0																																																								0	0			
3407084																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	6421																																																								0	0			
3408728																																																																																																																																																														5246	262651	0	0	0	0	475326	0	0	0	81225	56229	0	34322	34322	11411	11411	0	0	0	0	0	0	11152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1606	0	0	0	0	0	0	0	0	0	0	0	476932	0	0	0	0	0	0	0	0	0	0	0	8596	0	0	0	8596	0	0	0	0	0	237663	0	0	0	0	0	0	0	0	
3410141																																																																																																																																																														0	0	0	0				0	0	0	30594	0		94		140			0	0	0	0	0	0																																																								0	0			
3411773																																																																																																																																																														0	24000	0	0				0	0	0	1938	0		717		0			0	0	0	0	0	0																																																								0	0			
3412417																																																																																																																																																														0	0	0	0				0	0	0	16961	10117		0		11754			0	0	0	0	0	0																																																								0	0			
3419416																																																																																																																																																														0	0	0	0	0	0	47731	0	0	0	31667	0	0	4383	0	6362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47731	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3428258																																																																																																																																																														0	0	0	0				0	0	0	4007	0		0		0			0	0	0	0	0	0																																																								0	0			
3429219																																																																																																																																																														0	0	0	0				0	0	0	23384	0		0		1741			0	0	0	0	0	0																													10000																				0							0	0			
3435948																																																																																																																																																														0	0	0	0				0	0	0	2685	0		2004		0			0	0	0	0	0	0																													20000																				0							0	0			
3437148																																																																																																																																																														0	78960	0	0				0	0	0	46014	0		563		569			0	0	0	0	0	0																																																								0	0			
3437157																																																																																																																																																														0	175200	0	0	0	0	0	0	0	0	131824	0	0	7858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6274	0	0	0	0	0	0	0	0	0	0	0	34421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	40694	0	0	0	0	0	0	0	0	0	0	
3437456																																																																																																																																																														0	0	0	0	0	0	950000	0	0	0	0	0	0	0	0	6846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	950000	0	0	0	0	0	0	0	0	0	0	0	12656	0	0	0	220	0	0	0	0	0	700000	0	0	0	0	0	0	0	0	
3437483																																																																																																																																																														0	0	0	0				0	0	0	13532	18636		11378		3344			0	0	0	0	0	0																													57022																				0							0	0			
3438958																																																																																																																																																														0	0	0	0				0	0	0	10212	0		0		0			0	0	0	0	0	0																																																								0	0			
3440803																																																																																																																																																														0	0	0	0				0	0	0	16569	0		0		976			0	0	0	0	0	1392																																																								0	0			
3445901																																																																																																																																																														0	0	0	0				0	0	0	30996	0		2075		250			0	0	0	0	0	197																																																								0	0			
3446225																																																																																																																																																														0	0	0	0				0	0	0	20332	0		0		0			0	0	0	0	0	0																																																								0	0			
3446784																																																																																																																																																														0	37061	0	0				0	0	0	21258	0		0		1172			0	0	0	0	0	0																																																								0	0			
3447576																																																																																																																																																														0	0	0	0				0	0	0	8281	0		1488		1968			0	0	0	0	0	0																																																								0	0			
3447820																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		9836			0	0	0	0	0	0																																																								19383217	0			
3448162																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		70			0	0	0	0	0	0																																																								0	0			
3448425																																																																																																																																																														0	0	0	0				0	0	0	6663	0		0		0			0	0	0	0	0	0																																																								0	0			
3449066																																																																																																																																																														0	408	0	0	0	0	371230	0	0	0	39091	7631	0	7251	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371230	0	0	0	0	0	0	0	0	0	0	0	13096	0	0	0	13096	0	0	0	0	0	185615	0	0	0	0	0	0	0	0	
3451050																																																																																																																																																														0	48000	0	0				0	0	0	12264	0		6911		0			0	0	0	0	0	0																													5406																				0							0	0			
3455227																																																																																																																																																														0	0	0	0				0	0	0	6724	0		605		0			0	0	0	0	0	0																																																								0	0			
3459207																																																																																																																																																														0	0	0	0				0	0	0	23957	10415		0		876			0	0	0	0	0	568																																																								0	0			
3459216																																																																																																																																																														0	0	0	0				0	0	0	12356	0		336		0			0	0	0	0	0	0																																																								0	0			
3463875																																																																																																																																																														0	0	0	0				0	0	0	11141	0		0		0			0	0	0	0	0	0																																																								0	0			
3465392																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	15187	0	0	27568	0	0	0	0	0	0	0	0	0	1790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3466988																																																																																																																																																														0	0	0	0				0	0	0	18410	0		775		0			0	0	0	0	0	0																																																								0	0			
3468450																																																																																																																																																														175	16000	0	0				0	0	0	3081	0		0		0			0	0	0	0	0	0																																																								0	0			
3470097																																																																																																																																																														0	0	0	0				0	0	0	2990	0		26		0			0	0	0	0	0	0																																																								0	0			
3470154																																																																																																																																																														0	55000	0	0				0	0	0	15489	0		4363		0			0	0	0	0	0	0																																																								0	0			
