"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
2973041																																																																																																																																		13643	0																																																																																																														
2973386																																																																																																																																		270720	0	0	0	73837	649	250	399	0	0	0	0	0	0	162657	49527	0	0	0	0	0	0	0	0	0	0	0	64170	0	398	0	63772	162907	50324	0	63772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162907	50324	0	63772	0	10065	0	63772	73837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2980209																																																																																																																																		44013000	2271000	0	1622000	36434740	7877000	6452000	1425000	0	0	0	0	0	0	129000	198000	0	0	0	0	0	0	0	0	0	0	0	2814000	5000	1000	59000	1104000	6586000	1624000	59000	33428000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28000	28000	0	0	0	28000	12000	6000	0	0	0	6000	6586000	1715000	59000	33462000	0	343000	29500	33462000	34812740	4000	2427000	2427000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2986407																																																																																																																																		2059873	19349																																																																																																														
2989006																																																																																																																																		566736	5636	0	818	393196	32172	28239	3933	0	0	0	0	0	0	21554	144095	22149	0	0	0	0	0	0	0	0	0	0	16696	0	982	0	15714	55379	149098	91770	283040	0	0	0	0	0	0	0	0	0	0	0	0	841	168	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	16972	8486	0	0	0	8486	55379	149098	91770	297830	0	29820	45885	297830	392378	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2992547																																																																																																																																		4541544	12035																																																																																																														
2997216																																																																																																																																		417640	2854	0	0	310039	10746	3888	6858	0	0	0	0	0	0	14837	99007	537	2097	256	0	256	0	0	0	0	0	0	16030	0	0	0	15692	24937	140669	11616	251562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34377	17189	0	0	0	17189	24937	140669	11616	275744	0	28134	5808	275744	310039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2997748																																																																																																																																		696172	459																																																																																																														
2998576																																																																																																																																		4262457	55395																																																																																																														
3005097																																																																																																																																		90273	579	0	0	67299	23990	1280	22710	0	0	0	0	0	0	0	5915	0	300	0	0	0	0	0	0	0	0	0	4600	0	59	544	3191	1280	29378	1036	57629	225	225	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2963	29378	1036	57854	0	5876	518	57854	67299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3010363																																																																																																																																		227372	1861																																																																																																														
3015939																																																																																																																																		750380	2851	0	0	476878	198016	196134	1826	57	0	0	0	0	0	17969	69610	0	148269	240	0	240	0	0	0	0	0	0	41590	657	0	78	29210	224165	71676	28074	417203	0	0	0	0	0	0	0	0	0	0	0	0	576	115	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	62855	31428	0	0	1542	29886	224165	71676	29616	447552	0	14335	14808	447552	476878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3016347																																																																																																																																		2590918	24974	0	0	2228867	96908	84446	12462	0	37707	272	27337	10098	0	27928	29459	0	1000	50266	47002	3264	0	0	0	0	0	0	131722	307	11616	1401	106098	159955	84138	688790	1662585	7940	7940	0	0	0	7940	0	0	0	0	0	0	30	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	334499	167250	0	0	0	167250	160846	84609	688790	1848272	0	16922	344395	1848272	2228867	1001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3017081																																																																																																																																		530525	0																																																																																																														
3019982																																																																																																																																		1071449	7188	0	0	831834	59660	45650	14010	0	19475	0	1872	13621	4000	53556	97992	23492	40117	0	0	0	0	0	0	0	0	0	58674	2532	3249	980	51103	101868	117123	244863	624758	5825	5825	0	0	0	5825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72777	36389	0	0	0	36388	101868	118003	248906	666996	0	23601	124453	666996	831834	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3020447																																																																																																																																		300213	2959																																																																																																														
3022610																																																																																																																																		386807	3177	0	191	253590	74631	37719	36912	0	0	0	0	0	0	599	28495	21860	5284	0	0	0	0	0	0	0	0	0	8495	407	691	792	5903	38725	72524	130571	153465	5147	5147	5147	0	0	0	1280	640	25	0	0	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42920	21460	0	0	12120	9339	43897	72524	142691	164661	0	14505	71346	164661	253399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3025929																																																																																																																																		141174	1441																																																																																																														
3027763																																																																																																																																		472577	4724																																																																																																														
3029253																																																																																																																																		13377	0	0	0	5699	1450	250	1200	0	0	0	0	0	0	10	8130	0	0	0	0	0	0	0	0	0	0	0	3845	0	15	0	3830	260	9345	0	3830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	9345	0	3830	0	1869	0	3830	5699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3029589																																																																																																																																		2671084	25037	0	0	3188876	81447	5079	76368	0	252914	0	14463	231521	7004	12129	45540	26855	2417	0	0	0	0	0	0	0	0	0	356627	3774	5780	4738	154125	23826	150444	442206	1811156	7873	7873	0	0	0	7873	471	236	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327356	163678	1598	0	277	159490	26346	217039	442834	2238729	0	43408	221417	2238729	3188876	172152	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3032833																																																																																																																																		32519	391	0	117	23329	1161	477	684	0	0	0	0	0	0	0	2291	752	1862	4270	0	4270	0	0	0	0	0	0	2792	0	29	0	2707	477	7274	9309	15767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1292	646	0	0	0	646	477	7274	9309	16473	0	1455	4655	16473	23212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3034257																																																																																																																																		657238	8133	0	2048	527357	26921	14373	12548	0	78274	4906	78996	4021	0	5547	81108	5472	0	14146	0	14146	0	0	0	0	0	0	16841	0	0	0	16841	27906	186798	89611	378739	0	0	0	0	0	0	135	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78611	39306	0	0	0	0	27906	186798	89611	378739	0	37360	44806	378739	525309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3039636																																																																																																																																		740519	8289	0	273	658237	62385	52940	9445	0	0	0	0	0	0	25829	21395	0	4911	0	0	0	0	0	0	0	0	0	43630	0	2849	0	35417	78813	67106	7165	583907	0	0	0	0	0	0	1178	589	0	0	0	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42034	21017	0	0	0	21017	78813	67106	7165	613812	0	13421	3583	613812	657964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3040418																																																																																																																																		812764	3294	0	0	370130	362097	326027	36070	0	0	0	0	0	0	38561	42326	0	500	0	0	0	0	0	0	0	0	0	48766	412	551	0	47803	368414	78947	36748	332688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368414	78947	36748	332688	0	15789	18374	332688	370130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3041358																																																																																																																																		136947	1077																																																																																																														
3042234																																																																																																																																		576926	1308																																																																																																														
3045383																																																																																																																																		157920	0	0	0	46367	21186	250	20936	0	0	0	0	0	0	94013	0	0	0	0	0	0	0	0	0	0	0	0	42721	541	0	0	42180	94804	20936	0	42180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94804	20936	0	42180	0	4187	0	42180	46367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3047659																																																																																																																																		2362741	20599	0	0	2001547	156345	138475	17870	0	69326	5584	52459	12217	0	31456	81133	0	22587	0	0	0	0	0	0	0	0	0	139860	122	6713	897	103847	195091	202528	264482	1683737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173704	86852	0	0	0	86852	195091	202528	264482	1806600	0	40506	132241	1806600	2001547	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3048487																																																																																																																																		580730	3207	0	0	369106	107522	99704	7818	0	0	0	0	0	0	100237	48832	0	9	9975	0	9975	0	0	0	0	0	0	33172	0	3729	36	23146	201797	70354	9353	309949	0	0	0	0	0	0	0	0	0	0	0	0	1252	250	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	51316	25658	0	0	3046	22612	201797	70354	12619	343588	0	14071	6310	343588	369106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3049635																																																																																																																																		330688	2373	0	0	220161	66301	5783	60518	0	0	0	0	0	0	3987	19527	7153	3000	0	0	0	0	0	0	0	0	0	9817	255	249	0	5158	10025	80294	90251	151398	353	353	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10025	80294	90251	154632	0	16059	45126	154632	220161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3052813																																																																																																																																		1180954	11444	0	1160	839131	183785	163496	20289	0	26529	3888	3629	0	19768	22015	101559	20284	958	0	0	0	0	0	0	0	0	0	38547	1679	5902	770	22278	194431	132083	191557	676369	1723	1723	458	0	0	1265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42401	21201	0	5	1575	19621	194889	132088	193132	698105	0	26418	96566	698105	837971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3066025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
3067929																																																																																																																																		209764	2252																																																																																																														
3068579																																																																																																																																		1759683	11905	0	0	1143513	91181	64898	26283	0	0	0	0	0	0	77722	290340	18225	0	1000	0	1000	0	0	0	0	0	0	69184	0	1802	148	65841	146765	319425	747894	607000	1338	1338	0	0	0	1338	5002	2501	0	0	0	2501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154661	77331	0	0	0	77331	154692	319425	747894	693509	0	63885	373947	693509	1143513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3070545																																																																																																																																		491472	3382																																																																																																														
3076220																																																																																																																																		11533211	29906	0	0	6643960	314908	292789	22119	0	0	0	0	0	0	65980	308417	0	277079	0	0	0	0	1042	0	0	0	0	132810	324	637	0	131849	858342	331173	1267519	4391775	0	0	0	0	0	0	18815	9408	0	0	0	9408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1120944	560472	0	0	0	560472	858342	331541	1267519	5329450	0	66308	633760	5329450	6643960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3076248																																																																																																																																		18469661	105829	0	0	11644303	321098	316655	4443	0	0	0	0	0	0	51633	173710	0	92991	1	0	1	0	4892	0	0	0	0	305870	33209	10775	27312	213817	816669	188929	7897163	5223216	30430	30430	0	0	0	30430	12822	6411	0	0	0	6411	0	0	0	0	0	0	0	0	0	0	0	0	180628	180628	0	0	180628	0	2647904	1323952	0	0	0	1323952	816669	190872	8077791	6598822	0	38174	4038896	6598822	11644303	2402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3076453																																																																																																																																		3952515	41110	0	0	3468399	314036	232673	81364	0	53108	0	50522	2587	0	20359	170094	0	3012	116101	0	116101	0	0	0	0	0	0	324564	15640	16143	670	150832	298378	466487	225513	2849071	19698	19698	0	0	0	19698	4467	2234	0	0	0	2234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588769	294385	0	0	0	294385	298378	466487	225513	3224276	0	93297	112757	3224276	3468399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3076604																																																																																																																																		1235643	10483	0	0	1071005	153133	140387	12746	0	887	0	0	880	7	65479	39825	0	500	0	0	0	0	0	0	0	0	0	21546	1252	1224	377	18682	209886	53795	130870	847873	1918	1918	250	0	0	1668	700	350	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100216	50108	636	0	0	44692	210792	53795	131220	978455	0	10759	65610	978455	1071005	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3089752																																																																																																																																		17564	0	0	0	12400	682	250	432	0	0	0	0	0	0	1156	0	0	11208	0	0	0	0	0	0	0	0	0	4023	455	0	0	1106	1861	432	0	12314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1861	432	0	12314	0	86	0	12314	12400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3090833																																																																																																																																		273199	3099	0	530	208911	20374	17811	2563	0	0	0	0	0	0	12929	20084	0	3000	953	0	953	0	0	0	0	0	0	2981	0	917	0	2064	34587	30518	43035	166763	0	0	0	0	0	0	337	169	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10396	5198	0	0	0	5198	34587	30518	43035	176114	0	6104	21518	176114	208381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3103591																																																																																																																																		121317	977	0	4	80714	8557	7554	1003	0	0	0	0	0	0	9813	12656	8192	3265	5500	0	5500	0	0	0	0	0	0	2340	0	0	0	2268	17373	19159	27533	59434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5185	2593	0	0	0	2592	19567	19159	27533	63114	0	3832	13767	63114	80710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3109043																																																																																																																																		3230601	29256	0	0	2755252	313998	287359	26639	0	36434	0	0	36434	0	65435	29841	0	14000	8466	0	8466	0	0	0	0	0	0	129844	379	5317	432	92690	375798	81229	280475	2476714	23733	23733	7495	0	0	16238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116089	58045	0	0	17917	40128	383293	87049	298392	2533436	0	17410	149196	2533436	2755252	5109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3109146																																																																																																																																		5112342	37148	0	5735	2614729	738876	681653	57223	0	46671	40116	6555	0	0	296250	0	0	0	0	0	0	0	0	0	0	0	0	130331	25603	19078	0	64467	1572782	82856	2007439	1505454	2664	2664	2664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32958	16479	0	0	16479	0	1575446	111447	2023918	1505454	0	22289	1011959	1505454	2608994	19909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3110197																																																																																																																																		3319365	17153	0	0	2232780	256699	249417	7274	8	0	0	0	0	0	0	1038	0	0	0	0	0	0	0	0	0	0	0	190485	29	72397	1279	113558	257377	1152389	294435	1576711	4436	4436	0	0	0	4436	4573	2287	0	0	0	2287	0	0	0	0	0	0	540	540	0	0	0	540	51000	51000	0	0	51000	0	330474	165237	0	0	59098	106139	257377	1156666	410759	1714389	0	231333	205380	1714389	2232780	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3116519																																																																																																																																		476000	1237	0	0	403891	62555	62323	232	0	1915	0	1915	0	0	998	0	0	0	0	0	0	0	0	0	0	0	0	13140	2	1354	0	11784	63323	6991	41502	345456	150	150	0	150	0	0	100	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6308	3154	0	0	0	3154	63323	7141	41502	351731	0	1428	20751	351731	403891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3120646																																																																																																																																		438999	2906	0	0	338580	25271	17438	7833	0	0	0	0	0	0	0	43960	109948	1343	5313	0	5313	0	0	0	0	0	0	28176	0	0	0	26938	17438	57106	165162	208193	1182	1182	0	0	0	1182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33757	16879	0	0	0	16879	17438	57106	165162	240739	0	11421	82581	240739	338580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3120897																																																																																																																																		157328	1758	0	43	137236	11991	3634	40	0	0	0	0	0	0	2956	1477	0	0	717	0	717	0	0	0	0	0	0	2734	302	463	188	1781	6987	3551	40407	108365	0	0	0	0	0	0	0	0	0	0	0	0	343	69	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	10414	5207	0	0	0	5207	6987	3551	40407	116322	0	710	20204	116322	137193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3122994																																																																																																																																		1014106	8567	0	0	768532	66964	62014	4950	0	37602	35259	2343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48709	197	4948	2364	41085	99539	13835	408275	486545	394	394	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94798	47399	0	0	0	47399	99539	13835	408275	539793	0	2767	204138	539793	768532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3125315																																																																																																																																		191552	1324																																																																																																														
3125557																																																																																																																																		457534	2860																																																																																																														
3128923																																																																																																																																		221324	1690																																																																																																														
3134399																																																																																																																																		225757	1529																																																																																																														
3134698																																																																																																																																		356440	3085																																																																																																														
3138146																																																																																																																																		86623395	394716	0	0	58573538	2766671	1780935	985736	0	1356309	0	0	1367948	0	10496606	2646350	813792	556405	0	0	0	0	53396	53396	0	0	0	6324567	165377	309637	202904	2466210	12945498	6810601	10777589	39606282	479749	479749	106821	0	37850	335078	20730	10365	1219	0	0	9146	10780	2156	2028	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	9572708	4786354	2264	0	136032	4635050	13217904	6811065	10951600	44784648	0	1362213	5475800	44784648	58573538	309307	0	0	0	0	0	0	0	421881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3139321																																																																																																																																		94030	589	0	0	67799	3314	438	2876	0	0	0	0	0	0	3079	17964	1794	403	0	0	0	0	0	0	0	0	0	4892	0	0	0	4892	3517	20840	22636	49619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4745	2373	0	0	0	2373	3517	20840	22636	52266	0	4168	11318	52266	67799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3140822																																																																																																																																		597617	4470	0	0	469809	19816	13537	6281	0	0	0	0	0	0	958	57347	3610	73	0	0	0	0	0	0	0	0	0	85052	2746	3769	360	28138	19839	68789	68744	397255	0	0	0	0	0	0	0	0	0	0	0	0	2059	412	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	32647	16324	0	0	0	16324	19839	68789	68744	421679	0	13758	34372	421679	469809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3141726																																																																																																																																		1547839	13403	0	0	1083761	38458	21446	17012	0	1539	0	0	1539	0	91070	183724	42018	0	538	0	538	0	0	0	0	0	0	129174	2975	2990	1823	84845	123984	205235	556467	676962	4	4	0	0	0	4	2970	1485	0	0	0	1485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137345	68673	0	0	0	68673	123984	205235	556467	761323	0	41047	278234	761323	1083761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3146150																																																																																																																																		2717656	24933	10	0	2106344	54819	53261	1558	0	158740	43202	115655	0	9026	128795	159163	17478	26872	0	0	0	0	0	0	0	0	0	130330	423	7534	1870	103418	295344	283910	448587	1718007	853	853	0	0	0	538	622	311	0	0	0	279	1141	228	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	109989	54995	362	0	10685	43948	297584	283940	459272	1765812	0	56788	229636	1765812	2106334	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3148613																																																																																																																																		168736	1823	0	128	137605	10435	8925	1510	0	0	0	0	0	0	3566	24738	1413	0	0	0	0	0	0	0	0	0	0	8537	369	550	109	7509	13115	26798	33045	91561	211	211	148	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14746	7373	0	0	3083	4290	16878	26798	36128	96883	0	5360	18064	96883	137477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3150205																																																																																																																																		587325	4550	0	0	486823	59937	3102	56835	0	0	0	0	0	0	29614	0	0	0	0	0	0	0	0	0	0	0	0	22674	1253	1252	325	19837	41918	60910	125306	358557	2779	2779	0	0	0	2779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66814	33407	0	31	1444	31932	42420	60941	126798	403089	0	12188	63399	403089	486823	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3150447	0	1834000	0	0	0	0	0	4000	4000	0	0	2000	0	0	0	0	0	-6570000	2000	25000	0	0	0	0	0	0	0	0	640000	640000	0	0	0	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45000	0	45000	0	0	0	0	0	45000	0	0	2000	25000	0	0	0	0	0	0	1000	0	0	3000	63000	0	0	0	0	0	0	76495000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22812000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
