"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCFDPU98	RCFDPU99	RCFDPV00	RCFDPV01	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	
480433																																																																																																																																																					0	0	60844	0	0	0	0	0	0	0	0	0	0	0	0	93551	86206	0	0	0	19742	18918	0	0	2869	1103	1767	11231	11848	14678	0	88	387	396	373	21977	22358	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
480723																																																																																																																																																					0	0	0	0	0	1000	948	0	0	0	0	0	0	19199	17957	10472	8452	0	4670	4180	10472	8452	1882	1815	952	3460	953	4115	6224	7589	4870	0	0	0	0	0	0	0	441																									2192	0	2201	0	0	0	0	0	0	0	0	0	0	0	0	0	59	58	0	0	0	0	0	0	383	394	0	0		
480853																																																																																																																																																					0	0	25210	6917	6778	0	0	0	0	0	0	0	0	0	0	28347	27714	0	0	0	18842	18454	1000	968	9835	4454	5380	16225	0	1365	0	0	0	0	0	0	0	0	290																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	290		
481159																																																																																																																																																					0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	3159	3159	0	0	0	0	0	0	0	1298	0	0	0	0	0	0	1298	0	0	0	0	0	1861	0																									0	0	0	0									0	0	0	0	0	0	1863	1861	0	0	0	0	0	0	0	0		
481177																																																																																																																																																					0	0	285187	49921	49843	3821	3448	0	0	0	0	0	0	3821	3448	364590	350662	0	0	0	182153	175839	0	0	27068	7424	19644	55891	37224	102782	6539	0	0	2659	2940	113511	3495	1413	961																									0	0	0	0	0	0	13773	13252	0	0	116245	109354	0	0	0	0	0	0	2498	2374	0	0	0	0	0	0	0	0		
481579																																																																																																																																																					0	0	20013	0	0	0	0	0	0	0	0	0	0	2562	2570	33348	32084	0	0	0	0	0	0	0	1022	12237	990	2384	438	0	0	312	1147	229	3010	8648	5251	0	0																									0	0	0	0	1424	1426	4057	3976	1138	1144	13001	12059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
481627																																																																																																																																																					0	0	60251	15114	14687	0	0	0	0	0	0	0	0	0	0	75141	72798	0	0	0	5312	5042	0	0	16217	4981	11236	28357	5178	5414	489	0	0	15	0	6064	11064	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
481748																																																																																																																																																					0	0	10541	0	0	0	0	5621	5274	0	0	0	0	1	1	38896	34011	0	1	1	31900	27399	0	0	3117	1	3117	6082	5183	18291	0	459	0	0	495	384	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
481944																																																																																																																																																					0	0	8440	0	0	0	0	0	0	0	0	0	0	71049	64580	22600	22274	0	19027	18168	6120	6079	0	0	9054	0	9010	17531	15030	5182	0	48	44	419	994	15704	27106	149	2106																									0	0	0	0									0	0	0	0	2255	2205	0	0	0	0	0	0	0	0	0	0		
482053																																																																																																																																																					0	0	73148	499	490	0	0	0	0	0	0	0	0	49906	45880	81576	63566	0	39328	36397	56824	39022	0	0	6649	6303	1515	4195	8386	19577	41569	4156	0	20	71	1387	14875	212	11206																									0	0	0	0									10486	9397	10042	9895	92	86	11247	11326	0	0	0	0	0	0	0	0		
482156																																																																																																																																																					0	0	94568	0	0	0	0	25944	24901	0	0	0	0	0	0	484813	463010	0	0	0	342967	325930	1550	1528	13338	31272	12696	32210	29866	136843	139611	8371	7124	1376	866	2883	15427	13518	30740																									0	4746	0	4783									0	0	0	0	0	0	28857	27339	0	0	0	0	0	0	6420	6318		
482370																																																																																																																																																					1047	1023	746	0	0	0	0	0	0	0	0	0	0	9604	9322	15871	15348	0	7841	7609	0	0	0	0	5888	1143	4745	10215	3256	5399	194	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
482446																																																																																																																																																					0	0	16842	0	0	0	0	0	0	0	0	0	0	0	0	84281	75202	0	0	0	42213	37262	0	0	2473	2201	2473	9418	9859	33790	1339	0	0	50	46	3582	10132	0	2312																									0	0	0	0									0	0	0	0	0	0	2626	2312	0	0	0	0	0	0	0	0		
483274																																																																																																																																																					0	0	8567	0	0	0	0	0	0	0	0	0	0	337848	297263	56	56	0	1857	1653	0	0	0	0	25	323	0	1987	3967	67514	2178	628	2442	1766	162	4591	252346	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
483537																																																																																																																																																					0	0	18704	0	0	0	0	0	0	0	0	0	0	0	0	34743	31142	0	0	0	0	0	0	0	11	0	0	355	0	8157	0	0	11	55	469	1875	14152	3853	2214																									0	0	0	0									0	0	0	0	0	0	5625	5666	0	0	0	0	0	0	0	0		
483751																																																																																																																																																					0	0	91370	6972	7072	0	0	2916	2906	0	0	0	0	0	0	143097	140682	0	0	0	6008	5953	500	501	54120	16070	38049	39899	46663	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
484057																																																																																																																																																					0	0	18544	1937	1891	0	0	0	0	0	0	0	0	0	0	61405	54915	0	0	0	21653	18858	0	0	500	500	0	3182	3589	15626	1538	0	0	422	0	9221	16446	0	4391																									0	0	0	0									0	0	0	0	0	0	4979	4391	0	0	0	0	0	0	0	0		
484776																																																																																																																																																					0	0	7154	699	708	0	0	0	0	0	0	0	0	0	0	16583	15704	0	0	0	5020	4605	500	493	1543	297	1246	2976	2343	1351	168	0	0	57	0	5973	1210	0	83																									0	0	0	0									0	0	0	0	0	0	88	82	0	0	0	0	0	0	0	0		
485054																																																																																																																																																					0	0	10212	4967	4859	0	0	0	0	0	0	0	0	0	0	14974	14741	0	0	0	2779	2646	0	0	2782	497	2285	3106	140	5830	1619	0	0	0	0	1264	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
485139																																																																																																																																																					0	0	15753	0	0	0	0	0	0	0	0	0	0	12590	11416	32100	28901	0	0	0	8462	7337	0	0	79	0	79	165	873	10830	1860	0	0	0	0	7003	12291	753	7638																									0	0	0	0	0	0	988	835	10744	9694	8308	7715	0	0	0	0	0	0	8550	7731	0	0	0	0	0	0	0	0		
485214																																																																																																																																																					0	0	34628	2923	2921	0	0	0	0	0	0	0	0	25782	23459	23859	22631	0	2786	2388	4538	4151	0	0	8807	2492	6311	19308	7039	9116	0	0	4	150	237	2928	593	97	138																									0	0	0	0									0	0	0	0	0	0	250	234	0	0	0	0	0	0	0	0		
485456																																																																																																																																																					0	0	18815	25391	24984	0	0	0	0	0	0	0	0	0	0	26235	25814	0	0	0	0	0	0	0	9331	2328	7832	15654	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
485559																																																																																																																																																					0	0	8159055	100	93	0	0	0	0	0	0	0	0	1245157	1082878	8926982	8117045	0	0	0	376459	337240	0	0	131072	663353	74117	334424	874592	769185	808432	32284	5105	7582	4975	826523	2503191	185482	2272956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94500	88084	32371	28777	462160	382879	3148413	2794223	0	0	0	0	44669	37998	1981814	1808361	0	0	0	0	0	0	0	0	0	
487142																																																																																																																																																					0	0	9240	10975	11051	0	0	0	0	0	0	0	0	0	0	62250	61302	0	0	0	3754	3668	0	0	10582	4990	5591	33555	17166	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
487357																																																																																																																																																					0	0	89919	8996	8805	0	0	0	0	0	0	0	0	0	0	197309	178468	0	0	0	43420	41484	0	0	4452	4887	4179	16776	10773	34020	7302	914	1001	379	427	8965	20902	11580	56364																									0	0	0	0	0	0	3283	3099	0	0	33005	29488	0	0	0	0	0	0	60398	53451	0	0	0	0	0	0	0	0		
488318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0																																																																																													
488420																																																																																																																																																					0	0	55180	0	0	0	0	0	0	0	0	0	0	0	0	78662	73112	0	0	0	3289	3183	2500	2368	8585	1493	7093	18013	15963	30551	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
488653																																																																																																																																																					0	0	10960	9678	9406	0	0	0	0	0	0	0	0	2	2	41739	40261	0	0	0	5075	5029	0	0	11032	5987	5066	19242	6527	695	0	2	0	8	487	1658	591	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
488756																																																																																																																																																					0	0	45473	6231	5954	0	0	4671	4033	0	0	0	0	0	0	56698	53312	0	0	0	5929	5706	0	0	1917	2877	1917	9373	2069	5704	385	786	31	0	0	1645	9573	1474	17478																									0	0	0	0									0	0	8728	8014	0	0	18964	17971	0	0	0	0	0	0	14	5		
489155																																																																																																																																																					0	0	3970	0	0	0	0	0	0	0	0	0	0	3970	3187	0	0	0	1501	1075	0	0	0	0	0	0	0	0	0	1106	395	0	0	0	49	1316	1105	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
489249																																																																																																																																																					0	0	9625	3690	3648	500	500	0	0	0	0	0	0	500	500	16341	15233	0	0	0	3417	3172	0	0	3573	1678	1826	4975	1602	5345	307	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
489548																																																																																																																																																					0	0	74426	5037	4716	0	0	14394	13330	0	0	0	0	0	0	136203	121382	0	0	0	65632	57020	0	0	5314	7896	5036	13571	5882	42375	15466	0	8	0	9	4839	8768	8766	8765																									0	2231	0	2505									0	0	0	0	0	0	5977	5654	0	0	0	0	0	0	976	968		
489623																																																																																																																																																					0	0	682150	0	0	0	0	21047	19443	0	0	0	0	0	0	1015599	954510	0	0	0	227418	210958	0	0	1076	197721	4999	0	0	222827	6578	0	0	11948	21628	315866	39701	40829	92413																									0	0	0	0	0	0	10399	10126	0	0	406956	379017	0	0	0	0	0	0	148095	133242	0	0	0	0	0	0	0	0		
490348																																																																																																																																																					0	0	0	498	497	0	0	0	0	0	0	0	0	0	0	3826	3824	0	0	0	2328	2328	0	0	995	499	496	501	0	2328	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
490450																																																																																																																																																					112785	110443	69053	103681	101814	0	0	0	0	0	0	0	0	135647	132648	191362	186753	0	16654	16331	1195	1159	0	0	176830	33461	143365	141133	527	218	0	0	4	317	570	0	2805	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
490843																																																																																																																																																					980	980	53094	500	499	0	0	22234	20300	0	0	0	0	50223	50274	56666	54477	0	33545	33582	16297	16101	10009	9724	7667	2463	6025	20874	19321	36138	306	69	0	0	174	3089	4805	4516	6921																									0	1317	0	1317									0	0	0	0	2323	2291	9138	9114	0	0	0	0	0	0	0	0		
490955																																																																																																																																																					0	0	1529	3935	3949	0	0	0	0	0	0	0	0	0	0	4494	4494	0	0	0	0	0	0	0	0	391	1173	2634	0	0	0	0	0	0	0	0	296	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
491224	486000	465000	4002000	12125000	12170000	0	0	365000	353000	302000	278000	0	0	10188000	8887000	33381000	33060000	0	0	0	17000	17000	0	0	7185000	1855000	5893000	7768000	1144000	419000	0	1000	1000	46000	35000	13206000	4716000	1941000	6223000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41000	40000	233000	228000	3804000	3381000	14019000	13932000	0	0	0	0	704000	581000	2866000	2764000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26000	24000	815000	819000	1492000	1415000	61000	60000	26000	24000	815000	819000	3000	3000	1352000	1351000	0	0	0	0	3330000	2700000	1528000	1366000	0	0	0	0	0	26000	24000	815000	819000	486000				12170000									10188000			33060000		0			17000																																																																							
491402																																																																																																																																																					0	0	70766	0	0	0	0	0	0	0	0	0	0	0	0	145992	132585	0	0	0	12216	11183	1000	851	3348	9301	2325	10831	8463	16665	2085	525	3443	643	3996	13294	25338	11096	24578																									0	0	0	0									0	0	130	133	0	0	29217	26644	0	0	0	0	0	0	0	0		
491653																																																																																																																																																					0	0	16494	0	0	0	0	3098	2975	0	0	0	0	750	734	57178	54191	0	0	0	22038	19201	1250	1131	0	349	997	1974	99	13648	7451	0	0	0	0	0	6356	20583	3484																									0	0	0	0									0	0	2797	2813	0	0	24034	24067	0	0	0	0	0	0	0	0		
491934																																																																																																																																																					75758	74212	449360	9965	9965	0	0	50810	45937	0	0	0	0	409634	369103	409912	373572	54092	137392	122014	110308	96168	0	0	49515	45612	30890	82030	54748	196737	47715	914	2132	0	2059	35864	120652	41793	122060																									0	15172	0	15492									0	0	0	0	18611	15691	54783	51247	0	0	0	0	0	0	10022	9832		
492650																																																																																																																																																					0	0	43705	0	0	0	0	11014	11149	0	0	0	0	0	0	406872	384251	0	0	0	275639	252144	0	0	2535	96725	626	7510	12206	133359	114489	0	0	0	0	0	302	6082	12951																									0	101621	0	100560	0	0	0	0	0	0	342	302	0	0	0	0	0	0	5058	5028	0	0	0	0	0	0	8202	8241		
492810																																																																																																																																																					0	0	8327	0	0	0	0	0	0	0	0	0	0	0	0	13249	12281	0	0	0	6231	5694	0	0	1178	248	901	3328	2752	5052	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
493077																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28780	23469	0	0	0	5349	4556	0	0	0	0	0	1107	1081	13767	1343	0	0	0	1	210	4793	20	1147																									0	0	0	0									0	0	0	0	0	0	722	568	0	0	0	0	0	0	0	0		
493152																																																																																																																																																					0	0	26613	1780	1537	0	0	0	0	0	0	0	0	0	0	56441	51166	0	0	0	4476	4063	0	0	3181	998	2168	4875	6250	26282	0	0	16	0	0	1363	3280	155	5779																									0	0	0	0									0	0	0	0	0	0	7388	5934	0	0	0	0	0	0	0	0		
493741																																																																																																																																																					0	0	95472	0	0	0	0	0	0	0	0	0	0	661	643	122885	105953	0	661	643	70020	59148	1500	1369	3199	724	2453	5529	4885	40037	15852	0	5	307	412	15708	11045	1436	8227																									0	0	0	0									0	0	0	0	0	0	8167	7022	0	0	0	0	0	0	0	0		
493844																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9006	9111	0	0	0	0	0	0	0	0	0	0	0	3014	0	0	0	0	0	0	1660	1809	0	2628																									0	0	0	0									0	0	3447	3468	0	0	2566	2628	0	0	0	0	0	0	0	0		
494261																																																																																																																																																					191487	181633	2249538	0	0	70666	59572	286560	263138	0	0	0	0	2317420	2196171	2480037	2246174	0	1253567	1191626	602	602	0	0	0	331350	134042	62961	119652	1562512	299333	0	0	0	0	0	849865	372427	829702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14447	14402	0	0	0	0	0	0	189136	189657	0	204059	0	203583	0	0	481276	407245	0	0	531802	442621	0	0	0	0	0	0	552274	538068	0	0	0	0	0	0	307335	276456	0	
494654																																																																																																																																																					0	0	0	499	464	0	0	3357	2987	0	0	0	0	9276	8350	30622	29609	0	9276	8350	0	0	0	0	7	1618	0	3606	1806	7025	3560	7	7	0	0	695	1230	5392	13939																									0	1470	0	1487									0	0	0	0	0	0	14418	14268	0	0	0	0	0	0	0	0		
495419																																																																																																																																																					0	0	127607	4965	4942	0	0	0	0	0	0	0	0	0	0	289846	262343	0	0	0	108282	92977	0	0	14328	2483	11846	18985	10970	72967	45547	9	25	0	0	36137	43360	1021	18993																									0	0	0	0									0	0	0	0	0	0	21933	20014	0	0	0	0	0	0	0	0		
495558																																																																																																																																																					0	0	321	0	0	0	0	0	0	0	0	0	0	42258	38302	0	0	0	32455	29147	0	0	0	0	997	501	496	2999	4211	20766	11891	0	0	0	0	0	1395	0	0																									0	0	0	0									1395	1230	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
496434																																																																																																																																																					0	0	373	4271	4243	0	0	0	0	0	0	0	0	0	0	24082	21388	0	0	0	10997	9084	0	0	5002	3019	1966	933	1005	6529	1250	1	16	89	225	5445	885	25	0																									0	0	0	0									0	0	0	0	0	0	26	25	0	0	0	0	0	0	0	0		
496845																																																																																																																																																					0	0	106980	38513	38183	0	0	0	0	0	0	0	0	0	0	182278	176298	0	0	0	26553	24946	6799	6325	20291	3042	19501	38077	28286	26751	0	0	199	190	1381	28140	22443	2034	6249																									0	0	0	0	0	0	1249	1233	0	0	52349	51119	0	0	0	0	0	0	8734	8282	0	0	0	0	0	0	0	0		
496957																																																																																																																																																					499	499	3744	4893	4785	0	0	0	0	0	0	0	0	5312	5159	9410	9112	0	55	55	1442	1427	747	747	5342	554	1901	4811	600	901	0	0	396	70	523	4667	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
497039																																																																																																																																																					97623	95786	155064	0	0	0	0	0	0	0	0	0	0	157451	151918	31440	30114	0	3922	3646	16251	15591	0	0	76506	40433	36431	45324	3630	7633	891	9	85	824	1372	12201	31975	597	6161																									0	0	0	0									0	0	0	0	2576	1929	4491	4182	0	0	0	0	0	0	0	0		
497404	0	0	70716413	45153604	44838010	0	0	2230894	2134598	0	0	12449292	12367495	0	0	127284411	125451262	0	0	0	0	0	0	0	10156931	8158940	6120172	20177762	21744457	23491881	6842938	8951	98029	53	629	23168	1074899	6421420	31287964	0	0	3361667	3329473	0	0	0	0	0	0	5277822	5269238	0	0	3503690	3483603	0	0	1744767	1743011	0	0	0	0	0	13825325	0	13887948	0	0	68556	62013	0	0	1237976	1143715	0	0	0	0	0	0	13271673	12799781	0	0	0	0	0	0	189	175	0	0	0	0	0	0	0	0	0	0	983500	984352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200416	187424	0	0	983500	984352	0	0	12492681	12198946	0	0	0	0	0	0	15087276	14834275	0	0	10220406	10075153	0	0	0	0	0																																																																																													
497655																																																																																																																																																					0	0	79983	0	0	0	0	0	0	0	0	0	0	138732	132589	0	0	0	2778	2703	0	0	0	0	2495	240	2255	31120	31994	73124	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
497851																																																																																																																																																					0	0	46161	0	0	0	0	0	0	0	0	0	0	0	0	106343	101980	0	0	0	76249	71861	0	0	6123	1310	4812	14443	15544	30906	9603	0	1	4508	2513	17440	900	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
497954																																																																																																																																																					0	0	100185	82705	75317	0	0	150	152	0	0	0	0	0	0	130028	118451	0	0	0	2361	2002	0	0	15056	4992	10064	45892	0	12895	3628	0	0	0	0	9572	25232	3452	2725																									0	0	0	0									0	0	0	0	0	0	6779	6176	0	0	0	0	0	0	0	0		
498148																																																																																																																																																					0	0	30235	0	0	0	0	750	669	0	0	0	0	0	0	74561	69047	0	0	0	1795	1634	2000	1752	3951	995	3181	7050	6912	27978	7651	0	0	0	0	6135	9146	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
498317																																																																																																																																																					0	0	214115	104946	104804	0	0	0	0	0	0	0	0	6494	5945	273396	265343	0	6494	5945	0	0	0	0	56800	20271	36491	36483	21132	2963	0	0	78	1308	2444	92320	17210	7	41129																									0	0	0	0	0	0	49	50	0	0	121560	113312	0	0	0	0	0	0	40800	41136	0	0	0	0	0	0	0	0		
498362																																																																																																																																																					0	0	72112	4998	4998	0	0	16000	15451	0	0	0	0	0	0	123242	119956	0	0	0	25970	25495	0	0	29156	10126	27358	23670	19674	6542	0	0	0	4946	0	6538	18319	0	2783																									0	0	0	0	0	0	14908	14908	0	0	16088	14921	0	0	0	0	0	0	3114	2783	0	0	0	0	0	0	0	0		
498456																																																																																																																																																					0	0	1004	1004	1004	0	0	0	0	0	0	0	0	0	0	1059	1061	0	0	0	0	0	0	0	1004	1004	0	0	0	0	0	0	0	0	0	57	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
498531																																																																																																																																																					0	0	7544	0	0	0	0	943	1849	0	0	0	0	0	0	75131	78538	0	0	0	61586	64122	0	0	0	2098	0	4816	6440	36822	17562	0	0	0	0	0	7319	300	3181																									0	271	0	0									0	0	0	0	0	0	3574	3481	0	0	0	0	0	0	0	0		
498625																																																																																																																																																					0	0	18030	11943	11916	0	0	0	0	0	0	0	0	0	0	46842	45412	0	0	0	496	491	0	0	12895	4991	7904	10008	2853	2991	491	0	0	20	0	9637	1649	0	4868																									0	0	0	0									0	0	0	0	0	0	5070	4868	0	0	0	0	0	0	0	0		
498942																																																																																																																																																					0	0	28436	1493	1473	0	0	0	0	0	0	0	0	0	0	38480	36060	0	0	0	886	862	0	0	1294	992	267	1077	0	0	0	0	35	0	560	22512	7194	1098	2326																									0	0	0	0									0	0	0	0	0	0	3469	3425	0	0	0	0	0	0	0	0		
499154																																																																																																																																																					0	0	63893	2979	2905	0	0	0	0	0	0	0	0	0	0	91758	85607	0	0	0	23307	21353	0	0	1853	496	1345	4725	1789	15588	3074	103	63	803	1673	17115	22731	4100	12002																									0	0	0	0									0	0	0	0	0	0	17774	16102	0	0	0	0	0	0	0	0		
499453																																																																																																																																																					0	0	97229	19907	19160	0	0	15900	14480	0	0	0	0	4695	4646	154753	144576	0	4695	4646	37584	33557	3000	2848	23249	6440	21713	62484	26551	32084	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
499501																																																																																																																																																					0	0	231929	0	0	6000	5240	0	0	0	0	0	0	6000	5240	274829	229688	0	0	0	0	0	0	0	0	16604	0	10585	29589	27436	0	0	0	0	0	7219	135313	0	8941																									0	0	0	0									0	0	0	0	0	0	5929	5928	0	0	0	0	0	0	0	0		
499743																																																																																																																																																					0	0	5295	0	0	0	0	0	0	0	0	0	0	0	0	5348	5346	0	0	0	0	0	0	0	0	0	0	1503	2611	1232	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
499752																																																																																																																																																					0	0	12	0	0	1000	856	0	0	0	0	0	0	22336	22011	0	0	0	1138	1138	0	0	0	0	0	0	0	3633	1976	0	0	7	6	0	0	0	16713	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
499855																																																																																																																																																					0	0	9644	0	0	4393	4393	0	0	0	0	0	0	4439	4439	29681	27084	0	0	0	18106	17046	0	0	1093	1093	0	2577	3246	9891	4631	0	29	0	1219	2331	2367	153	3986																									0	0	0	0									0	0	0	0	0	0	3183	2659	0	0	0	0	0	0	0	0		
500256																																																																																																																																																					168848	167212	196000	0	0	0	0	0	0	0	0	0	0	259508	256623	0	0	0	227	223	0	0	0	0	25062	15008	10054	171798	58108	4540	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
500658																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
501105	443198	435221	15472425	7789276	7821387	1102	1102	0	0	0	0	1000	996	13026749	12074222	21441089	21522600	0	2228122	2124049	0	0	0	0	2980721	1355726	1740752	5379356	3606734	5128397	69598	14785	50904	185627	625116	2155009	9167195	1770601	3299485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1306793	1198527	986265	952407	6475587	5873200	3499543	3463849	0	0	0	0	518465	471540	4457376	4517424	0	0	0	0	34261	45299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388554	371443	347950	354020	0	0	0	0	388554	371443	347950	354020	1630667	1553841	4359679	4412517	0	0	0	0	0	0	0	0	0	0	0	0	0	388554	371443	347950	354020	443198				7821387									13026749			21522600		2228122			0																																																																							
