"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJA29	RCFDJF76	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJA29	RCONJF76	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL59	RCONLL60	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
3221468																														426679	7327	0	404452	0	0		0	0	0	0	7327	41811	6	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	10797	22227	0					3	417	0	0	0	0																					www.veritexbank.com	
3223305																														1552	0	6000	0	1552	6000		0	0	0	0	0	10884	4	2389			0	6000	0	0	0	5000	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.1ststate.bank	
3223408																														0	28	0	0	0	0		28	0	0	0	0	3601	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.homelandcb.com	
3223417																														0	0	0	0	0	0		0	0	0	0	0	9951	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0					www.gateway-banking.com																www.gateway.bank	
3224302																														4271	0	7000	4271	0	65511		0	0	0	0	0	5156	3	0			0	7000	35000	4000	0	0	0	0	0	19511	0	19511			0	0						5	320	0	0	0	0					www.fswb.com																www.fswb.bank	
3224375																														0	0	5000	0	0	30389		0	0	0	0	0	6677	3	0			389	5000	17000	8000	0	0	389	0	0	0	0	389				0						0	0	0	0	0	0																					www.goldenstatebank.com	
3224478																														0	0	1000	0	0	11000		0	0	0	0	0	800	0	0	false	0	0	1000	10000	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.hcbonline.us	
3224580																														85128	0	0	0	0	246104		0	0	0	0	0	130	0	0	false	0	246104	0	0	0	0	0	246104	0	0	0	0	246104	false	false	17386	85128	0					0	0	0	0	0	0					direct.comenity.com		www.comenity.com		www.comenity.net												Savings.Breadfinancial.com	
3228908																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			2000	0						0	0	0	0	0	0																					www.medallionbank.com	
3229875																														8700	0	0	8184	0	0		0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true		516	0					0	0	0	0	0	0																					www.fnb-online.com	
3232204																														352	14942	175000	0	352	750000		0	0	0	0	14942	82888	3	352	false	0	0	175000	75000	500000	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					http://www.poppy.bank	
3232370																														0	0	0	0	0	2200		0	0	0	0	0	859	0	0			0	0	2200	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					http://www.fnbdc.com	
3235410																														65003	0	0	40054	100	0		0	0	0	0	0	19589	4	100	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		24849	0					3	43	0	0	0	0																					www.wccb.com	
3243282																														0	0	0	0	0	0		0	0	0	0	0	18717	3	0			0	0	0	0	0	0	0	0	0	0	0	0				0						1	7	0	0	0	0																					https://sbko.bank	
3247589																														1662	0	0	0	1662	0		0	0	0	0	0	14231	5	1662			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.rdwo.com	
3248849																														0	0	0	0	0	0		0	0	0	0	0	567	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0					4	148	0	0	0	0					www.mainstreet.bank																www.mstreetbank.com	
3253834																														84	0	0	0	0	1000		0	0	0	0	0	314	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	true	false		84	0					1	4	0	0	0	0																					www.lakeview.bank	
3254297																														0	0	0	0	0	0		0	0	0	0	0	3060	3	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankofwalkercounty.bank	
3262788																														0	0	13800	0	0	13800		0	0	0	0	0	5241	1	0			0	13800	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.cedarstonebank.com	
3267738																														0	300	38722	0	0	43722		300	0	0	0	0	3097	2	0			0	38722	5000	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0					www.vbank.com		www.v.bank		www.normanvbank.com		www.mckinneyvbank.com		privatevbank.com								www.valliance.bank	
3268173																														0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0																						
3268249																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.tbogc.com	
3270046																														16921	0	0	13874	0	0		0	0	0	0	0	179	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	3047	0					0	0	0	0	0	0																					http://www.visionbanks.com	
3271799																														3595	1297	123672	900	82	134265		0	0	578	0	719	2643	2	83			0	123672	10593	0	0	0	0	0	0	0	0	0			2150	2613						0	0	0	0	0	0																					www.meridianbanker.com	
3271986																														0	0	38791	0	0	38791		0	0	0	0	0	7137	1	0			0	38791	0	0	0	0	0	0	0	0	0	0				0						3	15	0	0	0	0																					www.timberlinebank.com	
3272956																														12	561	15000	0	12	15000		0	0	95	0	466	0	0	12			0	15000	0	0	0	15000	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.americancommercebank.com	
3274709																														6186	0	25000	4708	1156	25000		0	0	0	0	0	6561	1	1496	false	0	0	25000	0	0	0	0	0	0	0	0	0	0	true	false	0	322	0					3	185	0	0	0	0																					www.coastalstatesbank.com	
3277241																														728	0	13000	581	147	45047		0	0	0	0	0	2383	3	147			0	13000	26520	0	0	0	0	326	1138	4063	0	5527			0	0						1	11	0	0	0	0																					http://www.esbna.com	
3280625																														6437	3263	15000	2875	632	25000		0	0	0	0	3263	2804	1	2133			0	15000	10000	0	0	0	0	0	0	0	0	0			0	2930						0	0	0	0	0	0																					www.providence.bank	
3281510																														41230	0	0	38838	447	14493		0	0	0	0	0	17857	1	447			835	0	0	0	0	0	835	6455	6127	1076	0	14493			0	1945						8	140	0	0	0	0																					http://www.unitedbusinessbank.com	
3282012																														490	0	0	0	0	1000		0	0	0	0	0	4086	2	0			0	0	0	1000	0	0	0	0	0	0	0	0				490						0	0	0	0	0	0					www.peoplestrustbk.com																www.peoplestrustbk.com	
3284070	19000	1000	4850000	19000	0	9048000		0	0	0	false	0	31000	4850000	2275000	0	0	0	90000	339000	443000	1051000	1892000	0	0	0											0	0	1000	0	0																0		false	false								0	0	0	0	0	0																					www.ally.com	
3284397																														0	3866	0	0	0	8112608		0	0	3866	0	0	0	0	0	false	0	4175000	0	3400000	0	0	0	4712608	0	0	0	0	4175000	false	false	0	0	0					0	0	0	0	0	0					www.betterbybeal.com	Beal Bank	www.bealbank.com														www.bealbankUSA.com	
3284445																														21651	1053	0	21440	148	0		0	0	1053	0	0	0	0	148			0	0	0	0	0	0	0	0	0	0	0	0				63						0	0	0	0	0	0																					http://www.tbank.com	
3284490																														721	0	0	721	0	0		0	0	0	0	0	64616	6	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0					www.sterbank.bank																www.sterbank.bank	
3285246																														0	0	51	0	0	1841		0	0	0	0	0	2755	4	0	false	0	0	51	0	588	1202	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					WWW.FSB-NASHUA.COM	
3285778																														0	0	0	0	0	0		0	0	0	0	0	3993	3	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.nantahalabank.com	
3286999																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankofgrandlake.com	
3287660																														0	0	0	0	0	575000		0	0	0	0	0	0	0	0	false	0	0	0	425000	100000	50000	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0																					www.toyotabank.com	
3288452																														439	0	0	0	239	0		0	0	0	0	0	4523	2	239			0	0	0	0	0	0	0	0	0	0	0	0				200						0	0	0	0	0	0																					http://www.bankparagon.com	
3290240																														0	0	18000	0	0	35314		0	0	0	0	0	15128	5	0	true	0	18	18000	13000	0	0	0	18	0	0	4296	0	0	true	true		0	0					0	0	0	0	0	0																					www.truxtontrust.com	
3293540																														0	0	0	0	0	0		0	0	0	0	0	5644	3	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						2	390	0	0	0	0																					www.pacificvalleybank.com	
3296859																														649	0	0	0	649	5512		0	0	0	0	0	0	0	649			0	0	2248	0	3264	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.oneworldbank.com	
3297490																														46407	2160	0	35029	0	0		0	0	0	0	2160	1748	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	11378						0	0	0	0	0	0																					www.harmony.bank	
3303298	9571047	18660	0	8022332	1429511	5731055		6291	5	1429511	true	0	764948	0	1175	574	11746	0	778917	2381643	1255042	1301958	2294421		119204	0											0	0	18348	0	312																0		true	true								1322	6959	0	0	0	0					www.citizensaccess.com	Citizens Bank		Citizens Access		Citizens Private Bank											www.citizensbank.com	
3303944																														0	0	3000	0	0	5045		0	0	0	0	0	1750	2	0			0	3000	2000	0	0	0	0	45	0	0	0	45			0	0						2	175	0	0	0	0																					www.pacificwestbank.com	
3306280																														5650	0	0	5087	0	0		0	0	0	0	0	26254	4	0			0	0	0	0	0	0	0	0	0	0	0	0			0	563						0	0	0	0	0	0						Bank of Gravette, a division of Legacy National Bank															www.legacyar.com	
3306598																														0	0	4000	0	0	4000		0	0	0	0	0	3468	2	0			0	4000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.ucbsky.com	
3308529																														0	0	0	0	0	0		0	0	0	0	0	657	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.bankofbozeman.com	
3308574																														655	470	0	655	0	0		470	0	0	0	0	306	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.paramountbank.com	
3309393																														0	245	0	0	0	0		245	0	0	0	0	8106	3	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.1tbi.com	
3309571																														0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.primealliance.bank	
3310287																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.bessemertrust.com	
3314043																														4745	0	6400	4126	0	48500		0	0	0	0	0	29109	5	0			0	6400	23600	18500	0	0	0	0	0	0	0	0			0	619						0	0	0	0	0	0																					www.myfrbank.com	
3314119																														0	0	0	0	0	0		0	0	0	0	0	1167	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.freedombankmt.com	
3316739																														2268	477	38600	2115	0	46077		418	0	0	0	59	7254	2	0			0	38600	7334	143	0	0	0	0	0	0	0	0			0	153						0	0	0	0	0	0					southerntrustbankonline.com																www.southerntrustbank.com	
3317192																														0	0	10500	0	0	10500		0	0	0	0	0	3189	3	0			0	10500	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.1stadvantagebank.com	
3317932																														278730	0	807973	215611	0	834463		0	0	0	0	0	49171	4	0	false	0	0	807973	25234	0	236	0	0	0	0	1020	0	1020	true	true	13467	63119	0					24	1841	0	0	0	0																					www.connectonebank.com	
3320781																														25335	0	10083	20657	0	11828		0	0	0	0	0	393	0	0			0	10083	1075	627	43	0	0	0	0	0	0	0			67	4678						0	0	0	0	0	0																					www.tworivers.bank	
3322468																														0	0	10100	0	0	10100		0	0	0	0	0	12875	2	0			0	10100	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.verusboc.com	
3325759																														93502	0	85000	93459	0	100403		0	0	0	0	0	17625	4	0	true	0	0	85000	0	0	0	0	0	0	0	15403	0	15403	true	false	0	43	0					15	1723	0	0	0	0					panaceafinancial.com																www.primisbank.com	
3337097																														8713	297	0	2185	5860	0		0	0	0	0	297	0	0	9108			0	0	0	0	0	0	0	0	0	0	0	0				668						1	4	0	0	0	0																					www.cbb-bank.com	
3340725																														0	384	0	0	0	15000		0	0	384	0	0	0	0	0			15000	0	0	0	0	0	15000	0	0	0	0	0				0				1	true	145	497	0	0	0	0																					http://www.quontic.com	
3340903																														0	0	2000	0	0	4000		0	0	0	0	0	5188	1	0			0	2000	2000	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					http://www.legacystatebank.com	
3341393																														0	0	14000	0	0	14000		0	0	0	0	0	10565	4	0			0	14000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.flint.bank	
3342671																														0	0	0	0	0	53000		0	0	0	0	0	50	0	0			0	0	2500	27000	23500	50500	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://https://www.anchorbank.com	
3344321																														0	2123	270000	0	0	470000		2123	0	0	0	0	118755	6	0	true	0	0	270000	200000	0	0	0	0	0	0	0	0	0	false	false		0	0					1	1	0	0	0	0																					WWW.TRADITION.BANK	
3346633																														0	0	0	0	0	0		0	0	0	0	0	2732	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.eaglebankmt.com	
3347603																														0	206	78019	0	0	87294		0	0	206	0	0	2635	1	0			288	78019	5000	0	0	0	288	606	270	3111	0	0				0						0	0	0	0	0	0																					www.eclipsebank.com	
3347911																														0	0	50000	0	0	50000		0	0	0	0	0	0	0	0			0	50000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0					www.creditstrong.com		www.freekick.bank														www.austincapitalbank.com	
3348468																														93	0	0	0	0	0		0	0	0	0	0	16168	4	0			0	0	0	0	0	0	0	0	0	0	0	0				93						0	0	0	0	0	0																					www.peachstate.bank	
3348888																														13615	611	0	13615	0	0		0	0	600	0	11	52544	5	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					2	52	0	0	0	0																					WWW.SERVISFIRSTBANK.COM	
3349241																														65	0	9850	0	65	21887		0	0	0	0	0	6562	3	71			0	9850	12037	0	0	0	0	0	0	0	0	0			0	0						1	2	0	0	0	0																					www.firstresourcebank.com	
3350658																														0	5480	0	0	0	0		5266	0	214	0	0	2275	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0						FIRST VISION BANK															www.fvb.bank	
3350724																														1644	0	23097	0	0	34442		0	0	0	0	0	20587	6	0	false	0	0	23097	10453	892	0	0	0	0	0	0	0	0	true	false	0	1644	0					0	0	0	0	0	0					www.sbofa.com	Bank of Brinkley		Banco Si													www.signature.bank	
3353154																														0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0																					www.bmo.com	
3354599																														0	2357	0	0	0	0		0	0	0	0	2357	48307	6	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						3	1565	0	0	0	0					www.edwardsvillebank.com	Edwardsville Bank															www.stlouisbank.com	
3356191																														0	10467	0	0	0	0		550	0	0	0	9917	3424	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bryantbank.com	
3357077																														0	260	5500	0	0	39973		0	0	260	0	0	1000	1	0			0	5500	30300	673	3500	0	0	0	0	0	0	0				0						6	189	0	0	0	0																					www.bankwithvision.com	
3357219																														10429	846	0	0	9662	75000		0	0	0	0	846	0	0	14641			0	0	75000	0	0	0	0	0	0	0	0	0				767						0	0	0	0	0	0																					www.myopenbank.com	
3357385																														57	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	57	0					1	39	0	0	0	0																					www.bankbsf.com	
3357620																														0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0					0	0	0	0	0	0																					http://www.hsbc.com	
3358270																														0	0	0	0	0	0		0	0	0	0	0	4233	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0																					www.hvsb.com	
3368635																														1522	0	0	0	1522	0		0	0	0	0	0	3150	3	1522	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.Paradise.Bank	
3368925																														114	0	0	0	106	0		0	0	0	0	0	0	0	106			0	0	0	0	0	0	0	0	0	0	0	0			0	8						0	0	0	0	0	0																					www.spring.bank	
3370133																														0	0	0	0	0	15000		0	0	0	0	0	13092	3	0			0	7500	7500	0	0	10000	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.Sunrise.Bank	
3370357																														0	0	0	0	0	0		0	0	0	0	0	3716	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0					0	0	0	0	0	0																					www.valleybanknv.com	
3374234																														0	0	3000	0	0	5000		0	0	0	0	0	228	0	0			0	3000	2000	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.riverlandbank.com	
3374382																														0	0	80500	0	0	88500		0	0	0	0	0	25308	6	0			0	80500	0	8000	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.triadbanking.com	
3374403																														0	0	30585	0	0	56646		0	0	0	0	0	1377	1	0			6061	30585	12000	4000	4000	0	6061	0	0	0	0	6061			0	0						1	1	0	0	0	0																					www.bankofbelleville.com	
3374412																														19816	450	0	18484	0	0		0	0	450	0	0	59657	10	0			0	0	0	0	0	0	0	0	0	0	0	0				1332						0	0	0	0	0	0																					www.oakstarbank.com	
3377235																														14697	332	3000	11473	1785	3000		0	0	0	0	332	0	0	1785			0	3000	0	0	0	0	0	0	0	0	0	0			0	1439						0	0	0	0	0	0					www.centrustbank.com																www.SmartBizBank.com	
3378773																														19142	0	320500	11982	0	404500		0	0	0	0	0	24849	5	0	false	0	0	320500	61500	22500	0	0	0	0	0	0	0	0	true	false		7160	0					1	121	0	0	0	0					www.timbrfinancial.com																www.bridgewaterbankmn.com	
3383665																														0	0	2000	0	0	5000		0	0	0	0	0	201	0	0	false	0	0	2000	3000	0	0	0	0	0	0	0	0	0	false	false		0	0					0	0	0	0	0	0																					FirstMissouri.Bank	
3384952																														0	0	0	0	0	1840		0	0	0	0	0	4805	1	0			0	0	0	0	0	0	0	0	1840	0	0	1840			0	0						0	0	0	36	0	0					www.peak.bank/peak-bank																http://www.idahofirstbank.com	
3385744																														0	0	0	0	0	0		0	0	0	0	0	5152	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.noblebank.com	
3386264																														1071	2953	0	249	815	0		0	0	2953	0	0	12561	3	815			0	0	0	0	0	0	0	0	0	0	0	0				7						1	1	0	0	0	0																					http://www.firstgeneralbank.com	
3386536																														13856	81	0	12183	0	0		23	0	58	0	0	11394	9	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		1673	0					1	1	0	0	0	0																					http://www.southpoint.bank	
3387140																														4846	6208	5000	4734	0	12500		201	0	0	1660	4347	206	0	0			0	5000	2500	5000	0	10000	0	0	0	0	0	0			0	112						0	0	0	0	0	0					www.unitedrepublicbank.com																www.unitedrepublic.bank	
3388482																														4882	0	0	4800	0	0		0	0	0	0	0	50	0	0			0	0	0	0	0	0	0	0	0	0	0	0				82						1	2	0	0	0	0																					www.americanriviera.bank	
3390337																														0	0	0	0	0	3000		0	0	0	0	0	0	0	0			0	0	1500	1500	0	0	0	0	0	0	0	0			977	0						0	0	0	0	0	0																					http://www.californiabusinessbank.com	
3390627																														0	2260	16000	0	0	16000		0	0	0	0	2260	0	0	0			0	16000	0	0	0	16000	0	0	0	0	0	0				0						0	0	0	0	0	0					www.sbaloansatlanta.com																www.signaturebankga.com	
3391718																														0	0	0	0	0	0		0	0	0	0	0	4231	2	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0					WWW.BELMONTBANKTRUST.COM																WWW.BELMONTBANK.COM	
3393851																														0	0	0	0	0	0		0	0	0	0	0	1650	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.1stmerc.net	
3394278																														0	0	0	0	0	5848039		0	0	0	0	0	80	0	0	false	0	0	0	0	0	0	0	1443772	0	0	4404267	0	5848039	false	false	0	0	0					0	0	0	0	0	0																					www.salliemae.com	
3394380																														56	0	0	0	56	0		0	0	0	0	0	0	0	56			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.cali.bank	
3397233																														0	0	0	0	0	34000		0	0	0	0	0	0	0	0			0	0	34000	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0					www.discountsolo401k.com	Discount Solo 401K	www.ira123.com	Safeguard Advisors	www.apply.solerabank.com	Solera Aviation	www.join.solerabank.com	Solera Aerospace		Solera Plan Services		Solera National Bank IRA					www.solerabank.com	
3398623																														451	978	7000	0	451	7000		0	0	978	0	0	765	1	451			0	7000	0	0	0	0	0	0	0	0	0	0			0	0						1	25	0	0	0	0					www.FFB.bank																www.FFB.bank	
3401970																														51633	0	190000	44166	0	301737		0	0	0	0	0	59723	5	0	false	0	0	190000	105000	0	0	0	0	0	4636	2101	0	6737	false	false	0	7467	0					21	226	0	0	0	0																					www.myfirstbank.com	
3402913	18	0	100000	0	0	175000		32871	2	0	false	0	0	100000	75000	0	0	175000	0	0	0	0	0	9980	18	0			0						175000		0	0	0	0	0																0		false	false								6	82	0	0	0	0																					Banescousa.com	
3404207																														15576	165	0	15476	0	75319		165	0	0	0	0	4409	2	0	true	0	0	0	0	0	75000	0	0	268	51	0	0	319	false	false		100	0					3	26	0	0	0	0					bankshorewood.com	Shorewood Bank & Trust	wintrustindiana.com	Dyer Bank & Trust	fnbiweb.com	First National Bank of Illinois	orlandparkbank.com	Orland Park Bank & Trust	markhambank.com	South Holland Bank & Trust	thejolietbank.com	Joliet Bank & Trust					www.oldplanktrailbank.com	
3404373																														5	6937	145500	0	0	238800		6937	0	0	0	0	2817	1	0			0	145500	74500	0	0	0	0	0	0	18800	0	18800				5						0	0	0	0	0	0																					http://www.firstcommercebk.com	
3404467																														0	0	30000	0	0	100000		0	0	0	0	0	23000	4	0			0	30000	0	50000	20000	50000	0	0	0	0	0	0				0						3	37	0	0	0	0					web9.secureinternetbank.com/PBI_PBI1151/Login/072414239		web9.secureinternetbank.com/ebc_ebc1151/Login/072414239														www.fnbmichigan.bank	
3404506																														14097	370	5000	9876	0	25000		0	0	0	0	370	2638	2	0			0	5000	20000	0	0	0	0	0	0	0	0	0			0	4221						0	0	0	0	0	0																					www.pbknc.com	
3404999																														9400	0	17000	9341	12	17000		0	0	0	0	0	13919	5	12			0	17000	0	0	0	0	0	0	0	0	0	0			0	47						0	0	0	0	0	0																					http://www.flagshipbank.com	
3407084																														912	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			571	912						0	0	0	0	0	0																					www.milestonebank.com	
3408728																														131696	16766	153169	115543	1017	369554		1300	0	281	0	15185	7380	4	2123	true	82841	2146	153169	114239	25000	75000	100000	2146	0	0	0	0	0	true	false		15136	0					1	92	0	0	0	0																					www.b1bank.com	
3410141																														0	0	0	0	0	0		0	0	0	0	0	5639	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankoflexington.net	
3411773																														0	0	15000	0	0	15000		0	0	0	0	0	1595	2	0			0	15000	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.firstfarmbank.com	
3412417																														0	0	0	0	0	0		0	0	0	0	0	19683	3	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.jonah.bank	
3419416																														119	0	35000	0	119	56000		0	0	0	0	0	11425	3	119	false	0	0	35000	21000	0	0	0	0	0	0	0	0	0	false	false		0	0					1	124	0	0	0	0																					www.johnmarshallbank.com	
3428258																														64	0	27000	0	0	51000		0	0	0	0	0	5	0	0			0	27000	24000	0	0	0	0	0	0	0	0	0				64						0	0	0	0	0	0																					www.drbank.com	
3429219																														0	979	5000	0	0	6000		359	0	620	0	0	4393	2	0			0	5000	0	1000	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.heritagebankandtrust.com	
3435948																														238	0	0	0	0	0		0	0	0	0	0	450	0	0			0	0	0	0	0	0	0	0	0	0	0	0				238						0	0	0	0	0	0					https://www.norcalbank.com/	Northern California National Bank															https://column.com/	
3437148																														823	0	0	705	0	0		0	0	0	0	0	12335	1	0			0	0	0	0	0	0	0	0	0	0	0	0				118						0	0	0	0	0	0																					www.firstfreedombank.com	
3437157																														28438	1990	25000	27816	0	150000		0	0	450	0	1540	42564	13	0	true	53538	0	25000	25000	40000	60000	0	0	0	0	0	0	0	false	false		622	0					7	30	0	0	0	0																					http://www.riverbankandtrust.com	
3437456																														1662	919	425000	0	1662	425000		0	0	0	0	919	1226	1	6123	false	0	0	425000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0					10	42	0	0	0	0																					www.metrocitybank.bank	
3437483																														0	1890	15500	0	0	17691		0	0	0	0	1890	24293	2	0			0	15500	1500	691	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.signaturebank.bank	
3438958																														0	0	0	0	0	0		0	0	0	0	0	12306	3	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0					www.greencheckverified.com																http://www.riverbankonline.com	
3440803																														0	0	0	0	0	0		0	0	0	0	0	9615	4	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0					www.mygvbank.com		www.goldenvalleybank.com														www.goldenvalley.bank	
3445901																														189	0	0	0	189	743		0	0	0	0	0	7806	4	189			0	0	0	743	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.rivercity.bank	
3446225																														3424	0	0	224	134	13918		0	0	0	0	0	4005	3	134			0	0	13918	0	0	0	0	0	0	0	0	0			0	3066						0	0	0	0	0	0																					www.trcbank.com	
3446784																														0	0	25367	0	0	25367		0	0	0	0	0	17232	5	0			0	25367	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.communitybankdelaware.com	
3447576																														119213	7529	0	114795	0	0		5788	0	0	0	1741	12555	3	0			0	0	0	0	0	0	0	0	0	0	0	0			12207	4418						4	39	0	0	0	0																					www.americanmomentum.bank	
3447820																														0	0	0	0	0	41		0	0	0	0	0	0	0	0			0	0	0	0	0	0	41	0	0	0	0	41			0	0						0	0	0	0	0	0																					www.esquirebank.com	
3448162																														52	0	0	0	52	0		0	0	0	0	0	0	0	108			0	0	0	0	0	0	0	0	0	0	0	0			0	0						1	1	0	0	0	0																					www.lsbtexas.com	
