"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
855563																																																																																																																																																																																																																																																	
855741																																																																																																																																																																																																																																																	
855844																																																																																																																																																																																																																																																	
855956																																																																																																																																																																																																																																																	
856159																																																																																																																																																																																																																																																	
856243																																																																																																																																																																																																																																																	
856346																																																																																																																																																																																																																																																	
856458																																																																																																																																																																																																																																																	
856542																																																																																																																																																																																																																																																	
856748																																																																																																																																																																																																																																																	
856869																																																																																																																																																																																																																																																	
857259																																																																																																																																																																																																																																																	
857455																																																																																																																																																																																																																																																	
857745																																																																																																																																																																																																																																																	
857811																																																																																																																																																																																																																																																	
857941																																																																																																																																																																																																																																																	
858153																																																																																																																																																																																																																																																	
858443																																																																																																																																																																																																																																																	
858452																																																																																																																																																																																																																																																	
858528																																																																																																																																																																																																																																																	
858818																																																																																																																																																																																																																																																	
858854																																																																																																																																																																																																																																																	
859002																																																																																																																																																																																																																																																	
859141																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	58804	318290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377094	0	58804	318290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
859552																																																																																																																																																																																																																																																	
859655																																																																																																																																																																																																																																																	
859712																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	205127	1040073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1245200	0	205127	1040073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
860053																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	594937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594937	0	594937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
860147																																																																																																																																																																																																																																																	
860231																																																																																																																																																																																																																																																	
860259																																																																																																																																																																																																																																																	
860334																																																																																																																																																																																																																																																	
860352																																																																																																																																																																																																																																																	
861153																																																																																																																																																																																																																																																	
861658																																																																																																																																																																																																																																																	
861854																																																																																																																																																																																																																																																	
862057																																																																																																																																																																																																																																																	
862141																																																																																																																																																																																																																																																	
863362																																																																																																																																																																																																																																																	
863607																																																																																																																																																																																																																																																	
863652																																																																																																																																																																																																																																																	
863746																																																																																																																																																																																																																																																	
864378																																																																																																																																																																																																																																																	
864471																																																																																																																																																																																																																																																	
864846																																																																																																																																																																																																																																																	
864855																																																																																																																																																																																																																																																	
865142																																																																																																																																																																																																																																																	
865151																																																																																																																																																																																																																																																	
865450																																																																																																																																																																																																																																																	
865544																																																																																																																																																																																																																																																	
865759																																																																																																																																																																																																																																																	
865852																																																																																																																																																																																																																																																	
866000																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		3504	0	0	3504	0	0	488664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492168	0	0	492168	0	0	0	0	0	0	0	0	0	0	3548	0	0	3548	0						3504			3504										
866121																																																																																																																																																																																																																																																	
866251																																																																																																																																																																																																																																																	
867070																																																																																																																																																																																																																																																	
867632																																																																																																																																																																																																																																																	
867650																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	594888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594888	0	0	594888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
867856																																																																																																																																																																																																																																																	
868059																																																																																																																																																																																																																																																	
868572																																																																																																																																																																																																																																																	
868956																																																																																																																																																																																																																																																	
869346																																																																																																																																																																																																																																																	
869551																																																																																																																																																																																																																																																	
869663																																																																																																																																																																																																																																																	
869953																																																																																																																																																																																																																																																	
870539																																																																																																																																																																																																																																																	
870650																																																																																																																																																																																																																																																	
870856																																																																																																																																																																																																																																																	
870913																																																																																																																																																																																																																																																	
871358																																																																																																																																																																																																																																																	
871648																																																																																																																																																																																																																																																	
871769																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	20008	125317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145325	0	20008	125317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
871956																																																																																																																																																																																																																																																	
872047																																																																																																																																																																																																																																																	
872579																																																																																																																																																																																																																																																	
873259																																																																																																																																																																																																																																																	
874050																																																																																																																																																																																																																																																	
874452																																																																																																																																																																																																																																																	
874845																																																																																																																																																												15641	15642	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	6091	1022487	4450	0	0	0	0	0	0	0	0	0	0	0	0	15641	0	0	0	0	0	0	1048669	0	6091	1038128	4450	0	0	15642	0	0	0	0	0	0	15642	0	0	15642	0																			
875048																																																																																																																																																																																																																																																	
875057																																																																																																																																																																																																																																																	
875132																																																																																																																																																																																																																																																	
875655																																																																																																																																																																																																																																																	
875758																																																																																																																																																																																																																																																	
875879																																																																																																																																																																																																																																																	
875936																																																																																																																																																																																																																																																	
876157																																																																																																																																																																																																																																																	
876634																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		6033	0	0	3888	0	273314	295922	0	24204	0	0	24204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	599473	0	273314	324014	2145	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3888			3888		2145				2145				
876700																																																																																																																																																												7498	7498	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	172853	284804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7498	0	0	0	0	0	465155	0	172853	284804	7498	0	0	0	7498	0	0	0	0	0	7833	0	0	335	7498																			
877350																																																																																																																																																																																																																																																	
877752																																																																																																																																																																																																																																																	
877958																																																																																																																																																																																																																																																	
879439																																																																																																																																																																																																																																																	
879457																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		5285	0	0	5285	0	0	309408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314693	0	0	314693	0	0	0	0	0	0	0	0	0	0	5285	0	0	5285	0																5285			
879550																																																																																																																																																																																																																																																	
879644																																																																																																																																																																																																																																																	
879747																																																																																																																																																																																																																																																	
880332																																																																																																																																																																																																																																																	
880855																																																																																																																																																																																																																																																	
881012																																																																																																																																																																																																																																																	
881441																																																																																																																																																																																																																																																	
881478																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		15674	0	0	15674	0	0	631231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	646905	0	0	646905	0	0	0	0	0	0	0	0	0	0	15674	0	0	15674	0						15674			15674										
881852																																																																																																																																																																																																																																																	
881900																																																																																																																																																																																																																																																	
882242																																																																																																																																																																																																																																																	
882541																																																																																																																																																																																																																																																	
882701																																																																																																																																																																																																																																																	
882952																																																																																																																																																																																																																																																	
883351																																																																																																																																																																																																																																																	
883959																																																																																																																																																																																																																																																	
884303																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	3028	280514	0	3075	0	0	3075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286617	0	3028	283589	0	0	0	0	0	0	0	0	0	0	3028	0	3028	0	0																			
884358																																																																																																																																																																																																																																																	
884376																																																																																																																																																																																																																																																	
884442																																																																																																																																																																																																																																																	
884648																																																																																																																																																																																																																																																	
884657																																																																																																																																																																																																																																																	
885252																																																																																																																																																																																																																																																	
885430																																																																																																																																																																																																																																																	
885579																																																																																																																																																																																																																																																	
885869																																																																																																																																																																																																																																																	
886204																																																																																																																																																																																																																																																	
886624																																																																																																																																																																																																																																																	
887340																																																																																																																																																																																																																																																	
887827																																																																																																																																																																																																																																																	
887854																																																																																																																																																																																																																																																	
888002																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	33131	2058625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2091756	0	33131	2058625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
888141																																																																																																																																																																																																																																																	
888271																																																																																																																																																																																																																																																	
888552																																																																																																																																																																																																																																																	
888833																																																																																																																																																																																																																																																	
890050																																																																																																																																																																																																																																																	
890649																																																																																																																																																																																																																																																	
890742																																																																																																																																																																																																																																																	
890957																																																																																																																																																																																																																																																	
891226																																																																																																																																																																																																																																																	
891253																																																																																																																																																																																																																																																	
892205																																																																																																																																																												5005	5005	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	471	179234	0	0	0	0	0	0	0	0	0	0	0	0	0	5005	0	0	0	0	0	0	184710	0	471	184239	0	0	0	5005	0	0	0	0	0	0	5005	0	0	5005	0																			
892223																																																																																																																																																																																																																																																	
893855																																																																																																																																																																																																																																																	
894272																																																																																																																																																																																																																																																	
894348																																																																																																																																																																																																																																																	
894544																																																																																																																																																																																																																																																	
894834																																																																																																																																																																																																																																																	
895055																																																																																																																																																																																																																																																	
895448																																																																																																																																																																																																																																																	
895710																																																																																																																																																																																																																																																	
896155																																																																																																																																																																																																																																																	
897170																																																																																																																																																																																																																																																	
897237																																																																																																																																																																																																																																																	
897451																																																																																																																																																																																																																																																	
897648																																																																																																																																																																																																																																																	
897853																																																																																																																																																																																																																																																	
898458																																																																																																																																																																																																																																																	
898579																																																																																																																																																																																																																																																	
898627																																																																																																																																																																																																																																																	
898850																																																																																																																																																																																																																																																	
899008																																																																																																																																																																																																																																																	
899343																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	218164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218164	0	0	218164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
899428																																																																																																																																																																																																																																																	
899642																																																																																																																																																																																																																																																	
899651																																																																																																																																																																																																																																																	
900034																																																																																																																																																																																																																																																	
900146																																																																																																																																																																																																																																																	
900306																																																																																																																																																																																																																																																	
900502																																																																																																																																																																																																																																																	
900678																																																																																																																																																																																																																																																	
901134																																																																																																																																																																																																																																																	
901358																																																																																																																																																																																																																																																	
901451																																																																																																																																																																																																																																																	
901938																																																																																																																																																																																																																																																	
901974																																																																																																																																																																																																																																																	
902645																																																																																																																																																																																																																																																	
902672																																																																																																																																																																																																																																																	
903240																																																																																																																																																																																																																																																	
903754																																																																																																																																																																																																																																																	
