"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDPV23	RCFDPV24	RCFDPV25	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONPV23	RCONPV24	RCONPV25	
660879																																																																																																		0	0	0							99	178	0				39	0	83	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	139	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	16													0	0	0	
660927																																																																																																		0	0	0	0	0	0	0	0	0	5781	331	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	49		0	0	0	0	0	0	0	0	0	0	0	0	0	1872	3686	0	0	0	0	0	5225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1542	0	0	3683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661072																																																																																																		0	0	0							704	963	892				25	0	0	157	441	250	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454	0	221	128	0	0	0	0						250	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				310	274	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661223																																																																																																		0	0	0							598	3197	630				1580	35	107	90	0	0	0	0	0	0	0	0				0	0	0	60	49	0	0	0	0	0	0	0	0	0	0	0	491	0	1252	506	0	0	0	0						0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				158	0	0	51	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661308																																																																																																		0	0	0	0	0	0	0	0	0	22996	41299	0	0	0	0	433	0	646	0	0	0	18920	0	2799	0	0	6	0	0	0	667	0	0	5421	0	3134	0	0	0	0	0	0	0	0	0	459	4103	0	12573	0	0	0	0	0			0	0	0	0	0	0	0	0	11102	0	2638	0	0	955	0	0	0	0	0	0	8803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661474																																																																																																		0	0	0							486	263	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		486	0	263	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	82	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
662350																																																																																																		0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
662369																																																																																																		0	0	0	0	0	0	0	0	0	14006	187	0	11737	0	0	5	0	334	0	0	1717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11737	0	0	0	0	0	0	0	0	0	0	218	0	173	0	2	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
662949																																																																																																		0	0	0							0	1	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	48	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	1	0	0													0	0	0	
663245																																																																																																		0	0	3	0	0	0	0	0	0	153516	19207	423	1562	0	0	3060	0	29564	0	0	847	0	0	7815	0	0	0	0	0	0	1213	0	2494	0	0	2123	0	0	0	1219	423	593	0	0	0	0	26650	1527	10696	0	287	0	0	0			0	0	0	0	262	0	0	510	8816	213	1201	0	0	28886	43422	0	0	827	0	0	827	6554	0	6334	5037	0	4889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549	0	114	507	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
663638																																																																																																		0	0	0							840	197	198	15	0	0	54	26	0	15	0	305	0	0	0	0	0	0				0	0	0	0	0	15	0	0	0	0	0	0	0	0	0		230	0	128	172	0	0								0	0	0	0	0	48	0	0	0	0	0	242				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
663656																																																																																																		0	0	0							2214	677	0				62	0	256	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		205	87	129	0	0	0								0	0	0	0	0	1090	486	0	0	0	569	0				0	0	0	499	0	1123	365	0	255	0	0	0		0	0																															0	0	0	0	0	7													0	0	0	
663834																																																																																																		0	0	0	0	0	0	0	0	0	14521	13443	51	0	0	0	4089	0	2029	0	0	0	0	0	0	0	0	0	0	0	0	595	0	332	216	0	0	0	0	0	308	51	0	0	0	0	0	657	44	155	0	0	0	0	0			0	0	0	0	0	0	0	0	0	3312	4668	0	0	967	10492	0	0	0	2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
663955																																																																																																		0	0	0							2361	1435	0	0	0	0	0	0	0	0	0	0	354	0	1099	0	0	0				0	0	0	4	0	0	0	0	0	0	0	0	0	0	0		0	0	160	0	0	0								917	0	0	0	0	0	0	0	0	0	0	1262				0	0	436	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
664206																																																																																																		0	0	0	0	0	0	0	0	0	16678	7564	0	0	0	0	233	0	514	0	0	0	0	0	0	0	0	0	0	0	0	869	0	1626	129	0	208	0	0	0	0	0	0	0	0	0	0	13985	0	3190	0	70	0	0	0			0	0	0	0	2124	0	0	0	318	865	0	0	0	0	0	0	0	514	0	0	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	27	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	
664653																																																																																																		0	0	0							2327	1919	0				0	0	1990	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	1918	0	0	0	0	337				0	0	0	1918	0	1990	1727	0	1823	0	0	0		0	0																															0	0	0	1	0	0													0	0	0	
664756																																																																																																		0	0	0	0	0	0	0	0	0	105529	71675	268	2002	701	0	6572	0	9370	903	0	15077	0	0	0	0	0	0	0	0	0	2175	248	630	821	0	25755	0	0	187	34	0	0	0	0	0	0	49080	121	43125	0	437	0	0	0			0	0	0	5594	6064	0	0	0	151	2662	3232	0	0	2428	2887	0	0	0	0	0	4890	0	0	771	0	0	694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1427	0	0	209	0	0	0	0	0	3254	0	0	0	0	0	205	24	0	0	32	20	30	0	0	209	0	0	0	0	0	0	0	0	0	0	0	17506	
665146																																																																																																		0	0	0							1925	2712	25	1278	641	0	187	0	647	761	0	0	0	0	0	0	0	0				0	0	0	641	0	1278	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	1123	0	25	0	0				0	0	647	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
665258																																																																																																		0	0	0							541	577	0	0	0	0	73	0	515	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		11	0	215	0	0	0								0	172	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	15	117	0	0													0	0	0	
665865																																																																																																		0	0	0							0	643	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0				0	0	0	11	0	0	0	0	0	0	0	0	0	0	0		0	0	462	0	0	0								0	0	0	0	0	0	0	74	0	0	0	0				74	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	41	0	0													0	0	0	
666059																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
666358																																																																																																		0	0	0							0	896	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	352	0	13	0								0	289	0	0	0	0	159	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															83	0	0	0	0	0													0	0	0	
666554																																																																																																		0	0	0							0	3148	255	0	0	0	0	0	0	3142	254	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															4	0	0	2	1	0													0	0	0	
666844																																																																																																		0	0	0							123	673	583	0	0	0	0	0	20	0	580	0	0	0	0	0	0	0				0	0	0	558	0	0	0	0	0	7	3	0	0	0	0		103	0	88	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															17	0	0	3	0	0													0	0	0	
666974																																																																																																		0	0	0							265	1355	123				0	0	0	0	0	0	0	0	0	0	0	0				262	0	0	0	0	0	0	0	0	7	0	0	0	0	0		265	0	1086	123	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
667029																																																																																																		0	0	0							1029	3399	517	0	0	0	193	0	0	0	0	0	170	326	0	0	0	0				0	0	69	0	0	0	0	0	0	0	0	0	0	0	0		483	0	2463	191	0	0								0	0	0	0	0	0	348	47	0	0	0	477				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															70	0	0	108	0	0													0	0	0	
667346																																																																																																		0	0	0							127	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		127	0	27	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
667524																																																																																																		0	0	0							30	1042	1188				0	665	0	279	0	0	95	0	0	0	0	0				30	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	531	440	0	83	0	0						0	0	0	0	0	0	84	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
667551																																																																																																		0	0	0							407	134	0	0	0	0	12	0	55	80	0	147	0	0	0	0	0	0				0	0	0	23	0	100	0	0	0	0	0	0	0	0	0		92	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	92	0	0	0	0	0	0	0	0	0		0	0																															1	0	6	18	0	7													0	0	0	
667757																																																																																																		0	0	0	0	0	0	0	0	0	88282	7739	0	0	0	0	2296	0	15043	0	0	7	0	0	2404	0	0	0	0	0	0	171	0	1217	36	0	0	0	0	193	0	0	0	0	0	0	0	40408	339	1322	0	0	0	0	0			0	0	0	0	24	0	0	1153	15887	3756	0	0	0	11517	219	0	0	686	1117	0	7674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	110	0	0	0	1117	0	6665	0	0	0	0	0	0	0	0	0	0	0	0	2	0	49	132	0	39	1117	0	6665	0	0	0	0	0	0	0	0	0	0	0	0	
668053																																																																																																		0	0	0							491	423	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	460	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	423	0	0	0	0	31				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
668147																																																																																																		0	0	0							3457	312	0	0	0	0	25	0	275	0	0	26	0	0	0	0	0	0				0	0	0	170	0	185	0	0	0	0	0	0	0	0	0		192	0	0	0	0	0								0	0	0	0	0	0	107	0	0	0	2732	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	20	10	0	27													0	0	0	
669555																																																																																																		0	0	0							588	996	1719	0	73	212	139	75	579	0	1345	0	0	0	0	0	0	0				134	0	0	73	212	0	0	0	0	0	0	0	0	0	0		0	0	491	59	0	0								0	0	0	0	0	0	0	43	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															54	0	0	62	28	9													0	0	0	
670430																																																																																																		0	0	0							0	10	0				0	0	0	0	0	0	0	0	0	0	0	0				6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															4	0	0	0	0	0													0	0	0	
670467																																																																																																		0	0	0							15029	10993	0	5097	0	0	701	0	508	341	0	5443	683	0	0	0	0	0				1605	0	1090	6	0	5097	0	0	0	0	0	0	0	0	0		258	0	0	0	0	0								0	909	0	0	0	0	5355	0	0	0	1589	209				0	0	4949	224	0	519	168	0	450	0	0	0		0	0																															1286	0	823	107	0	12													0	0	0	
670560																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
670654																																																																																																		0	0	0							0	1462	0				144	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	997	0	0	0								0	0	0	0	0	0	0	321	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
670748																																																																																																		0	0	0							2306	12	0				0	0	300	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6	0	0	0	0	0								0	0	0	0	0	2000	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															12	0	0	0	0	0													0	0	0	
670878																																																																																																		0	0	0							1220	1106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		426	0	531	0	0	0								0	0	0	0	0	0	0	0	0	0	446	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															575	0	348	0	0	0													0	0	0	
671053																																																																																																		0	0	0							0	1395	617	0	16	210	132	0	0	225	0	0	0	0	0	0	0	0				0	0	0	16	210	0	0	0	0	0	0	0	0	0	0		0	0	386	283	0	0								364	0	0	0	0	0	0	189	0	124	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															42	0	0	41	0	0													0	0	0	
671147																																																																																																		0	0	0							1279	1990	11573	0	88	2929	0	6	48	832	8631	0	0	0	0	0	0	0				227	0	0	88	2929	0	0	0	0	7	0	0	0	0	0		860	23	807	0	15	0								0	0	0	0	119	0	0	0	0	0	200	0				180	0	0	0	0	0	0	0	0	0	0	0		0	0																															12	0	3	2	7	26													0	0	0	
671334																																																																																																		0	0	0	0	0	0	0	0	0	14412	859	0	0	0	0	66	0	2115	0	0	0	0	0	305	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	2313	0	651	0	0	0	0	0			0	0	0	0	0	0	0	0	1997	138	0	0	0	1339	6050	0	0	44	0	0	1302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	
671464																																																																																																		0	0	0	0	0	0	0	0	7815	136014	20903	2149	0	0	0	3356	0	58637	0	0	0	5186	0	2014	0	0	0	0	0	0	0	0	305	0	0	0	308	0	0	0	0	0	0	0	0	10735	10185	9	1175	2149	0	0	0	0			0	0	0	0	0	0	0	0	0	1449	8237	0	0	17807	47057	0	0	2538	0	0	38412	4498	0	25483	3373	0	22230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	8431	0	0	27434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	0	27434	0	0	0	0	0	0	0	0	0	0	0	0	
671558																																																																																																		0	0	0							685	3133	2	123	147	0	44	0	313	0	0	0	0	0	0	0	0	0				247	0	39	257	2	123	0	0	0	0	0	0	0	0	0		143	0	1493	0	511	0								0	0	0	0	0	0	143	0	0	0	14	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															198	0	27	240	0	26													0	0	0	
672238																																																																																																		0	0	0							0	714	217	0	0	0	409	35	0	0	0	0	0	0	0	0	0	0				0	0	0	89	0	0	0	0	0	0	0	0	0	0	0		0	0	104	118	65	40								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															46	24	0	1	0	0													0	0	0	
672247																																																																																																		0	0	0							1265	848	0				8	0	443	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		212	0	761	0	0	0								0	0	0	0	0	0	79	0	0	0	273	309				0	0	443	0	0	0	0	0	0	0	0	0		0	0																															0	0	28	0	0	0													0	0	0	
672537																																																																																																		0	0	0							0	466	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	52	11	0	0	0	0		0	0	256	30	0	0								0	0	0	0	0	0	30	0	0	0	0	0				94	0	0	0	0	0	0	0	0	0	0	0		0	0																															42	0	0	86	0	0													0	0	0	
672573																																																																																																		0	0	0							137	1536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				252	0	0	0	0	0	0	0	0	0	0	0	0	0	0		137	0	1284	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
673244																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
673440																																																																																																		0	0	2043	0	0	0	0	0	0	6451	3000	0	0	0	0	146	0	2165	28	0	0	0	0	0	0	0	0	0	0	0	218	0	97	328	0	0	0	0	0	104	0	0	0	0	0	0	2012	5	1439	0	28	0	0	0			0	0	0	49	286	0	0	0	9	122	146	0	0	83	0	0	0	5	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	17	57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
673477																																																																																																		0	0	0							0	28	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	28	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
673851																																																																																																		0	0	0							87	1060	0				1060	0	0	0	0	0	0	0	0	0	0	0				0	0	36	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	51													0	0	0	
673909																																																																																																		0	0	0	0	0	0	0	0	0	32073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	835	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	30638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
674344																																																																																																		0	0	0							78	9	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	70	8	0	0	0	0	0	1	0	0	0	0	0		0	8	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
674849																																																																																																		0	0	0							565	85	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	300	0	0	0	0	0	0	0	0	0		257	8	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	8	0	0	0	0	0	0	0	0	0		0	0																															44	0	0	41	0	0													0	0	0	
675042																																																																																																		0	0	0							0	218	998	0	0	0	49	657	0	0	116	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	215	0	0	0	0						0	0	0	0	0	0	118	0	4	0	0	0	0	0	0	0	0	0	118	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	2	0	0	24	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
675079																																																																																																		0	0	0							33	886	0	0	0	0	39	0	0	0	0	33	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	768	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															62	0	0	17	0	0													0	0	0	
675248																																																																																																		0	0	0							521	368	0				0	0	29	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	180	0	188	0								0	0	0	0	492	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
675341																																																																																																		0	0	0							550	573	0	532	0	0	547	0	13	0	0	0	0	0	0	0	0	0				0	0	0	0	0	532	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	26	0	5													0	0	0	
675659																																																																																																		0	0	0							0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															27	0	0	0	0	0													0	0	0	
675855																																																																																																		0	0	0							1312	425	33				162	3	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	109	0	0	0								0	1	0	0	1300	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															15	28	12	138	2	0													0	0	0	
676049																																																																																																		0	0	0							215	1570	0				206	0	130	0	0	0	0	0	0	0	0	0				0	0	0	78	0	0	0	0	0	0	0	0	0	0	0		65	0	248	0	41	0								0	596	0	0	0	0	401	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	20	0	0	0													0	0	0	
676151																																																																																																		0	0	0							1885	354	585	0	27	2	0	0	1885	0	463	0	0	0	0	0	0	0				0	0	0	27	2	0	0	0	0	0	0	0	0	0	0		0	0	165	120	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															63	0	0	99	0	0													0	0	0	
