"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
874452																																																															0	0	0																																																																																																																																																										103439	0																					
874845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033028	0	0	0	0	0	0	0	0	-159926	0	0	0	0	0	725	0	0	725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519488	0	0	383227	136261	133211	0	133211	14599	0	0	0	0	0	14599	4581321	0	1170	13441	0	4566710	0	0	0	4970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-223124	147810	1661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2690885	0	20835	0	0	17442	0	3394	0	0	0	0	0	0	0	0	0	0	0	0	147810	1661	0	0	0	0	0	0	0	0	0	221715	4153	0	0	0	0	0	0	5864372	0	46061	416047	154949	0	0	0	0	0	0	4755	0	0	0	0	0	0	0	0	0	0	
875048																																																															0	0	0																																																																																																																																																										207621	0																					
875057																																																															0	0	0																																																																																																																																																										235424	0																					
875132																																																																																																																																																																																																																																																	
875655																																																															0	0	0																																																																																																																																																										70497	0																					
875758																																																															0	0	0																																																																																																																																																										99182	0																					
875879																																																															0	0	0																																																																																																																																																										59733	0																					
875936																																																																																																																																																																																																																																																	
876157																																																															0	0	0																																																																																																																																																										55821	0																					
876634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	885	0	0	14418	14418	0	0	14418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569236	0	0	0	0	0	0	0	0	-14990	0	0	0	0	0	24204	0	0	24204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1222538	0	0	842112	380426	0	0	0	4145	0	0	0	0	0	4145	1357154	0	15742	26182	40831	1274399	0	0	0	89095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43903	4145	885	0	0	0	0	0	0	0	0	25629	25629	25629	0	0	0	0	0	0	0	255395	51079	0	0	22960	28118	0	0	227259	0	4327	0	0	4327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4145	885	0	0	0	0	0	0	0	0	0	6218	2213	0	0	0	0	0	0	2563190	0	27000	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
876700																																																																																																																																																																																																																																																	
877350																																																																																																																																																																																																																																																	
877752																																																																																																																																																																																																																																																	
877958																																																																																																																																																																																																																																																	
879439																																																																																																																																																																																																																																																	
879457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309408	0	0	0	0	0	0	0	0	-23365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168120	0	0	150948	17172	4393	0	4393	6999	0	0	0	0	0	6999	1100111	0	8248	2676	0	1089187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4985	11392	8557	0	0	0	0	0	0	0	0	35563	35563	19082	0	0	16481	0	0	0	0	123997	24799	0	0	46	24753	0	0	0	0	6860	0	0	4829	0	2031	0	0	0	0	0	0	0	0	0	0	0	0	11392	8557	0	0	0	0	0	0	0	0	0	17088	21393	0	0	0	0	0	0	1451469	0	7877	141414	57820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879550																																																																																																																																																																																																																																																	
879644																																																																																																																																																																																																																																																	
879747																																																																																																																																																																																																																																																	
880332																																																															0	0	0																																																																																																																																																										225823	0																					
880855																																																																																																																																																																																																																																																	
881012																																																															591	0	0																																																																																																																																																										988483	0																					
881441																																																															0	0	0																																																																																																																																																										98349	0																					
881478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104354	104354	0	0	104354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624668	50	0	0	0	0	0	0	0	-42877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667107	0	8151	547840	111116	45239	0	45239	20950	0	0	2808	0	0	18142	4035864	0	55	65560	0	3970249	0	0	0	241652	0	0	0	0	0	0	0	6563	6563	0	1313	0	0	0	0	0	0	62	62	0	13	0	0	0	0	0	0	151426	63720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221266	44253	0	0	40	44173	40	18877	383384	0	20632	0	0	16526	0	4106	0	0	0	0	0	0	0	0	0	0	0	0	82637	0	0	0	0	0	0	0	0	0	0	123956	0	0	0	0	0	0	0	5576175	0	89053	243148	224140	0	0	0	0	0	0	1969	0	1822	0	0	0	0	0	0	0	0	
881852																																																																																																																																																																																																																																																	
881900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22232	0	0	0	0	0	0	0	0	-314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66169	0	0	53957	12212	0	0	0	1898	0	0	0	0	1040	858	38310	0	0	0	254	37757	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-930	1157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1157	0	0	0	0	0	0	0	0	0	0	1736	0	0	0	0	0	0	0	92013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
882242																																																																																																																																																																																																																																																	
882541																																																																																																																																																																																																																																																	
882701																																																																																																																																																																																																																																																	
882952																																																															0	0	0																																																																																																																																																										247479	0																					
883351																																																																																																																																																																																																																																																	
883959																																																																																																																																																																																																																																																	
884303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283542	0	0	0	0	0	0	0	0	-50772	0	0	0	0	0	838	0	0	838	0	0	0	0	21	0	0	0	0	0	21	2216	0	0	0	0	2216	0	351613	0	0	351613	0	11267	0	11267	7761	0	0	0	0	0	7761	1831715	0	50	4608	268144	1558912	0	0	0	21824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-52593	19049	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57996	11599	0	0	4128	7471	0	0	422631	0	27441	0	0	0	0	27441	0	0	0	0	0	0	0	0	0	0	0	0	19049	436	0	0	0	0	0	0	0	0	0	28574	1090	0	0	0	0	0	0	2141684	0	15852	343671	412100	0	0	0	1664	16123	13724	0	0	0	0	0	0	0	0	0	0	0	
884358																																																																																																																																																																																																																																																	
884376																																																															0	0	0																																																																																																																																																										68555	0																					
884442																																																															0	0	0																																																																																																																																																										817216	0																					
884648																																																															0	0	0																																																																																																																																																										213579	0																					
884657																																																															0	0	0																																																																																																																																																										60794	0																					
885252																																																															0	0	0																																																																																																																																																										202921	0																					
885430																																																															0	0	0																																																																																																																																																										126745	0																					
885579																																																															0	0	0																																																																																																																																																										48115	0																					
885869																																																															0	0	0																																																																																																																																																										1055443	0																					
886204																																																															0	0	0																																																																																																																																																										587514	0																					
886624																																																																																																																																																																																																																																																	
887340																																																															0	0	0																																																																																																																																																										1183375	0																					
887827																																																																																																																																																																																																																																																	
887854																																																															0	0	0																																																																																																																																																										48064	0																					
888002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43788	43788	0	0	43788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2091756	0	0	0	0	0	0	0	0	-56931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1331982	0	0	1330943	1039	7285	0	7285	6437	0	0	0	0	0	6437	2231753	0	3956	6417	0	2221380	0	0	0	12732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-77827	14788	0	0	0	0	0	0	0	0	0	90345	90345	84088	0	0	6257	0	0	0	0	345396	69079	0	0	6717	62362	0	0	0	0	1709	0	0	0	0	1709	0	3977	0	0	0	0	0	3977	0	0	0	0	14788	0	0	0	0	0	0	0	0	0	0	22182	0	0	0	0	0	0	0	4405343	0	4694	323930	5953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
888141																																																															0	0	0																																																																																																																																																										127902	0																					
888271																																																															0	0	0																																																																																																																																																										256371	0																					
888552																																																																																																																																																																																																																																																	
888833																																																																																																																																																																																																																																																	
890050																																																																																																																																																																																																																																																	
890649																																																																																																																																																																																																																																																	
890742																																																																																																																																																																																																																																																	
890957																																																															0	0	0																																																																																																																																																										66796	0																					
891226																																																															0	0	0																																																																																																																																																										699072	0																					
891253																																																															0	0	0																																																																																																																																																										98505	0																					
892205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	0	18623	17707	0	0	18623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179705	133	0	0	0	0	0	0	0	-23836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	851898	0	0	774715	77183	0	0	0	944	0	0	249	0	0	695	1278466	0	1684	866	0	1275916	0	5005	0	13643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-25730	698	347	0	0	0	0	0	0	0	0	166251	166251	164750	0	0	1501	0	0	0	0	108433	21687	0	0	0	21687	0	0	352456	0	6269	0	0	4779	0	1490	0	0	0	0	0	0	0	0	0	0	0	0	698	347	0	0	0	0	0	0	0	0	0	1047	868	0	0	0	0	0	0	2021080	0	0	65610	62366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
892223																																																																																																																																																																																																																																																	
893855																																																															0	0	0																																																																																																																																																										535529	0																					
894272																																																															0	0	0																																																																																																																																																										126865	0																					
894348																																																															0	0	0																																																																																																																																																										949696	0																					
894544																																																															0	0	0																																																																																																																																																										373173	0																					
894834																																																															0	0	0																																																																																																																																																										22298	0																					
895055																																																															0	0	0																																																																																																																																																										748755	0																					
895448																																																															0	0	0																																																																																																																																																										151941	0																					
895710																																																															0	0	0																																																																																																																																																										1965512	0																					
896155																																																																																																																																																																																																																																																	
897170																																																															0	228	0																																																																																																																																																										2440082	0																					
897237																																																																																																																																																																																																																																																	
897451																																																															0	0	0																																																																																																																																																										67410	0																					
897648																																																																																																																																																																																																																																																	
897853																																																																																																																																																																																																																																																	
898458																																																															0	0	0																																																																																																																																																										17026	0																					
898579																																																															0	0	0																																																																																																																																																										426635	0																					
898627																																																															0	0	0																																																																																																																																																										605912	0																					
898850																																																															0	0	0																																																																																																																																																										728873	0																					
899008																																																																																																																																																																																																																																																	
899343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218164	0	0	0	0	0	0	0	0	-26830	0	0	0	0	0	1940	0	0	1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213147	0	0	173667	39480	696	0	696	166	0	0	0	0	0	166	305042	0	0	0	10490	294552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-31927	862	0	0	0	0	0	0	0	0	0	31040	31040	31040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	862	0	0	0	0	0	0	0	0	0	0	1293	0	0	0	0	0	0	0	556700	0	10015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
899428																																																															0	0	0																																																																																																																																																										1454401	0																					
899642																																																															0	0	0																																																																																																																																																										199647	0																					
899651																																																																																																																																																																																																																																																	
900034																																																															0	0	0																																																																																																																																																										336677	0																					
900146																																																																																																																																																																																																																																																	
900306																																																															0	0	0																																																																																																																																																										3060281	0																					
900502																																																															0	0	0																																																																																																																																																										362164	0																					
900678																																																															0	0	0																																																																																																																																																										146760	0																					
901134																																																																																																																																																																																																																																																	
901358																																																															0	0	0																																																																																																																																																										282574	0																					
901451																																																																																																																																																																																																																																																	
901938																																																															0	0	0																																																																																																																																																										688751	0																					
901974																																																																																																																																																																																																																																																	
902645																																																																																																																																																																																																																																																	
902672																																																															0	0	0																																																																																																																																																										413995	0																					
903240																																																															0	0	0																																																																																																																																																										182796	0																					
903754																																																																																																																																																																																																																																																	
903950																																																															0	3	0																																																																																																																																																										97439	0																					
904171																																																															0	0	0																																																																																																																																																										446512	0																					
904359																																																																																																																																																																																																																																																	
904845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51714	0	0	0	0	0	0	0	0	-9742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39717	0	0	31451	8266	0	0	0	304	0	0	0	0	0	304	35655	0	0	0	0	35655	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10597	304	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3968	794	0	0	0	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	100	0	0	0	0	0	0	0	456	0	0	400	0	0	0	0	80945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
905356																																																															0	0	0																																																																																																																																																										460711	0																					
905673																																																															0	0	0																																																																																																																																																										112206	0																					
906241																																																															0	0	0																																																																																																																																																										473389	0																					
906410																																																																																																																																																																																																																																																	
907444																																																															0	0	0																																																																																																																																																										176761	0																					
907547																																																															0	0	0																																																																																																																																																										428774	0																					
908450																																																																																																																																																																																																																																																	
908553																																																																																																																																																																																																																																																	
908861																																																																																																																																																																																																																																																	
909055																																																															0	0	0																																																																																																																																																										696351	0																					
909756																																																															0	0	0																																																																																																																																																										110163	0																					
910079																																																																																																																																																																																																																																																	
910118																																																															0	0	0																																																																																																																																																										352509	0																					
910239																																																																																																																																																																																																																																																	
911160																																																															0	0	0																																																																																																																																																										518229	0																					
911339																																																																																																																																																																																																																																																	
911759																																																																																																																																																																																																																																																	
911973																																																																																																																																																																																																																																																	
912756																																																																																																																																																																																																																																																	
913146																																																															0	0	0																																																																																																																																																										734747	0																					
913436																																																																																																																																																																																																																																																	
913753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089	0	0	1089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326128	0	0	320327	5801	39482	0	39482	18375	0	0	0	0	0	18375	2032286	0	13291	0	0	2018995	0	0	0	30484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8975	57857	0	0	0	0	0	0	0	0	0	81643	81643	81643	0	0	0	0	0	0	0	139822	27964	1344	0	0	26620	0	7280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65137	0	0	0	0	0	0	0	0	0	0	97706	0	0	0	0	0	0	0	2852804	0	1089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
913856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1529543	0	0	0	0	0	0	0	0	-91070	0	0	0	0	0	8612	0	377	8235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	844946	0	316	728425	116205	107086	0	107086	5372	0	0	0	0	0	5372	5459362	0	19938	14049	149475	5246413	29487	0	0	38781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	188	0	188	0	-125181	141945	16291	0	0	0	0	0	0	0	0	57393	57393	57266	0	0	127	0	0	0	0	597552	119510	0	0	15986	103524	0	35005	169253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176950	16291	0	0	0	0	0	0	0	0	0	265425	40728	0	0	0	0	0	0	7131303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
914545																																																																																																																																																																																																																																																	
914648																																																																																																																																																																																																																																																	
914853																																																																																																																																																																																																																																																	
915056																																																																																																																																																																																																																																																	
915065																																																															0	0	0																																																																																																																																																										532868	0																					
915878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8549	0	0	22980	22980	0	0	22980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516736	0	0	0	0	0	0	0	0	-21447	0	0	0	0	0	57662	0	0	57662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15726943	0	0	11697185	4029758	0	0	0	0	0	0	0	0	0	0	10613	0	0	2468	0	8145	0	0	0	14047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-81644	0	8549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371425	74285	0	0	29827	44458	0	0	5600845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8549	0	0	0	0	0	0	0	0	0	0	21373	0	0	0	0	0	0	10646107	0	59340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
915935																																																																																																																																																																																																																																																	
916343																																																																																																																																																																																																																																																	
916745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7500	7500	0	0	7500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137463	0	0	0	0	0	0	0	0	-11040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261003	0	0	243785	17218	27271	0	27271	1377	0	0	0	0	0	1377	221841	0	3	0	0	221838	0	0	0	181	1893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17494	28648	0	0	1893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67932	13586	0	0	0	13586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28648	0	0	1893	0	0	0	0	0	0	0	42972	0	0	7572	0	0	0	0	552690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
916857																																																																																																																																																																																																																																																	
917050																																																																																																																																																																																																																																																	
917500																																																																																																																																																																																																																																																	
917555																																																																																																																																																																																																																																																	
917630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21104	0	0	0	0	0	0	0	0	-1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34579	0	0	32969	1610	0	0	0	0	0	0	0	0	0	0	40670	0	2190	0	0	38480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632	126	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
917742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85063	0	0	379289	138029	0	0	379289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5228220	110	0	0	200	25	0	-26742	0	32281	0	0	0	0	0	74563	0	0	74563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8060978	0	0	7745001	315977	22912	0	22912	35863	0	2107	0	0	0	33756	22832211	0	85066	40157	235347	22471641	0	0	0	1130929	0	0	307569	307569	0	61514	0	0	0	0	0	0	0	0	0	0	0	615	615	0	123	0	236154	236154	0	34628	0	1066511	56668	85063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1496007	299201	0	1358	28551	269292	0	31196	1338121	0	179247	0	0	66436	112811	0	0	0	0	0	0	0	0	0	0	0	0	0	87864	85063	0	0	0	0	0	0	0	0	0	131796	212658	0	0	0	0	0	0	34618712	0	2824055	5305211	2676774	611378	2017	0	15049	248845	26361	220174	259906	42436	0	0	0	0	0	0	0	0	
917854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43464	0	0	0	0	0	0	0	0	-1793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8373	0	0	8373	0	0	0	0	0	0	0	0	0	0	0	159168	0	3048	76	0	156044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33559	6712	0	0	0	6712	0	0	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
918132																																																																																																																																																																																																																																																	
918150																																																																																																																																																																																																																																																	
918356																																																															0	0	0																																																																																																																																																										49996	0																					
918477																																																															0	0	0																																																																																																																																																										676217	0																					
918655																																																															0	0	0																																																																																																																																																										38006	0																					
918776																																																																																																																																																																																																																																																	
918879																																																																																																																																																																																																																																																	
918918																																																																											0	0																																																																																																																																																																					
918954																																																															0	0	0																																																																																																																																																										260468	0																					
919344																																																																																																																																																																																																																																																	
919456																																																															0	0	0																																																																																																																																																										413338	0																					
919568																																																															0	0	0																																																																																																																																																										79535	0																					
919773																																																																																																																																																																																																																																																	
