"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
1003455																																																																																																																																		426851	2387	0	0	302628																																																																												302628																															
1003558																																																																																																																																		250117	4066																																																																																																														
1003839																																																																																																																																		478794	5050																																																																																																														
1003950																																																																																																																																		209807	11121	0	8720	192663																																																																												183943																															
1004256																																																																																																																																		57602	391																																																																																																														
1004470																																																																																																																																		1590622	12762	0	0	1178922																																																																												1178922																															
1005075																																																																																																																																		292065	1625																																																																																																														
1005552																																																																																																																																		193081	945																																																																																																														
1005655																																																																																																																																		116584	1058																																																																																																														
1005851																																																																																																																																		174868	1234	0	0	131937																																																																												131937																															
1006148																																																																																																																																		1085621	9474																																																																																																														
1006157																																																																																																																																		208196	970	0	0	84867																																																																												84867																															
1006513																																																																																																																																		405558	5226																																																																																																														
1006559																																																																																																																																		191097	1944	0	261	135468																																																																												135207																															
1006652																																																																																																																																		223282	1626	0	389	102854	46784	41988	4796	0	23494	12632	9031	1831	0	26919	0	150	0	0	0	0	0	0	0	0	0	0	7578	0	101	0	7478	81539	29668	34579	77623	493	493	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81539	29668	34579	78116	0	5934	17290	78116	102465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007015																																																																																																																																		3928323	28578	0	0	3156696	489721	447157	42564	0	3834	942	2892	0	0	160070	233080	0	50115	0	0	0	0	0	0	0	0	0	160346	0	5501	0	137264	608212	293466	622478	2296175	7737	7737	0	874	0	6863	19008	9504	0	955	0	8549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477601	238801	0	0	0	238801	835737	295295	622478	2581132	0	59059	311239	2581132	3156696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007051																																																																																																																																		109419	784	0	0	92747																																																																												92747																															
1007154																																																																																																																																		752321	7501	0	0	606211																																																																												606211																															
1007417																																																																																																																																		1138986	3238	0	0	521192																																																																												521192																															
1007734																																																																																																																																		673085	5715	0	0	586766	36611	33665	2946	0	0	0	0	0	0	2985	37571	0	0	493	0	493	0	0	0	0	0	0	34758	0	1896	0	32862	36650	42906	110965	489263	1807	1807	1807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89238	44619	0	0	23873	20746	45629	42906	134838	510766	0	8581	67419	510766	586766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007752																																																																																																																																		235865	2068																																																																																																														
1007819																																																																																																																																		2736654	20218	0	0	1889339																																																																												1889339																															
1007873																																																																																																																																		524292	2031	0	0	325402																																																																												325402																															
1007930																																																																																																																																		171820	418	0	0	123078																																																																												123078																															
1007958																																																																																																																																		73097	893																																																																																																														
1008076																																																																																																																																		397246	1269	0	0	244372																																																																												244372																															
1008151																																																																																																																																		113356	829	0	0	77292																																																																												77292																															
1008209																																																																																																																																		318124	1197	0	0	161101																																																																												161101																															
1008450																																																																																																																																		43531	574																																																																																																														
1008553																																																																																																																																		147295	1115																																																																																																														
1008674																																																																																																																																		1198988	5846	0	0	766357																																																																												766357																															
1008955																																																																																																																																		150754	771																																																																																																														
1009242																																																																																																																																		1476143	12384																																																																																																														
1009354																																																																																																																																		3695791	31583																																																																																																														
1009756																																																																																																																																		376797	2855																																																																																																														
1009840																																																																																																																																		109767	933																																																																																																														
1010015																																																																																																																																		331901	5633																																																																																																														
1010574																																																																																																																																		389834	3187	0	0	299284																																																																												299284																															
1011432																																																																																																																																		199361	1543																																																																																																														
1011526																																																																																																																																		6648838	19660	0	0	4213737	223538	141423	82116	0	0	0	0	0	0	110766	1364596	106667	26747	0	0	0	0	0	0	0	0	0	531581	13817	9808	0	331269	266015	1473312	2264506	2554939	679	679	0	0	0	679	1332	666	0	0	0	666	10272	2054	0	0	0	2054	0	0	0	0	0	0	0	0	0	0	0	0	180015	90008	0	0	0	90008	635027	1473312	2314452	2680393	0	294662	1157226	2680393	4213737	37122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1011638																																																																																																																																		1470491	17126	0	3860	1126718																																																																												1122858																															
1011656																																																																																																																																		297621	276	0	0	174918																																																																												174918																															
1011852																																																																																																																																		11363	113																																																																																																														
1011955																																																																																																																																		718991	7013																																																																																																														
1012251																																																																																																																																		531511	1377																																																																																																														
1012457																																																																																																																																		47969	278																																																																																																														
1013070																																																																																																																																		1032621	8204																																																																																																														
1013650																																																																																																																																		119042	954																																																																																																														
1013744																																																																																																																																		984096	4006	0	0	521367																																																																												521367																															
1014059																																																																																																																																		79369	806	0	228	46256																																																																												46028																															
1014125																																																																																																																																		960890	7506	0	0	734225																																																																												734225																															
1014246																																																																																																																																		120145	796	0	0	87901																																																																												87901																															
1014255																																																																																																																																		37388	255	0	0	26365																																																																												26365																															
1014376																																																																																																																																		319696	6258																																																																																																														
1014451																																																																																																																																		68152	694																																																																																																														
1014554																																																																																																																																		120130	1585	0	330	100413																																																																												100083																															
1014657																																																																																																																																		439787	3776																																																																																																														
1014853																																																																																																																																		505481	2560	0	0	310683																																																																												310683																															
1015252																																																																																																																																		722251	2800	0	0	322222	48755	45828	2927	0	0	0	0	0	0	251569	97168	102061	0	0	0	0	0	0	0	0	0	0	17492	1483	1155	929	12671	307255	102860	117569	200134	2833	2833	2333	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38032	19016	0	0	0	19016	321365	102860	117569	222566	0	20572	58785	222566	322222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1015270																																																																																																																																		427707	2870																																																																																																														
1015458																																																																																																																																		95624	518	0	0	57640																																																																												57640																															
1015560																																																																																																																																		2942762	21094	0	0	2912080	97472	94255	3217	0	7528	7528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78483	11247	4453	359	62424	113030	7670	70650	2655788	24960	24960	0	0	0	24960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28196	14098	0	0	0	14098	113030	7670	70650	2700144	0	1534	35325	2700144	2912080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1015841																																																																																																																																		285527	2630	0	158	197823																																																																												197665																															
1015850																																																																																																																																		517162	5697	0	1283	367013																																																																												365730																															
1016174																																																																																																																																		295593	2277	0	0	216682																																																																												216682																															
1016231																																																																																																																																		1801509	11369	0	0	1481401	112597	61229	51368	0	0	0	0	0	0	6863	76805	20805	27811	0	0	0	0	0	0	0	0	0	99839	66	3835	170	95717	82373	132008	470957	1139434	3046	3046	0	0	0	3046	3586	1793	0	0	0	1793	13	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	113146	56573	0	0	0	56573	82373	132933	470957	1213383	0	26587	235479	1213383	1481401	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1016259																																																																																																																																		1181054	17259	0	8990	821553																																																																												812563																															
1016558																																																																																																																																		58133	630																																																																																																														
1016718																																																																																																																																		172372	1990																																																																																																														
1016848																																																																																																																																		127560	1224	0	278	75665	8601	6734	1867	0	0	0	0	0	0	7414	19087	1346	0	0	0	0	0	0	0	0	0	0	4298	942	194	15	3134	16415	26326	33177	53755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16415	26326	33177	53755	0	5265	16589	53755	75387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1016857																																																																																																																																		1108921	11001	0	970	853444																																																																												852474																															
1017425																																																																																																																																		885140	4957	0	0	629911																																																																												629911																															
1017555																																																																																																																																		87474	385	0	0	42993																																																																												42993																															
1017564																																																																																																																																		126323	768	0	189	52385																																																																												52196																															
1017854																																																																																																																																		49579	448																																																																																																														
1017939																																																																																																																																		28087547	215791	0	0	20696806	617932	448409	169523	0	2274099	501584	1637126	188927	0	1140422	2091414	71959	130814	0	0	0	0	22669	0	0	0	0	2300142	97497	27397	1781	1048239	2320165	4061557	4464438	15810007	23831	23831	7195	0	0	16636	26306	13153	5152	0	70	7932	0	0	0	0	0	0	0	0	0	0	0	0	11097	11097	0	0	0	11097	2469687	1234844	7542	0	11188	1187355	2350253	4061557	4475954	17199101	0	812311	2237977	17199101	20696806	28396	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1017957																																																																																																																																		236838	1433	0	0	159076																																																																												159076																															
1018927																																																																																																																																		3208628	30056	0	0	2767155																																																																												2767155																															
1157415																																																																																																																																		2813111	23428																																																																																																														
1160509																																																																																																																																		367180	2177	0	0	226537																																																																												226537																															
1162017																																																																																																																																		1235397	16235																																																																																																														
1163283																																																																																																																																		128532	1325	0	435	74867																																																																												74432																															
1169650																																																																																																																																		993851	6826	0	0	776343																																																																												776343																															
1176881																																																																																																																																		4483036	11345	0	1469	463970	166810	155980	10830	0	0	0	0	0	0	3544134	0	0	9589	0	0	0	0	0	0	0	0	0	325036	2093	43650	1133	56127	3702207	54971	169796	232337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3925019	86691	169796	232337	0	17338	84898	232337	462501	222033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1176920																																																																																																																																		81263	582	0	155	34215																																																																												34060																															
1187001																																																																																																																																		5193619	35278	0	0	5292605	436494	377232	59262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208819	6949	726	800	114419	400926	71408	166827	4465603	7805	7805	0	0	0	7805	950	475	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1195390	597695	0	0	0	597695	400926	71408	166827	5137540	0	14282	83414	5137540	5292605	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1187551																																																																																																																																		144977	1156	0	25	92488																																																																												92463																															
1188772																																																																																																																																		807085	3192	0	0	584521	24271	9201	15070	0	0	0	0	0	0	11110	70814	13871	0	7210	0	7210	0	0	0	0	0	0	78890	200	2742	99	70532	25386	95836	360651	328374	9577	9577	0	0	0	9577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50396	25198	0	0	513	24685	26526	95836	361888	373313	0	19167	180944	373313	584521	2881	0	0	4875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1188987																																																																																																																																		476002	2029	0	0	298894	53735	38997	14738	0	6245	0	1000	0	5245	51384	26091	12716	0	22085	0	22085	0	0	0	0	0	0	25999	0	0	0	16206	90381	63914	52772	174876	465	465	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90381	63914	52772	175341	0	12783	26386	175341	298894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1190476																																																																																																																																		16378148	148854	0	0	13344466	470123	279710	190413	0	1081847	3067	457706	503558	109152	509188	1730313	190563	26783	2960	0	2960	0	0	0	0	0	0	1033704	2463	35650	7966	532539	894525	3339209	1007929	10801381	56576	56576	0	0	0	56576	50672	25336	0	0	0	25336	287	57	0	0	0	57	0	0	0	0	0	0	15207	15207	0	0	15207	0	1740332	870166	3020	16007	32425	818714	1048540	3365270	1070405	11892522	0	673054	535203	11892522	13344466	13285	0	0	0	0	0	0	0	1324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1191352																																																																																																																																		245312	2345	0	581	145859																																																																												145278																															
1216022	150000	0	0	0	0	0	0	2000	2000	0	0	0	0	0	0	0	0	-8628000	2085000	1963000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	895000	179000	0	0	0	179000	0	0	444489000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2085000	1963000	0	0	0	0	0	0	0	0	0	3127500	4907500	0	0	0	0	0	0	106073800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
1218446																																																																																																																																		196546	3423	0	1352	171918																																																																												170566																															
1222519																																																																																																																																		996004	6364																																																																																																														
1222948																																																																																																																																		801749	5613																																																																																																														
1225752																																																																																																																																		275219	2184	0	0	207020																																																																												207020																															
1225761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-37250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18998	0	0	9203	0	9795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2939557	0	1000000	4095000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
1225798																																																																																																																																		98702	1046																																																																																																														
1228034																																																																																																																																		955885	11189	0	2453	775730																																																																												773277																															
1293078																																																																																																																																		174138	1135																																																																																																														
1369870																																																																																																																																		18179	0																																																																																																														
1386251																																																																																																																																		11860553	85043	0	0	7405126	3479847	3362742	117105	0	561	0	61	0	500	898792	11510	0	8000	0	0	0	0	0	0	0	0	0	686018	6742	658	15881	580182	4268298	311726	1269985	5921315	54279	54279	0	0	0	54279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856229	428115	0	2489	2950	422676	4291204	314215	1272935	6541822	0	62843	636468	6541822	7405126	15778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1387203																																																																																																																																		276240	1363	0	0	151746																																																																												151746																															
1387605																																																																																																																																		2971955	30136	0	440	2598739																																																																												2598299																															
1391778																																																																																																																																		7308385	761507	0	670631	7270073	1093492	1012098	81394	0	0	0	0	0	0	10780	76070	1241	15303	0	0	0	0	0	0	0	0	0	535040	1792	201	0	384743	1024670	157665	1241	6509601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8059	4030	0	0	0	4030	1024670	157665	1241	6513631	0	31533	621	6513631	6599442	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1394621																																																																																																																																		1149778	6702																																																																																																														
1394676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5803099	1213332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391963770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1213332	0	0	0	0	0	0	0	0	0	0	1819998	0	0	0	0	0	0	0	169482674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
1396764																																																																																																																																		572295	9678	0	7556	169800																																																																												162244																															
1397471																																																																																																																																		270047	2189	0	439	160089																																																																												159650																															
1402384																																																																																																																																		181141	1552																																																																																																														
1404481																																																																																																																																		406764	2797	0	0	321735																																																																												321735																															
1404883																																																																																																																																		196455	2115																																																																																																														
1414819																																																																																																																																		1141781	11053	0	5361	460621	102763	49967	52796	0	0	0	0	0	0	57296	329823	29997	909	0	0	0	0	0	0	0	0	0	21847	0	714	0	21133	107263	383333	632779	67291	245	245	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107263	383578	632779	67291	0	76716	316390	67291	455260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1418255																																																																																																																																		79797	2170																																																																																																														
1429028																																																																																																																																		1054516	7955	0	0	862349																																																																												862349																															
1435092																																																																																																																																		140072	598	0	0	55966																																																																												55966																															
1436204																																																																																																																																		3868658	29853	0	0	2549173	219333	198411	20922	0	811749	50606	764920	6093	0	2281	538133	10897	0	0	0	0	0	0	0	0	0	0	233470	114	20400	1248	115816	252297	1344375	296420	1896241	2156	2156	0	0	0	2156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262416	131208	0	0	0	131208	252297	1344656	296420	2065470	0	268931	148210	2065470	2549173	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1443266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-99000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5256000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
1444021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3298048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
1445943																																																																																																																																		1927652	16146																																																																																																														
1447639																																																																																																																																		3134796	23271	0	0	2693730																																																																												2693730																															
1456501	73000	0	0	0	0	0	0	49763000	49763000	0	10416000	0	24177000	24177000	0	5015000	0	93100996	704000	0	0	0	0	0	0	0	0	0	363000	363000	0	0	0	0	0	363000	0	0	14570000	2914000	0	183000	5000	2283000	0	26000	0	0	18596000	251000	0	442000	100000	17803000	0	2979000	0	2979000	0	0	0	0	0	3095000	0	0	730000	0	0	0	0	0	0	0	61900	0	0	1095000	0	0	0	0	0	0	0	129135204	2096000	71232000	133697000	170498000	83647000	45597000	10099000	486000	12720000	60000	290000	9034000	1232000	63650000	230013000	1009000	0	0	0	1000	0	0	2926000	9727000	35670000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
1458608																																																																																																																																		3505526	52085	0	19199	2659608	150134	107689	42445	0	0	0	0	0	0	434638	69299	28070	138385	0	0	0	0	0	0	0	0	0	144522	0	3335	0	126895	581949	191353	475096	2213999	5000	5000	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124072	62036	0	0	0	62036	581949	191353	475096	2291490	0	38271	237548	2291490	2640409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1459717																																																																																																																																		2612067	20807	0	0	1693106	142040	131412	10628	0	0	0	0	0	0	197120	280047	0	763	390	0	390	0	0	0	0	0	0	42899	1824	7772	0	30251	330356	302176	838548	1127454	0	0	0	0	0	0	2988	1494	0	0	0	1494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106949	53475	0	0	0	53475	330356	372700	838548	1189969	0	74540	419274	1189969	1693106	0	30536	30536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1459735																																																																																																																																		656992	4297	0	0	535950																																																																												535950																															
1459799																																																																																																																																		385203	4609	0	170	310579																																																																												310409																															
1462986																																																																																																																																		58203	582																																																																																																														
1469677																																																																																																																																		1894531	14117	0	0	1543502																																																																												1543502																															
1470150																																																																																																																																		135378	1479	0	57	119466	7827	6639	1188	0	0	0	0	0	0	7951	7500	0	0	527	0	527	0	0	0	0	0	0	2907	139	129	103	2532	14954	9564	20503	92140	0	0	0	0	0	0	881	441	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23564	11782	0	0	0	11782	14954	9564	20503	106651	0	1913	10252	106651	119409	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1474309																																																																																																																																		79710	1148	0	602	47723																																																																												47121																															
1479470																																																																																																																																		631103	6006	0	178	474602																																																																												474424																															
1481745																																																																																																																																		702219	7072	0	342	559108																																																																												558766																															
1492817																																																																																																																																		275843	1984	0	441	123439	6861	5027	1834	0	0	0	0	0	0	36752	83629	11369	0	0	0	0	0	0	0	0	0	0	5665	140	951	148	4426	42207	86638	91235	53434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3886	1943	0	0	0	1943	42282	86638	91235	58375	0	17328	45618	58375	122998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1493319																																																																																																																																		233028	2531																																																																																																														
1494482																																																																																																																																		51845	634	0	136	40709																																																																												40573																															
1494914																																																																																																																																		1904161	11554	0	0	1363100	90565	90565	0	0	57972	57972	0	0	0	58802	15	0	15065	19988	0	19988	0	0	0	0	0	0	70356	274	2100	1753	55669	237483	219716	417446	1034020	62273	62273	19702	15509	0	27063	0	0	0	0	0	0	1211	242	9	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257194	235225	417446	1097684	0	47045	208723	1097684	1363100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1629903																																																																																																																																		88710	0	0	0	33284	22358	0	10354	0	995	995	0	0	0	0	0	0	421	17645	0	17645	0	0	0	0	0	0	38373	1209	0	0	27263	2204	27999	0	27684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2204	27999	0	27684	0	5600	0	27684	33284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1718188	4574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45883	13537	30170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56247	11249	0	0	0	11249	0	0	99132	0	12051	8194	0	0	3857	0	0	0	0	0	0	0	0	0	0	0	0	0	13537	30170	0	0	0	0	0	0	0	0	0	20306	75425	0	0	0	0	0	0	2558761	0	74017	93858	225849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
1718469																																																																																																																																		2567051	13540	0	0	1599914	77307	69430	7877	0	78186	0	78186	0	0	41973	362297	0	12500	0	0	0	0	208361	0	208057	0	304	113509	0	32985	989	55316	111403	689531	1101896	630953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319756	159878	0	0	0	159878	111403	689531	1101896	790983	0	137906	550948	790983	1599914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1820979																																																																																																																																		9796	0	0	0	6022	1019	747	272	0	0	0	0	0	0	2720	0	0	5654	0	0	0	0	0	0	0	0	0	407	93	0	0	314	3560	272	0	5968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3560	272	0	5968	0	54	0	5968	6022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1836701																																																																																																																																		549043	5184	0	0	490502																																																																												490502																															
