"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
2002222																																																																																																																									false	false	false																																																																																																																		0				
2006024																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10556	35	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42				
2007991																																																																																																																									false	false	false																																																																																																																		0				
2009605																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2918	0	0	0	0	0	0	0	2918	0	125	0	0	0	0	449															0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2010722																																																																																																																									false	false	false																																																																																																																		0				
2044811																																																																																																																									false	false	false																																																																																																																		0				
2044820																																																																																																																									false	false	false																																																																																																																		0				
2051127																																																																																																																									false	false	false																																																																																																																		0				
2059990																																																																																																																									false	false	false																																																																																																																		0				
2068107																																																																																																																									false	false	false																																																																																																																		0				
2119773																																																																																																																									false	false	false																																																																																																																		0				
2121196																																																																																																																									false	false	false																																																																																																																		0				
2122997																																																																																																																									false	false	false																																																																																																																		0				
2123930																																																																																																																									false	false	false																																																																																																																		0				
2132941																																																																																																																									true	true	true	402100	257545	305	243	376072	43048	385	2	8807	109783	6	8	214123	13806	250	11	0	0	1263855	383	65946	0	371	0	2379694	424260	1714	269	602534	97	0	0	0															0	0	0	0	78	5	48791	0	14	0	211673	24261	248	15	559	-672	0	7981	407	825	244133	4422	14745	52191	1062	1062	156434	26527	915	369460	268818	6336	318019	156028	68319	0	0	0	0	0	0	21395	448	4982	0	0	0	458530	72012	17553	0	0	0	5961	0	0	31292	69950	0	1665955	599002	114737	0	0	0	0	19039	0	0	0	
2140348																																																																																																																									false	false	false																																																																																																																		0				
2142155																																																																																																																									true	true	true	584735	33747	325	60	3799	0	2	0	0	0	0	0	201867	869	384	2	0	0	1113633	487	0	0	0	0	2002025	42004	1238	67	3332162	2127	0	0	0															0	0	0	0	7388	5	97991	0	40	0	201867	24076	384	78	164	0	0	159236	14363	7351	34263	4266	5643	25738	0	0	523	0	0	563642	124078	37128	0	0	0	0	0	0	0	0	0	49458	8443	16520	0	0	0	794939	54516	31349	921	0	0	29408	0	0	40076	0	0	1698368	205666	97991	0	0	0	0	9665	0	0	0	
2163477																																																																																																																									true	true	true	7945789	41419	5930	14	0	0	0	0	0	0	0	0	189419	1437	339	8	0	0	629607	327	416634	1022	318	1	12235269	44653	7651	24	135069	102	0	0	0															2	728694	0	0	775	1	3053820	0	737	0	189419	49710	339	85	0	0	0	15717	5362	18108	244297	4407	82335	435085	340	7975	642626	17521	526780	2066743	75738	1513718	857809	37297	705331	728684	0	0	0	0	0	167019	2898	36581	0	0	0	2783784	45854	574900	8654	0	0	244684	0	0	380294	2	4726	8575396	189419	3470454	0	0	0	0	97265	0	0	649	
2182786	true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65041000	65	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57216000	0	50																																																																																																																					9000	0	0		
2193616	false	false	false																																																																																																																																																																																																																																										0				
2209553																																																																																																																									false	false	false																																																																																																																		0				
2218443																																																																																																																									true	true	true	16279	53807	56	201	400	0	5	0	0	246	0	1	32848	14327	458	162	0	62	22494	125	0	105	0	3	72021	69481	644	377	1808	4	0	0	0															0	0	0	1	934	9	0	0	0	0	32848	14327	458	162	135	125	0	1346	1398	0	0	0	0	48	0	0	268	704	0	423	517	0	2362	696	0	0	0	0	0	0	0	8468	8635	0	1240	0	0	19420	21170	0	0	0	0	4327	3	0	736	0	0	38773	33248	0	0	0	0	0	707				
2232757																																																																																																																									false	false	false																																																																																																																		0				
2233875																																																																																																																									false	false	false																																																																																																																		0				
2236821																																																																																																																									false	false	false																																																																																																																		0				
2239288																																																																																																																									false	false	false																																																																																																																		0				
2262718																																																																																																																									true	true	true	8275118	775781	2032	55	177977	975957	8	58	41867	156215	1	1	427233	20542	716	10	0	0	7158795	1956	0	0	0	0	17270005	1945774	5117	144	4360959	309	0	0	0															0	0	0	0	14121	9	1189015	3158	404	11	427233	20542	716	10	38	2	0	1425	274	0	1012881	9446	13272	863353	566	723	1265997	34045	87552	3078024	332177	506653	684297	109106	201829	0	0	34132	0	0	0	547449	27860	44140	2110241	11	31066	5320298	133084	262285	13446	0	0	199422	504	5724	337043	1	1640	15433914	647076	1189016	0	0	0	0	69002	0	0	215	
2265456																																																																																																																									true	true	true	5438533	2737214	1660	166	710325	3896607	123	286	84562	9164617	32	197	1880171	2809505	2116	246	3250521	150250792	21243845	8195	0	0	0	0	34308512	170232668	13178	54236	23875009	2033	2808	541701228	7805															0	0	647	53228	60862	9	1700555	1313071	405	104	1388403	101590	2083	98	6598	185	11844	17	0	35	3027293	127931	2166989	3662030	1492	20597	2208732	93724	688535	6746511	920499	495206	1416201	280013	188473	7756	0	0	125912	7280	150412	603001	92297	837410	1211983	55	49678	7616180	274877	341893	3406	0	0	33351	0	4	13407	876705	0	26682378	2675058	4951076	2706797	8791	43	5048751	387278	205063	0	6513	
2297998																																																																																																																									false	false	false																																																																																																																		0				
2298995																																																																																																																									false	false	false																																																																																																																		0				
2304636																																																																																																																									false	false	false																																																																																																																		0				
2305969																																																																																																																									true	true	true	1206	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1206	0	460	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	0	0	1206	0	0	0	0	0	0	15				
2316714																																																																																																																									false	false	false																																																																																																																		0				
2317672																																																																																																																									false	false	false																																																																																																																		0				
2325882																																																																																																																									true	true	true	4772035	5067400	1265	203	0	0	0	0	0	0	0	0	1449	0	3	0	0	0	22459	10	0	0	0	0	5394366	5067400	1346	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598423	0	68	0	1185	0	1	0	1003	0	0	105002	67	12172	23962	245	5621	195983	0	203	106011	10	10277	461655	313	119355	279261	373	68456	711386	0	181524	36910	0	4055	6258	0	14924	2287	0	1511	2361841	440	175865	0	0	0	39954	0	0	462980	0	4461	4794493	1448	598424	12039	983	0	0	35324	0	0	19	
2328137																																																																																																																									false	false	false																																																																																																																		0				
2328285																																																																																																																									true	true	true	1837782	231380	1298	154	0	0	0	0	0	0	0	0	109367	11469	205	11	0	0	3786	1	0	0	0	0	2023307	294893	1526	185	796423429	4826045	0	0	0															0	0	0	0	39085	14	72372	12959	22	6	109367	796434898	205	4826056	-16	0	0	3479	475	0	17887	427	133	49046	48	21	15729	2105	450	288691	23914	9480	202213	11974	5787	0	0	0	0	0	0	34122	3890	4153	71930	72	1041	1014409	61278	48402	210	6	211	58607	9	6	85262	5169	2688	1841569	109367	72372	0	0	0	0	21314	0	0	17	
2329200																																																																																																																									false	false	false																																																																																																																		0				
2332910																																																																																																																									false	false	false																																																																																																																		0				
2333140																																																																																																																									false	false	false																																																																																																																		0				
2337335																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2927	110771	0	0	0	0	0	0	2927	110771	5	29	0	0	7	3268045	3															0	0	5	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2927	0	0	0	0	4217	4217	0	0	
2339599																																																																																																																									false	false	false																																																																																																																		0				
2339795																																																																																																																									false	false	false																																																																																																																		0				
2343167																																																																																																																									false	false	false																																																																																																																		0				
2344753																																																																																																																									true	true	true	779702	532400	633	407	39157	464695	62	8	7046	0	2	0	637162	123512	1599	327	0	0	1360265	1133	0	148	0	7	2936527	1120776	3447	754	1397223	533	0	0	0															0	0	0	0	21	5	113195	0	18	0	637162	123512	1599	327	114	10	1	140821	50812	9409	148904	9939	14755	25813	301	495	2354	95	0	55349	19846	797	149748	95451	1939	0	0	0	0	0	0	83785	9907	10677	201283	277	0	1187350	495489	75122	0	0	0	85462	1008	0	58984	230	0	2139967	683365	113195	0	0	0	0	21593	0	6	31	
2353595																																																																																																																									true	true	true	319994	197	199	3	37597	94262	12	3	2120	0	1	0	40307	0	99	0	0	0	124402	91	0	0	0	0	586292	127640	440	22	9828	7	0	0	0															0	0	0	0	33181	16	61872	0	38	0	40307	4376	99	4	144	150	2	23558	3149	2949	57724	17729	17537	31683	20	449	0	0	0	5267	985	994	25833	8928	4684	0	0	0	0	0	0	15185	6153	4205	0	0	0	245347	31879	30750	3602	0	0	14125	0	0	21928	11031	303	444396	80024	61873	0	0	0	0	2580	9	0	0	
2354985																																																																																																																									false	false	false																																																																																																																		0				
2356091																																																																																																																									true	true	true	27807	4894	52	4	0	0	0	0	0	0	0	0	2979	2613	5	6	0	0	483	9	2	66	2	13	31271	7573	68	23	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	2978	2613	5	6	0	0	0	210	0	0	0	0	0	0	0	0	9576	514	1	2842	1961	0	2741	460	0	0	0	0	0	0	0	1	0	0	0	0	0	9121	44	0	0	0	0	1502	0	0	2297	0	0	28290	2979	1	0	0	0	0	259				
2358769																																																																																																																									true	true	true	17842	0	16	0	3619	254124	2	35	0	0	0	0	29173	0	120	0	0	0	145773	180	0	0	0	0	198286	254124	320	35	28604	94	0	0	0															0	0	0	0	0	0	1879	0	2	0	29173	6362	120	41	0	0	0	46023	6790	212	11992	2694	0	15684	0	0	0	0	0	9857	3908	380	55863	14699	883	0	0	0	0	0	0	0	0	0	7210	0	0	16345	4700	404	0	0	0	10	0	0	630	0	0	163614	32791	1879	0	0	0	0	2344	0	0	0	
2362458	false	false	false																																																																																																																																																																																																																																										0				
2371816																																																																																																																									true	true	true	14705	1	52	1	0	0	0	0	0	0	0	0	1560	0	11	0	0	0	0	0	0	0	0	0	16265	2077	63	5	36533	96	0	0	0															0	0	0	0	2076	4	0	0	0	0	0	0	0	0	7	1	0	1351	308	0	0	0	0	2	0	0	0	0	0	652	554	0	455	448	0	0	0	0	0	0	0	0	0	0	0	0	0	10808	250	0	9	0	0	1267	0	0	154	0	0	14705	1561	0	0	0	0	0	146				
2390929																																																																																																																									true	true	true	287154	15891	228	7	111623	493135	286	58	297769	0	11	0	343905	350	431	1	0	0	1102879	507	0	0	0	7	2178941	509376	1482	73	45029	13	0	0	0															0	0	0	0	0	0	35611	0	19	0	343905	350	431	1	827	273	2	70601	20156	1566	226417	7545	1287	68235	269	0	72414	2711	547	287634	421665	21662	237593	182730	6158	0	0	0	0	0	0	32415	28252	1656	0	0	0	373050	88600	2733	0	0	0	13487	0	0	7361	1096	0	1390034	753297	35611	0	0	0	0	10791	0	0	9	
2391588																																																																																																																									false	false	false																																																																																																																		0				
2396592																																																																																																																									false	false	false																																																																																																																		0				
2396604																																																																																																																									false	false	false																																																																																																																		0				
2398701																																																																																																																									false	false	false																																																																																																																		0				
2451240																																																																																																																									false	false	false																																																																																																																		0				
2465881																																																																																																																									true	true	true	40337	6344	93	19	24059	0	2	0	0	0	0	0	0	64327	0	187	565	9316	1024	1	0	0	0	0	65985	81336	102	230	0	0	0	0	5															0	0	6	9	1349	15	0	0	0	0	0	64327	0	187	0	0	0	10	0	0	1448	0	0	387	0	0	3154	978	565	9467	0	0	3272	1328	0	179	0	0	0	0	0	1418	0	0	0	0	0	12169	21753	0	0	0	0	8720	0	0	1137	0	0	41361	24059	565	0	0	0	0	557				
2467670																																																																																																																									false	false	false																																																																																																																		0				
2471239																																																																																																																									false	false	false																																																																																																																		0				
2482824																																																																																																																									false	false	false																																																																																																																		0				
2489805	true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																					0				
2490285																																																																																																																									true	false	false																																																																																																																		0				
2497181																																																																																																																									true	true	true	57453	7680	103	11	0	0	0	0	0	0	0	0	26637	28103	74	41	0	0	197218	73	5725	0	16	0	287033	42921	266	66	2277	4	0	0	0															0	0	0	0	7138	14	0	0	0	0	26637	29891	73	43	251	1	0	72853	7760	1070	29512	982	95	7389	830	130	673	108	0	17614	4732	448	17	363	0	0	0	0	0	0	0	1708	94	0	0	0	0	118665	11767	3765	113	0	0	1554	0	0	4322	0	217	254671	26637	5725	0	0	0	0	1234	0	47	0	
2502825																																																																																																																									false	false	false																																																																																																																		0				
2505424																																																																																																																									false	false	false																																																																																																																		0				
2505451																																																																																																																									false	false	false																																																																																																																		0				
2505460																																																																																																																									false	false	false																																																																																																																		0				
2508751																																																																																																																									false	false	false																																																																																																																		0				
2515320																																																																																																																									false	false	false																																																																																																																		0				
2529176																																																																																																																									true	true	true	395566	32209	181	9	0	0	0	0	0	0	0	0	86779	35188	188	35	0	0	376715	197	0	0	0	0	866409	73227	573	47	943661	108	0	0	0															0	0	0	0	0	0	7349	5830	7	3	86779	35188	188	35	14	1	0	953	320	121	7879	2002	82	85330	25	0	35523	5056	404	211772	51291	4026	101581	20746	1150	0	0	0	0	0	0	3855	0	0	5915	0	0	272817	7338	1566	0	0	0	21347	0	0	25295	0	0	772281	86779	7349	0	0	0	0	4874	0	0	0	
2531562																																																																																																																									false	false	false																																																																																																																		0				
2531991	true	true	true	1187102	2287334	156	93	0	0	0	0	0	0	0	0	0	0	0	0	0	22521	7304	2	0	0	0	0	1194712	2309855	160	204	0	0	18	1142387	3															0	0	1	111	0	0	306	0	1	0	0	0	0	0	4038	0	0	28923	0	11	4895	0	0	51415	0	0	6	0	0	235272	0	206	65628	0	89	0	0	0	0	0	0	3408	0	0	235855	0	0	562775	0	0	0	0	0	2191	0	0	0	0	0	1194406	0	306	0	0	4	988078	0	0	0	0																																																																																																																					6068	0	0	-13	
2533043																																																																																																																									false	false	false																																																																																																																		0				
2536633																																																																																																																									true	false	false																																																																																																																		0				
2539960																																																																																																																									false	false	false																																																																																																																		0				
2562137																																																																																																																									true	true	true	14598	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14598	0	2	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13937	0	0	0	0	0	14598	0	0	0	0	0	0	35				
2562164																																																																																																																									false	false	false																																																																																																																		0				
2567123																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568028	1115478755	21636	7	0	0	0	0	589664	1115478755	1699	146405	109577360	17172	63788	4936799375	30354															0	0	1692	146405	0	0	0	0	0	0	0	0	0	0	146	0	-219	222	0	411409	6444	0	30155	0	0	719	1853	0	14594	8673	0	0	3605	0	2654	0	0	0	0	0	1131	209	0	5661	0	0	0	0	0	0	0	0	0	484	0	0	0	0	101924	21636	0	568028	11659	20	1116	31432995	636590	483233	0	2464	
2568063																																																																																																																									true	true	true	34005	0	49	0	0	0	0	0	0	0	0	0	1313723	0	1390	0	0	0	2485199	2037	0	62233	0	1	3832927	62233	3476	1	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	1313723	0	1390	0	-142	-219	0	0	0	0	268	0	0	265816	31	0	91478	48039	0	1553332	897156	0	461361	354617	0	0	0	0	451	0	0	1297	135	0	0	0	0	143616	13964	0	0	0	0	1595	0	0	131	0	0	2519203	1313723	0	0	0	0	0	32277	0	58	78	
2576134																																																																																																																									false	false	false																																																																																																																		0				
2577739																																																																																																																									false	false	false																																																																																																																		0				
2580243																																																																																																																									false	false	false																																																																																																																		0				
2587916																																																																																																																									true	false	false																																																																																																																		0				
2594240																																																																																																																									false	false	false																																																																																																																		0				
2594419																																																																																																																									false	false	false																																																																																																																		0				
2596646																																																																																																																									true	true	true	120291	3840	127	13	0	57638	0	6	0	0	0	0	39428	39965	113	155	4192	13931	78855	87	8	6	4	3	248924	124110	352	316	1055	3	6	50845	110															0	0	20	111	8730	28	6150	0	1	0	39428	39965	113	155	32	-3	1	3681	388	0	2970	1780	922	7459	27	53	10375	1845	3665	12490	8229	1023	12605	4424	0	0	0	0	0	0	0	2593	1681	1389	3686	0	0	70358	20791	2658	106	0	0	50326	0	0	22465	266	639	199146	39428	10350	0	0	0	0	2083	91	229	0	
2597223																																																																																																																									true	true	true	2867562	1378123	506	247	0	0	0	0	0	0	0	0	9725	3458	16	7	0	0	179771	8	0	0	0	0	3178845	1596146	535	267	502015	130	0	0	0															2	138274	0	0	160371	10	121787	54194	5	3	9725	3458	16	7	2005	0	0	0	0	0	24486	0	0	7733	0	0	258684	760	9283	106596	969	7757	1128478	2233	50446	0	0	0	0	0	0	1419	0	0	432155	0	23940	674732	5763	30356	0	0	0	141797	0	0	269250	0	3	3047335	9725	121785	0	0	0	0	22135	0	0	0	
2597232																																																																																																																									true	true	true	1542050	444589	504	68	0	0	0	0	0	0	0	0	258	30008	3	64	0	0	19537	2	29406	0	19	0	1591251	564467	528	151	43229	22	0	0	0															0	0	0	0	89870	19	0	0	0	0	258	30008	3	64	0	0	0	152	0	0	8081	0	0	73632	0	0	65192	0	894	50805	258	0	52931	0	0	0	0	0	0	0	0	4501	0	0	30904	0	28512	943786	0	0	0	0	0	132493	0	0	199110	0	0	1561587	258	29406	0	0	0	0	6666	0	199	94	
2598396																																																																																																																									false	false	false																																																																																																																		0				
2600039																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15061943	301739763	0	0	0	0	0	0	15061943	301739763	1007	46247	30393274	4578	30256	3263402967	55327															0	0	1007	46247	0	0	0	0	0	0	0	0	0	0	0	0	2887	0	0	0	0	0	0	0	0	0	0	0	15059056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15061943	0	0	89	2234927	938850	848435	0	254	
2602828																																																																																																																									false	false	false																																																																																																																		0				
2605566																																																																																																																									false	false	false																																																																																																																		0				
2607412																																																																																																																									false	false	false																																																																																																																		0				
2608754																																																																																																																									false	false	false																																																																																																																		0				
2610784																																																																																																																									false	false	false																																																																																																																		0				
2614344																																																																																																																									false	false	false																																																																																																																		0				
2615190																																																																																																																									false	false	false																																																																																																																		0				
2615220																																																																																																																									false	false	false																																																																																																																		0				
2618780																																																																																																																									true	true	true	426304	3124	138	2	0	0	0	0	0	0	0	0	0	0	1	1	0	5001	46653	14	858	0	1	0	473815	8134	154	5	0	0	0	0	0															0	0	0	1	9	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	10105	0	0	10255	0	0	79459	0	160	131651	0	200	76540	0	316	0	0	0	0	0	0	4036	0	0	0	0	0	97392	0	181	0	0	0	18066	0	0	45453	0	0	472957	0	858	0	0	0	0	3390	10	9	0	
2619714																																																																																																																									false	false	false																																																																																																																		0				
2621285																																																																																																																									false	false	false																																																																																																																		0				
2621940																																																																																																																									false	false	false																																																																																																																		0				
2624400																																																																																																																									false	false	false																																																																																																																		0				
2625724																																																																																																																									false	false	false																																																																																																																		0				
2631172																																																																																																																									false	false	false																																																																																																																		0				
2631846																																																																																																																									false	false	false																																																																																																																		0				
2634191																																																																																																																									true	false	false																																																																																																																		0				
2634351																																																																																																																									false	false	false																																																																																																																		0				
2641827																																																																																																																									true	true	true	58042	0	98	0	0	0	0	0	0	0	0	0	12152	0	35	0	0	0	780340	1231	0	0	0	0	878219	0	1373	0	0	0	0	0	0															0	0	0	0	0	0	27685	0	9	0	12152	0	35	0	4	0	0	11951	201	0	2468	0	1606	194	0	0	100295	600	1350	429040	7445	9682	240163	3771	5274	19149	0	0	0	0	0	1985	0	3027	0	0	0	33014	134	6745	0	0	0	0	0	0	118	0	0	838381	12151	27684	17364	499	0	0	4978	0	0	0	
2643595																																																																																																																									false	false	false																																																																																																																		0				
2649177																																																																																																																									false	false	false																																																																																																																		0				
2651899																																																																																																																									false	false	false																																																																																																																		0				
2652092																																																																																																																									false	false	false																																																																																																																		0				
2654911																																																																																																																									true	true	true	0	0	0	0	0	17616422	0	12	28783	2192159	1	46	0	108916	0	7	0	0	311821	30	45952	13919376	4	131	2168626	33867105	66	201	591241625	10595	0	0	0															0	0	0	0	213	1	1782070	30019	31	4	0	5367667	0	274	0	0	0	0	0	0	72980	0	79146	0	0	0	9613	0	65242	98604	6834	1146291	55614	4392	525432	0	17556	11800	0	0	0	75011	0	98	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	311822	28782	1828022	0	0	0	0	88955	0	2118	363	
2661861																																																																																																																									false	false	false																																																																																																																		0				
2666400																																																																																																																									false	false	false																																																																																																																		0				
2667920																																																																																																																									true	true	true	3832698	6908509	710	171	0	0	0	0	0	0	0	0	16501	72	8	1	0	0	1075621	86	0	0	0	0	4952577	6908581	823	172	2605	3	0	0	0															0	0	0	0	0	0	27757	0	19	0	16501	72	8	1	934	0	0	0	0	0	54864	0	0	247816	0	0	279817	158	3397	1075967	3872	12221	173680	3141	4900	0	0	0	0	0	0	1711	0	0	219652	0	316	2221505	9070	2678	8714	0	0	259925	260	4245	363734	0	0	4908319	16501	27757	274136	793	0	0	18505	0	0	7	
2667939																																																																																																																									false	false	false																																																																																																																		0				
2667957																																																																																																																									false	false	false																																																																																																																		0				
2668598																																																																																																																									false	false	false																																																																																																																		0				
2684552																																																																																																																									false	false	false																																																																																																																		0				
2686211																																																																																																																									true	false	false																																																																																																																		0				
2687133																																																																																																																									false	false	false																																																																																																																		0				
2687487																																																																																																																									false	false	false																																																																																																																		0				
2693264																																																																																																																									false	false	false																																																																																																																		0				
2694681																																																																																																																									false	false	false																																																																																																																		0				
2696180																																																																																																																									false	false	false																																																																																																																		0				
2697963																																																																																																																									false	false	false																																																																																																																		0				
2700984	false	false	false																																																																																																																																																																																																																																										0				
2702764																																																																																																																									true	true	true	636	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636	0	2	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	636	0	0	0	0	0	0	1				
2705112																																																																																																																									false	false	false																																																																																																																		0				
2705895																																																																																																																									false	false	false																																																																																																																		0				
2708122																																																																																																																									true	true	true	13989	41306	31	41	0	0	0	0	0	0	0	0	5195	8905	29	26	0	0	30288	34	0	0	0	0	49472	50211	94	67	205386	38	0	0	0															0	0	0	0	0	0	0	0	0	0	5195	8905	29	26	0	0	0	6	0	0	0	0	0	3420	0	0	7291	370	0	16647	2623	0	6005	1939	0	0	0	0	0	0	0	230	0	0	0	0	0	9874	263	0	0	0	0	0	0	0	803	0	0	44276	5195	0	0	0	0	0	894				
