"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
3103591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	71	0	0	0	0	0	0	0	0	0	0	0	36699	0	0	0	0	0	0	0	0	-779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53034	0	0	18355	34680	0	0	0	1025	0	0	0	0	1025	0	15158	0	4	0	0	15154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1694	0	0	0	0	0	0	0	0	0	0	1470	1470	1470	0	0	0	0	0	0	0	7008	1402	0	0	0	1402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	77799	0	688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3109043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	28344	28344	0	0	28344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162657	0	0	0	0	0	0	0	0	-2321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275710	0	0	272521	3189	0	0	0	15205	0	0	0	0	0	15205	2544230	0	21957	10391	0	2511882	0	0	0	3584	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-29442	15205	40	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2499	500	0	0	0	500	0	0	294781	0	6069	0	0	5739	0	330	0	0	0	0	0	0	0	0	0	0	0	0	15205	40	0	184	0	0	0	0	0	0	0	22808	100	0	736	0	0	0	0	2906781	0	150000	30959	58694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3109146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261016	0	0	0	0	0	0	0	0	-35279	0	0	0	0	0	88235	0	0	88235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2271185	0	0	2014475	256710	0	0	0	42	0	0	0	0	0	42	1785641	0	539820	0	0	1245821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1843	0	1843	0	0	-76982	42	23803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640316	0	27132	0	0	27132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	23803	0	0	0	0	0	1843	0	0	0	63	59508	0	0	0	0	0	23038	2720902	0	263500	1109261	132133	0	0	0	0	0	0	0	0	13622	0	0	0	0	0	0	0	0	
3110197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2868	2868	0	0	2868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	834	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339510	0	0	295043	44467	52311	0	52311	103020	0	0	101333	0	1687	0	2527490	0	7138	933431	0	1586921	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18532	52454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112114	22423	0	0	4722	17701	0	0	10289	0	4259	0	0	4259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52454	0	0	0	0	0	0	0	0	0	0	78681	0	0	0	0	0	0	0	2379623	0	0	50000	266018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3116519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	995	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66494	0	0	66494	0	7530	0	7530	162	0	0	0	0	0	162	354992	0	0	3448	0	351544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1154	7692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15452	3090	0	0	0	3090	0	0	2326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7692	0	0	0	0	0	0	0	0	0	0	11538	0	0	0	0	0	0	0	418019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3120646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151702	0	0	0	0	0	0	0	0	-4153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5958	0	0	0	0	5958	0	83378	0	0	41136	42242	0	0	0	1368	0	0	0	0	0	1368	146918	0	0	0	0	146918	0	0	0	363	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6194	1368	0	0	875	0	0	0	0	0	0	5510	5510	0	0	0	0	0	5510	0	0	32450	6490	0	0	0	6490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1368	0	0	875	0	0	0	0	0	0	0	2052	0	0	3500	0	0	0	0	344407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3120897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37837	0	0	0	0	511	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69459	0	0	46227	23232	0	0	0	103	0	0	0	0	0	103	165318	0	763	2273	0	162282	0	0	0	5643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2729	103	0	0	0	0	0	0	0	0	0	24114	24114	0	0	0	0	0	24114	0	0	14495	2899	0	0	0	2899	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	253729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3122994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1366	0	0	1366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388053	0	0	387895	158	0	0	0	9864	0	0	0	0	0	9864	467387	0	0	3435	0	463952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8551	9864	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30295	6059	0	0	0	6059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9864	203	0	0	0	0	0	0	0	0	0	14796	508	0	0	0	0	0	0	790041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3125315																																																																																																																																																																																																																																																	
3125557																																																																																																																																																																																																																																																	
3128923																																																																																																																																																																																																																																																	
3134399																																																																																																																																																																																																																																																	
3134698																																																																																																																																																																																																																																																	
3138146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1555265	0	0	916888	249232	0	0	916888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15041700	0	0	0	0	855	0	-13016	0	-373516	0	0	0	0	0	3545966	0	1674327	1861347	10292	0	0	0	0	0	0	0	0	0	0	67402	0	13500	0	0	53902	0	7065286	0	828041	5735992	93857	41312	0	41312	500990	0	226	1741	0	0	499023	40286259	0	7788	187807	1537921	38552743	0	0	0	1217666	0	0	165051	165051	0	33071	0	3792017	3791967	50	799649	0	0	0	0	0	0	10815082	10815082	0	2167129	0	2446364	2446364	0	489273	0	15142544	540831	1555265	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668585	133717	693	0	252	132732	40	2387	1605112	0	236432	193985	0	488	0	41959	0	246026	0	246026	0	0	0	0	0	246026	0	0	543258	1555265	0	0	0	0	0	50	4921	0	0	814887	3888163	0	0	0	0	0	625	63395423	0	29595939	7546510	374446	211002	311228	0	0	0	0	23860	189520	0	0	0	0	0	0	0	0	0	
3139321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19942	0	0	0	0	0	0	0	0	-1517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34535	0	0	23421	11114	28	0	28	127	0	0	0	0	0	127	37328	0	0	0	0	37328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2186	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1368	274	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	72151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3140822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58010	0	0	0	0	0	0	0	0	-1256	0	0	0	0	0	124	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61571	0	0	61571	0	0	0	0	0	0	0	0	0	0	0	394844	0	1834	1555	0	391455	0	0	0	49527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56373	11275	0	0	0	11274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3141726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297514	0	0	0	0	0	0	0	0	-32080	0	0	0	0	0	1330	0	0	1330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552739	0	0	514449	38290	0	0	0	336	0	0	0	0	0	336	550291	0	8566	870	0	540855	0	0	0	35605	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9775	336	791	0	2	0	0	0	0	0	0	7612	7612	0	0	0	0	0	7612	0	0	36430	7286	0	0	0	7286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	791	0	2	0	0	0	0	0	0	0	504	1978	0	8	0	0	0	0	1081621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3146150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307490	0	0	0	0	0	0	-9005	0	-31517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327447	0	0	305648	21799	0	0	0	638	0	0	0	0	0	638	1861172	0	65485	0	114504	1615377	65806	0	0	14932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-51090	66444	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	27768	5554	0	0	0	5554	0	0	0	0	2348	2334	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66561	0	0	0	0	0	0	0	0	0	0	99842	0	0	0	0	0	0	0	2192344	0	25000	382704	28057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3148613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24598	0	0	0	0	0	0	0	0	-4418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35900	0	0	31501	4399	3301	0	3301	2862	0	0	0	0	0	2862	82071	0	72	0	0	81999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6465	6163	0	0	0	0	0	0	0	0	0	4502	4502	4502	0	0	0	0	0	0	0	1050	210	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6163	0	0	0	0	0	0	0	0	0	0	9245	0	0	0	0	0	0	0	132875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3150205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15720	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126423	0	0	123478	2945	6467	0	6467	329	0	0	0	0	0	329	355672	0	8943	4155	0	342574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4716	6808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36334	7267	541	0	154	6572	0	2119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8927	0	0	0	0	0	0	0	0	0	0	13391	0	0	0	0	0	0	0	488695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3150447																																																																											0	0																																																																																																																																																																					
3153233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52415	0	0	0	0	0	0	0	0	-12145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039	0	0	0	1039	0	0	0	3849	0	0	0	0	0	3849	131746	0	1303	0	0	130443	0	0	0	2077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15262	3849	1742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11293	2259	0	0	0	2259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3849	1742	0	0	0	0	0	0	0	0	0	5774	4355	0	0	0	0	0	0	167303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3153297																																																																																																																																																																																																																																																	
3158546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46257	0	0	0	0	0	0	-995	0	-16	0	0	0	0	0	40168	0	9596	27115	3457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	948888	0	0	948888	0	26465	0	26465	16533	0	0	0	0	0	16533	1658537	0	18368	0	0	1640169	0	0	0	32515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2700	2700	0	33256	0	10063	43054	5346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29789	5958	0	0	0	5958	0	0	416345	0	2278	0	0	2159	119	0	0	0	0	0	0	0	0	0	0	0	0	0	43054	5346	0	0	0	0	0	0	0	0	0	64581	13365	0	0	0	0	0	0	2447563	0	80976	431776	7951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3160978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50519	0	0	0	0	0	0	0	0	-2156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148678	0	0	147203	1082	0	0	0	2117	0	0	0	0	0	2117	202204	0	2239	20723	0	179243	0	0	0	0	0	0	0	0	0	0	0	4461	4461	0	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1470	2117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14949	2990	176	0	1407	1407	0	0	0	0	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	2117	0	0	0	0	0	0	0	0	0	0	3176	0	0	0	0	0	0	0	305389	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3165357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12749	0	0	0	0	0	0	0	0	35	0	0	0	0	0	287	0	0	287	0	0	0	0	0	0	0	0	0	0	0	29700	0	0	0	0	29700	0	172719	0	0	108303	64416	12193	0	12193	1519	0	0	0	0	0	1519	556047	0	2326	596	0	553125	0	0	0	13573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	1002	0	0	0	0	0	0	0	0	2021	13712	2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30415	6083	0	0	798	5285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13712	2161	0	0	0	0	0	0	0	0	0	20568	5403	0	0	0	0	0	0	864720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3166699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20473	0	0	0	0	0	0	0	0	-1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392372	0	0	392372	0	0	0	0	0	0	0	0	0	0	0	321309	0	0	0	0	321309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3174920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274989	0	0	0	0	0	0	-5683	0	-34952	0	0	0	0	0	1494	0	0	1494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192798	0	0	163155	29643	13075	0	13075	526	0	0	0	0	0	526	420990	0	1765	414	0	418811	0	0	0	1228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-45997	13601	0	0	0	0	0	0	0	0	0	13497	13497	0	0	0	13497	0	0	0	0	5195	1039	0	0	25	1014	0	0	64685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13601	0	0	0	0	0	0	0	0	0	0	20402	0	0	0	0	0	0	0	717273	0	35000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3180136																																																																																																																																																																																																																																																	
3184228																																																																																																																																																																																																																																																	
3185579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	1067	651	0	0	1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23273	0	0	0	0	0	0	0	0	-4584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105583	0	0	105335	248	0	0	0	1046	0	0	0	0	0	1046	116941	0	0	0	0	116941	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6444	6400	43	0	5902	-6036	1046	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046	65	0	0	0	0	0	43	0	0	0	1569	163	0	0	0	0	0	538	205975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3185896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141254	0	0	0	0	0	0	0	0	-1212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15200	0	0	14677	523	23936	0	23936	0	0	0	0	0	0	0	304178	0	0	0	0	304178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6692	23936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23936	0	0	0	0	0	0	0	0	0	0	35904	0	0	0	0	0	0	0	396403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3187630																																																																																																																																																																																																																																																	
3189063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541642	0	0	0	0	0	0	0	0	-24119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165391	0	3019	152479	9893	0	0	0	10831	0	0	0	0	0	10831	2583992	0	110	24143	0	2559739	0	0	0	16898	0	0	0	0	0	0	0	1037	1037	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-38450	10831	28898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96429	19286	0	0	264	19022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10831	28898	0	0	0	0	0	0	0	0	0	16247	72245	0	0	0	0	0	0	3046034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
