"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ459	RCFDPV10	RCFDPV11	RCFDPV12	RCFDPV13	RCFDPV14	RCFDPV15	RCFDPV16	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	
2391588																																																																																																																																																														0	1099	0	0				0	0	0	4114	0		0		20774			0	0	0	0	0	0																																																								0	0			
2396592																																																																																																																																																														0	0	0	0				0	0	0	4068	0		0		59			0	0	0	0	0	0																													489																				0							0	0			
2396604																																																																																																																																																														0	2000	0	0				0	0	0	28862	0		668		0			0	0	0	0	0	0																																																								0	0			
2398701																																																																																																																																																														0	0	0	0				0	0	0	0	0		864		0			0	0	0	0	0	0																																																								0	0			
2451240																																																																																																																																																														0	0	0	0	0	0	11552600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11552600	0	0	0	0	0	0	0	0	0	0	0	383104	0	0	0	379417	0	0	0	0	0	5766732	0	0	0	0	0	0	0	0	
2465881																																																																																																																																																														0	43600	0	0				0	0	0	12164	15214		715		0			0	0	0	0	0	0																													0																				9923							22456	0			
2467670																																																																																																																																																														0	0	0	0				0	0	0	859	9		0		531			0	0	0	0	0	0																																																								447344	0			
2471239																																																																																																																																																														0	0	0	0	0	0	454645	0	0	0	5365	0	0	16535	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85529	0	0	0	85529	0	0	0	0	0	0	0	625703	0	0	0	0	0	0	0	0	0	0	0	2385	0	0	0	0	0	0	0	0	0	227323	0	0	0	0	0	0	0	0	
2482824																																																																																																																																																														0	22300	0	0				0	0	0	33140	0		5340		0			0	0	0	0	0	0																													22911																				0							24829	0			
2489805	0	0	0	0	0	0	91644000	0	0	0	465000	0	0	1032000	0	0	0	0	0	0	0	0	0	101000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697000	0	0	0	91644000	0	697000	0	0	0	0	0	0	0	0	0	1180000	0	44000	0	996000	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229000	0	0	0	196000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196000	0	0	0	0	0	0	13421000	0	3480000	0	0	3480000	0	0																																																																																				
2490285																																																																																																																																																														0	0	0	0				0	0	0	0	0		270		0			0	0	0	0	0	0																																																								0	0			
2497181																																																																																																																																																														0	0	0	0				0	0	0	54242	0		2547		6296			0	0	0	0	0	0																																																								0	0			
2502825																																																																																																																																																														0	0	0	0				0	0	0	0	368184		0		0			0	0	0	0	0	0																																																								0	0			
2505424																																																																																																																																																														0	10000	0	0				0	0	0	12231	0		3730		0			0	0	0	0	0	0																													211																				0							0	0			
2505451																																																																																																																																																														0	0	0	0				0	0	0	23781	0		2131		0			0	0	0	0	0	0																																																								0	0			
2505460																																																																																																																																																														0	10350	0	0				0	0	0	0	0		650		0			0	0	0	0	0	0																																																								0	1152			
2508751																																																																																																																																																														0	0	0	0	0	0	600552	0	0	0	61714	0	0	32109	837	1366	74	0	0	0	0	0	0	151223	0	0	0	0	532370	0	0	0	0	0	0	0	0	0	0	0	493153	0	0	0	118140	0	0	0	0	0	0	0	562000	0	0	0	4855	0	0	0	4063	0	0	0	2431	0	0	0	1053	0	0	0	1182215	0	462000	0	0	0	0	0	0	0	0	
2515320																																																																																																																																																														55	0	0	0				0	0	0	2600	0		485		211			0	0	0	0	0	0																													106255																				0							0	0			
2529176																																																																																																																																																														0	0	0	0				0	0	0	5769	0		400		0			0	0	0	0	0	0																																																								0	0			
2531562																																																																																																																																																														0	0	0	0				0	0	0	3724	0		2313		0			0	0	0	0	0	0																																																								0	0			
2531991	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																							0	0	0	0																																																																																									
2533043																																																																																																																																																														0	0	0	0				0	0	0	2473	0		154		0			0	0	0	0	0	0																																																								0	0			
2536633																																																																																																																																																														0	0	0	0				0	0	0	2467	0		0		0			0	0	0	0	0	0																																																								0	0			
2539960																																																																																																																																																														0	0	0	0				0	0	0	629	0		175		0			0	0	0	0	0	0																																																								0	0			
2562137																																																																																																																																																														0	0	0	0				0	0	0	2373	872		787		0			0	0	0	0	0	0																																																								1347	0			
2562164																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	682276	843354	0	1042	0	0	0	0	0	0	0	0	0	7598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2567123																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2568063																																																																																																																																																														0	0	0	0				0	0	0	0	109685		0		0			0	0	0	0	0	0																																																								1568	0			
2576134																																																																																																																																																														0	0	0	0				0	0	0	0	158911		0		0			0	0	0	0	0	0																													44236																				0							0	0			
2577739																																																																																																																																																														0	0	0	0				0	0	0	3493	0		0		0			0	0	0	0	0	0																																																								0	0			
2580243																																																																																																																																																														10230	0	0	0	0	0	104493	0	0	0	19679	2770	0	0		17470		0	0	0	0	0	0	2756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	3750	0	0	0	3751	0	0	0	990	0	0	0	0	0	0	0	94493	0	10000	0	1	1	0	0	0	0	0	
2587916																																																																																																																																																														0	0	0	0				0	0	0	27949	0		114		186			0	0	0	0	0	0																																																								0	0			
2594240																																																																																																																																																														3823	38184	0	0				0	0	0	28144	0		0		0			0	0	0	0	0	0																													1010048																				0							0	0			
2594419																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	13545	0	0	0		59		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2596646																																																																																																																																																														0	395862	0	0				0	0	0	44710	36281		10888		0			0	0	0	0	0	0																													7314																				0							205883	0			
2597223																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
2597232																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
2598396																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	8894	0	0	0		57		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2600039																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
2602828																																																																																																																																																														932	0	0	0				0	0	0	4713	0		14		0			0	0	0	0	0	0																																																								0	0			
2605566																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2607412																																																																																																																																																														0	8500	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
2608754																																																																																																																																																														0	0	0	0	0	0	1914038	0	0	0	103113	204783	0	21297	0	4894	0	0	0	0	0	0	0	128420	0	0	0	0	37896	0	0	0	0	0	0	0	0	0	0	0	40233	0	0	0	2428	0	0	0	0	0	0	0	1994596	0	0	0	0	0	0	0	0	0	0	0	23192	0	0	0	23232	0	0	0	0	0	957019	0	0	1	0	0	0	0	0	
2610784																																																																																																																																																														71	0	0	0				0	0	0	1970	0		0		0			0	0	0	0	0	0																																																								0	0			
2614344																																																																																																																																																														76	0	0	0				0	0	0	25240	0		212		251			0	0	0	0	0	0																																																								0	0			
2615190																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	4425411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60975866	0	0	0	
2615220																																																																																																																																																														0	0	0	0				0	0	0	1047	0		2906		0			0	0	0	0	0	0																																																								0	0			
2618780																																																																																																																																																														0	452531	0	0	0	0	8719382	0	0	0	4596	0	0	472193	0	137985	0	0	0	0	0	0	0	917536	0	0	0	0	0	265943	0	0	0	0	0	0	0	0	0	0	2740883	0	0	0	2782162	0	0	0	0	0	0	0	0	0	0	0	40551	1212	0	0	37253	984	0	0	0	0	0	0	0	0	0	0	14242427	265943	0	0	0	0	0	0	0	0	0	
2619714																																																																																																																																																														0	16155	0	0				0	0	0	14368	0		2217		0			0	0	0	0	0	0																													163																				0							0	0			
2621285																																																																																																																																																														0	7000	0	0				0	0	0	4950	0		0		0			0	0	0	0	0	0																																																								0	0			
2621940																																																																																																																																																														0	0	0	0				0	0	0	1128	0		169		0			0	0	0	0	0	0																																																								0	0			
2624400																																																																																																																																																														0	96141	0	0	0	0	629684	0	0	0	52569	0	0	10251	0	2193	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164200	0	0	0	0	0	0	0	175000	0	0	0	5376	0	0	0	5375	0	0	0	716	0	0	0	0	0	0	0	618884	0	125000	0	0	0	0	0	0	0	0	
2625724																																																																																																																																																														0	0	0	0				0	0	0	5300	0		2052		117			0	0	0	0	0	0																																																								0	0			
2631172																																																																																																																																																														0	0	0	0	0	0	103943	0	0	0	11244	0	0	3613		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	104115	0	0	0	0	0	0	0	0	0	0	0	3522	0	0	0	3522	0	0	0	0	0	51971	0	0	0	0	0	8073	4962	0	
2631846																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	14298	0	0	1878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8468358	0	0	0	
2634191																																																																																																																																																														0	0	0	0	0	0	1401388	0	0	0	1239622	289729	0	53798	0	53256	0	0	0	0	0	0	0	0	0	0	0	0	94218	0	0	0	0	0	0	0	0	0	0	0	44089	0	0	0	100000	0	0	0	0	0	0	0	1633807	0	0	0	72	0	0	0	72	0	0	0	3071	0	0	0	241	0	0	0	5888	0	1395500	0	0	0	0	0	0	0	0	
2634351																																																																																																																																																														0	0	0	0	0	0	99964	0	0	0	131906	0	0	2780	0	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2847	0	0	0	2847	0	0	0	0	0	0	0	0	0	0	0	99964	0	0	0	0	0	0	0	0	0	0	
2641827																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
2643595																																																																																																																																																														0	0	0	0				0	0	0	2800	0		0		0			0	0	0	0	0	0																																																								0	0			
2649177																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
2651899																																																																																																																																																														0	0	0	0				0	0	0	0	55197		0		0			0	0	0	0	0	0																																																								23680	0			
2652092																																																																																																																																																														0	0	0	0	0	0	2207553	0	0	0	79232	0	0	28650	0	32669	0	0	0	0	0	0	0	199197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49233	0	0	0	49233	0	0	0	0	0	0	0	690000	0	0	0	24272	0	0	0	23015	0	0	0	287	0	0	0	1154	0	0	0	1616018	0	0	0	0	0	0	0	0	0	0	
2654911																																																																																																																																																														0	0	0	0	0	0	2895000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472000	0	0	0	3318000	0	0	0	0	0	0	0	6685000	0	0	0	0	0	0	0	0	0	0	0	3774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2661861																																																																																																																																																														492	0	0	0	0	0	0	0	0	0	4895	0	0	0		2425		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200310	0	0	0	
2666400																																																																																																																																																														0	0	0	0				0	0	0	35859	0		7967		0			0	0	0	0	0	0																													1529																				0							0	0			
2667920																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2667939																																																																																																																																																														0	0	0	0				0	0	0	3536	0		4		0			0	0	0	0	0	0																																																								0	0			
2667957																																																																																																																																																														0	93100	0	0	0	0	0	0	0	0	713	0	0	1532		0		0	0	0	0	0	0	0	0	0	0	0	1043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1043	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2668598																																																																																																																																																														0	4	0	0				0	0	0	48019	0		65		0			0	0	0	0	0	0																																																								0	0			
2684552																																																																																																																																																														0	1510	0	0	0	0	0	0	0	0	2	0	0	0		51		0	0	0	0	0	0	0	0	0	0	0	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2686211																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	321	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2687133																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	11017	0	0	0		1851		0	0	0	0	0	0	0	0	0	0	0	1066	0	0	0	0	0	0	0	0	0	0	0	1066	0	0	0	0	0	0	0	0	0	0	0	2132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8006	0	0	0	
2687487																																																																																																																																																														0	0	0	0				0	0	0	0	2298615		0		0			0	0	0	0	0	0																																																								0	0			
2693264																																																																																																																																																														0	0	0	0	0	0	878026	0	0	0	86851	0	0	9435	1642	12020	4677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163244	0	0	0	0	0	0	0	200000	0	0	0	10048	0	0	0	10026	0	0	0	219	0	0	0	272	0	0	0	841270	0	50000	0	0	0	0	0	0	0	0	
2694681																																																																																																																																																														454	0	0	0				0	0	0	4653	0		16741		198			0	0	0	0	0	3699																																																								0	0			
2696180																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
2697963																																																																																																																																																														0	0	0	0	0	0	17000	0	0	0	0	0	0	31	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	17000	0	0	0	0	0	0	0	0	
2700984	0	0	0	0	0	0	0	0	0	0	0	8866340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																					0	8866340	635903	17358	0	0																																																																																									
2702764																																																																																																																																																														0	0	0	0				0	0	0	1838	0		0		291			0	0	0	0	0	0																																																								0	0			
2705112																																																																																																																																																														0	0	0	0				0	0	0	6503	0		0		0			0	0	0	0	0	0																													490																				0							0	0			
2705895																																																																																																																																																														0	0	0	0	0	0	1069000	0	0	0	0	0	0	20286	19760	6102	2025	0	0	0	0	0	0	46396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1069000	0	0	0	0	0	0	0	0	0	0	0	888	0	0	0	4561	0	0	0	0	0	1034500	0	0	0	0	495795	0	0	0	
2708122																																																																																																																																																														0	0	0	0				0	0	0	45094	0		1990		7399			0	0	0	0	0	0																																																								0	0			
2713920																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
2716088																																																																																																																																																														0	35000	0	0				0	0	0	35409	0		4325		2575			0	0	0	0	0	0																																																								0	0			
2718596																																																																																																																																																														0	0	0	0				0	0	0	6185	0		565		0			0	0	0	0	0	0																																																								0	4542			
2719810																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2723376																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
2724766																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
2726050																																																																																																																																																														0	0	0	0				0	0	0	0	0		10		0			0	0	0	0	0	0																																																								0	0			
2729677																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
2730431																																																																																																																																																														0	0	0	0				0	0	0	1399	0		0		3367			0	0	0	0	0	0																																																								0	0			
2732565																																																																																																																																																														0	0	0	0				0	0	0	2760	0		80		0			0	0	0	0	0	0																													110000																				0							0	0			
2733263																																																																																																																																																														0	2343	0	0				0	0	0	10839	0		0		259			0	0	0	0	0	0																													3898																				3899							0	6344			
2734729																																																																																																																																																														780	0	0	0	0	0	1628	0	0	0	95394	39304	0	32049	10973	423	0	0	0	0	0	0	0	11757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1628	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	814	0	0	0	0	0	0	0	0	
2735137																																																																																																																																																														0	0	0	0				0	0	0	969	0		0		0			0	0	0	0	0	0																																																								0	0			
2735146																																																																																																																																																														0	0	0	0	0	0	5432000	0	0	0	440445	0	0	10138	0	2984	0	0	0	0	0	0	0	737212	0	0	0	0	0	1031215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490000	0	0	0	0	0	0	0	5922000	1031215	0	0	0	0	0	0	0	0	0	0	94252	5037	0	0	0	4831	0	0	0	0	5432000	0	0	3147	0	0	0	0	0	
2736219																																																																																																																																																														0	0	0	0				0	0	0	0	0		1611		0			0	0	0	0	0	0																													50000																				0							0	0			
2736291																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	76746	10975	0	73093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2736451																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	39521	2461	0	1449		1146		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2736714																																																																																																																																																														0	0	0	0				0	0	0	13220	0		0		12049			0	0	0	0	0	0																													108000																				0							0	0			
2737980																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	332678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280368	0	0	0	0	0	0	0	0	0	0	0	330224	0	0	0	0	0	0	0	0	0	0	0	610592	0	0	0	0	0	0	0	0	0	0	0	2764	0	0	0	596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2743244																																																																																																																																																														0	119450	0	0	0	0	37585	0	0	0	32102	56247	0	14570	0	0	0	0	0	0	0	0	0	1027	0	0	0	0	2520	0	0	0	0	0	0	0	0	0	0	0	39937	0	0	0	37585	0	0	0	0	0	0	0	117627	0	0	0	0	0	0	0	0	0	0	0	1072	0	0	0	1072	0	0	0	0	0	37585	0	0	0	0	0	0	0	0	
2745426																																																																																																																																																														0	40000	0	0	0	0	5000	0	0	0	37764	0	0	0		5825		0	0	0	0	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9000	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	
2745529																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
2746245																																																																																																																																																														0	0	0	0				0	0	0	3227	0		163		0			0	0	0	0	0	0																																																								0	0			
2747279																																																																																																																																																														0	6975	0	0				0	0	0	13563	0		89		0			0	0	0	0	0	0																																																								0	0			
2747466																																																																																																																																																														0	0	0	0				0	0	0	2071	0		262		100			0	0	0	0	0	0																																																								0	0			
2747587																																																																																																																																																														0	0	0	0				0	0	0	24651	0		2090		0			0	0	0	0	0	0																													328839																				0							0	0			
2748502																																																																																																																																																														0	0	0	0				0	0	0	37679	0		2726		1589			0	0	0	0	0	0																																																								0	0			
2753917																																																																																																																																																														0	0	0	0				0	0	0	24015	0		0		0			0	0	0	0	0	0																																																								0	0			
2754222																																																																																																																																																														7	0	0	0				0	0	0	15314	0		0		0			0	0	0	0	0	7674																																																								0	0			
2756730																																																																																																																																																														1897	5100	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
2756909																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		157			0	0	0	0	0	0																																																								0	0			
2757205																																																																																																																																																														39954	11368	0	0	0	0	210333	0	0	0	14673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126131	0	0	0	126131	0	0	0	0	0	0	0	462595	0	0	0	0	0	0	0	0	0	0	0	8451	0	0	0	4206	0	0	0	0	0	210333	0	0	0	0	11382	0	0	0	
2758613																																																																																																																																																														0	0	0	0	0	0	90100	0	0	0	22234	16443	0	0	0	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90100	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2759629																																																																																																																																																														0	13750	0	0				0	0	0	0	0		50		0			0	0	0	0	0	0																																																								0	0			
2764212																																																																																																																																																														551	0	0	0	0	0	0	0	0	0	8484	0	0	0	0	0	0	0	0	0	0	0	0	2349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
