"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
2356091																																																																																																																																																																																																																																																	
2358769																																																																																																																																																																																																																																																	
2362458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																						
2371816																																																																																																																																																																																																																																																	
2390929																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	112326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112326	0	0	112326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
2391588																																																																																																																																																																																																																																																	
2396592																																																																																																																																																																																																																																																	
2396604																																																																																																																																																																																																																																																	
2398701																																																																																																																																																																																																																																																	
2451240																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		108638	0	0	108638	0	0	17938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126576	0	0	126576	0	0	0	0	0	0	0	0	0	0	327473	0	0	327473	0						108638			108638										
2465881																																																																																																																																																																																																																																																	
2467670																																																																																																																																																																																																																																																	
2471239																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		60491	0	0	0	0	0	935262	54932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050685	0	0	935262	115423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60491				60491														
2482824																																																																																																																																																																																																																																																	
2489805	0	0	0	0	0	3617000	3617000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	991000	1180000	0	1225000	0	12450000	7738000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21179000	1180000	12450000	8963000	946000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3619000	996000	0	4599000	16000	0	0	0	0	0	0	0	0	0	0	946000	0	0	0	946000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	996000	0	982000	16000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946000	2000	996000	0	982000	16000	0	0	0	0	0	0	20188000																																																																																						
2490285																																																																																																																																																																																																																																																	
2497181																																																																																																																																																																																																																																																	
2502825																																																																																																																																																																																																																																																	
2505424																																																																																																																																																																																																																																																	
2505451																																																																																																																																																																																																																																																	
2505460																																																																																																																																																																																																																																																	
2508751																																																																																																																																																												4855	4063	0	0	0	0	0	0				0	0	0	0	0	0		0	0		197426	0	0	2431	0	5155	421290	12439	340746	0	0	286932	53814	148913	0	0	92713	56200	0	0	1439	3416	0	0	0	0	0	1130824	0	5155	804805	320864	0	0	4063	0	0	0	0	0	0	5116	0	0	5116	0	194995				194995	2431			2431										
2515320																																																																																																																																																																																																																																																	
2529176																																																																																																																																																																																																																																																	
2531562																																																																																																																																																																																																																																																	
2531991									0	0	0							0			0																																																																			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																			
2533043																																																																																																																																																																																																																																																	
2536633																																																																																																																																																																																																																																																	
2539960																																																																																																																																																																																																																																																	
2562137																																																																																																																																																																																																																																																	
2562164																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
2567123																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2568063																																																																																																																																																																																																																																																	
2576134																																																																																																																																																																																																																																																	
2577739																																																																																																																																																																																																																																																	
2580243																																																																																																																																																																																																																																																	
2587916																																																																																																																																																																																																																																																	
2594240																																																																																																																																																																																																																																																	
2594419																																																																																																																																																																																																																																																	
2596646																																																																																																																																																																																																																																																	
2597223																																																																																																																																																																																																																																																	
2597232																																																																																																																																																																																																																																																	
2598396																																																																																																																																																																																																																																																	
2600039																																																																																																																																																																																																																																																	
2602828																																																																																																																																																																																																																																																	
2605566																																																																																																																																																																																																																																																	
2607412																																																																																																																																																																																																																																																	
2608754																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		22840	0	0	22840	0	0	903864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	926704	0	0	926704	0	0	0	0	0	0	0	0	0	0	23159	0	0	23159	0						22840			22840										
2610784																																																																																																																																																																																																																																																	
2614344																																																																																																																																																																																																																																																	
2615190																																																																																																																																																																																																																																																	
2615220																																																																																																																																																																																																																																																	
2618780																																																																																																																																																												27117	10877	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	20548	3950658	10797	0	0	0	0	0	0	0	0	0	0	0	0	27117	0	0	0	0	0	0	4009120	0	20548	3977775	10797	0	0	10877	0	0	0	0	0	0	29866	0	18989	10877	0																			
2619714																																																																																																																																																																																																																																																	
2621285																																																																																																																																																																																																																																																	
2621940																																																																																																																																																																																																																																																	
2624400																																																																																																																																																												5376	5375	0	0	0	0	0	0				0	0	0	0	0	0		0	0		716	0	0	716	0	1594	206754	1402	0	0	0	0	0	0	0	0	0	0	0	0	5376	0	0	0	0	0	0	215842	0	1594	212846	1402	0	0	5375	0	0	0	0	0	0	5375	0	0	5375	0						716			716										
2625724																																																																																																																																																																																																																																																	
2631172																																																																																																																																																																																																																																																	
2631846																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	470503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470503	0	0	470503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
2634191																																																																																																																																																												72	72	0	0	0	0	0	0				0	0	0	0	0	0		0	0		3071	0	0	3071	0	0	4008965	0	39186	0	0	39186	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	4051294	0	0	4051294	0	0	0	72	0	0	0	0	0	0	313	0	0	313	0						2371			2371										
2634351																																																																																																																																																												2847	2847	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	160031	19391	0	0	0	0	0	0	0	0	0	0	0	0	2847	0	0	0	0	0	0	182269	0	0	162878	19391	0	0	2847	0	0	0	0	0	0	2847	0	0	2847	0																			
2641827																																																																																																																																																																																																																																																	
2643595																																																																																																																																																																																																																																																	
2649177																																																																																																																																																																																																																																																	
2651899																																																																																																																																																																																																																																																	
2652092																																																																																																																																																												24272	23015	0	0	0	0	0	0				0	0	0	0	0	0		0	0		287	0	0	287	0	0	976770	0	90649	0	0	90649	0	0	0	0	0	0	0	0	24272	0	0	0	0	0	0	1091978	0	0	1091978	0	0	0	23015	0	0	0	0	0	0	24169	0	0	24169	0						287			287										
2654911																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	5932564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5932564	0	0	5932564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
2661861																																																																																																																																																																																																																																																	
2666400																																																																																																																																																																																																																																																	
2667920																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2667939																																																																																																																																																																																																																																																	
2667957																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	76231	22805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99036	0	0	76231	22805	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
2668598																																																																																																																																																																																																																																																	
2684552																																																																																																																																																																																																																																																	
2686211																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	13945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13945	0	0	13945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
2687133																																																																																																																																																																																																																																																	
2687487																																																																																																																																																																																																																																																	
2693264																																																																																																																																																												10048	10026	0	0	0	0	0	0				0	0	0	0	0	0		0	0		246	0	0	219	0	1631	394834	70	0	0	0	0	0	0	0	0	0	0	0	0	10048	0	0	0	0	0	0	406829	0	1631	405101	97	0	0	10026	0	0	0	0	0	0	10298	0	0	10298	0	27				27	219			219										
2694681																																																																																																																																																																																																																																																	
2696180																																																																																																																																																																																																																																																	
2697963																																																																																																																																																																																																																																																	
2700984	0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		12900	0	0	0	0	27612	4386572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4427084	0	27612	4386572	12900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0											12900				12900																																									12900	0	0	0	0	0	0	0	0	0	0	0	4414184																																																																																						
2702764																																																																																																																																																																																																																																																	
2705112																																																																																																																																																																																																																																																	
2705895																																																																																																																																																																																																																																																	
2708122																																																																																																																																																																																																																																																	
2713920																																																																																																																																																																																																																																																	
2716088																																																																																																																																																																																																																																																	
2718596																																																																																																																																																																																																																																																	
2719810																																																																																																																																																																																																																																																	
2723376																																																																																																																																																																																																																																																	
2724766																																																																																																																																																																																																																																																	
2726050																																																																																																																																																																																																																																																	
2729677																																																																																																																																																																																																																																																	
2730431																																																																																																																																																																																																																																																	
2732565																																																																																																																																																																																																																																																	
2733263																																																																																																																																																																																																																																																	
2734729																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		8	0	0	8	0	0	491388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491396	0	0	491396	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0						8			8										
2735137																																																																																																																																																																																																																																																	
2735146																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		3785	98651	0	99289	0	58701	8160395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8222881	98651	58701	8259684	3147	0	0	0	0	0	0	0	0	0	0	4831	0	4831	0						3785	98651		99289	3147									
2736219																																																																																																																																																																																																																																																	
2736291																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1800	0	0	0	0	998077	481203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1481080	0	998077	481203	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800				1800														
2736451																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	96433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96433	0	0	96433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
2736714																																																																																																																																																																																																																																																	
2737980																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		50258	0	0	52	0	1347	4738	0	308151	0	0	308151	0	178578	0	0	178578	0	0	0	0	0	0	0	0	0	0	543072	0	1347	491519	50206	0	0	0	0	0	0	0	0	0	596	0	0	590	6	17048				17048						30446				30446				
2743244																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1072	0	0	1072	0	3031	647310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651413	0	3031	648382	0	0	0	0	0	0	0	0	0	0	1072	0	0	1072	0						1072			1072										
2745426																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		257	0	0	257	0	0	128280	0	3255	0	0	3255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131792	0	0	131792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						257			257										
2745529																																																																																																																																																																																																																																																	
2746245																																																																																																																																																																																																																																																	
2747279																																																																																																																																																																																																																																																	
2747466																																																																																																																																																																																																																																																	
2747587																																																																																																																																																																																																																																																	
2748502																																																																																																																																																																																																																																																	
2753917																																																																																																																																																																																																																																																	
2754222																																																																																																																																																																																																																																																	
2756730																																																																																																																																																																																																																																																	
2756909																																																																																																																																																																																																																																																	
2757205																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		8451	0	0	3205	0	0	391065	25601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425117	0	0	394270	30847	0	0	0	0	0	0	0	0	0	4206	0	0	4206	0						8451			3205	5246									
2758613																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		210	0	0	210	0	0	781374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	781584	0	0	781584	0	0	0	0	0	0	0	0	0	0	210	0	0	210	0																			
2759629																																																																																																																																																																																																																																																	
2764212																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	4746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4746	0	0	4746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
2769570																																																																																																																																																																																																																																																	
2771694																																																																																																																																																																																																																																																	
2774707																																																																																																																																																																																																																																																	
2775151																																																																																																																																																																																																																																																	
2775179																																																																																																																																																																																																																																																	
2775692																																																																																																																																																																																																																																																	
2785477																																																																																																																																																																																																																																																	
2785646																																																																																																																																																																																																																																																	
2787770																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	214129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214129	0	0	214129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
2791085																																																																																																																																																																																																																																																	
2793593																																																																																																																																																																																																																																																	
2794732																																																																																																																																																																																																																																																	
2796277																																																																																																																																																																																																																																																	
2797162																																																																																																																																																																																																																																																	
2797210																																																																																																																																																																																																																																																	
2797359																																																																																																																																																																																																																																																	
2797724																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		8679	0	0	7534	0	83631	2579694	47364	154444	0	0	154444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2873812	0	83631	2741672	48509	0	0	0	0	0	0	0	0	0	7829	0	0	7829	0						7534			7534										
2805535																																																																																																																																																																																																																																																	
2805928																																																																																																																																																																																																																																																	
2806635																																																																																																																																																																																																																																																	
2806840																																																																																																																																																																																																																																																	
2806877																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		15704	0	0	15704	0	0	3627	0	196084	0	0	196084	0	35914	0	0	35914	0	0	0	0	0	0	0	0	0	0	251329	0	0	251329	0	0	0	0	0	0	0	0	0	0	807	0	0	807	0	13712			13712		455			455		1537			1537					
2807173																																																																																																																																																																																																																																																	
2808602																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1833	0	0	1833	0	0	230083	0	25828	0	0	25828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257744	0	0	257744	0	0	0	0	0	0	0	0	0	0	30	0	0	30	0						18			18										
2809373																																																																																																																																																																																																																																																	
2811086																																																																																																																																																																																																																																																	
2815879																																																																																																																																																																																																																																																	
2819167																																																																																																																																																																																																																																																	
2819242																																																																																																																																																																																																																																																	
2820604																																																																																																																																																																																																																																																	
2823221																																																																																																																																																																																																																																																	
2826017																																																																																																																																																																																																																																																	
2833882																																																																																																																																																																																																																																																	
2835103																																																																																																																																																																																																																																																	
2836306																																																																																																																																																																																																																																																	
2838207																																																																																																																																																																																																																																																	
2839790																																																																																																																																																																																																																																																	
2845782																																																																																																																																																																																																																																																	
2847085																																																																																																																																																																																																																																																	
2847142																																																																																																																																																																																																																																																	
2849285																																																																																																																																																																																																																																																	
2849463																																																																																																																																																																																																																																																	
2849801																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		16375	0	0	335	0	0	127730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144105	0	0	128065	16040	0	0	0	0	0	0	0	0	0	51	0	0	51	0											14540				14540				
2850722																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	319626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319626	0	0	319626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
