"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
913856																																																																																																																																																																																																																																																	
914545																																																																																																																																																																																																																																																	
914648																																																																																																																																																																																																																																																	
914853																																																																																																																																																																																																																																																	
915056																																																																																																																																																																																																																																																	
915065																																																																																																																																																																																																																																																	
915878																																																																																																																																																																																																																																																	
915935																																																																																																																																																																																																																																																	
916343																																																																																																																																																																																																																																																	
916745																																																																																																																																																																																																																																																	
916857																																																																																																																																																																																																																																																	
917050																																																																																																																																																																																																																																																	
917500																																																																																																																																																																																																																																																	
917555																																																																																																																																																																																																																																																	
917630																																																																																																																																																																																																																																																	
917742																																																																																																																																																																																																																																																	
917854																																																																																																																																																																																																																																																	
918132																																																																																																																																																																																																																																																	
918150																																																																																																																																																																																																																																																	
918356																																																																																																																																																																																																																																																	
918477																																																																																																																																																																																																																																																	
918655																																																																																																																																																																																																																																																	
918776																																																																																																																																																																																																																																																	
918879																																																																																																																																																																																																																																																	
918918	12464657	26101	0	0	4625779	1885586	1679331	201748	0	88	49	39	0	0	5206363	1142027	20906	29652	200785	0	0	0	0	840526	61699	15001	0	686298	7480038	1358815	20906	3482966	239150	239150	10141	0	0	229010	0	0	0	0	0	0	4515	903	0	0	0	903	0	0	0	0	0	0	563290	563290	0	0	0	563290	13000	6500	0	0	0	6500	7490179	1617554	38557	4282989	0	323511	19279	4282989	4625779	244117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	320	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6264161	0	0	0	4507	0	0	0	0	-134787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12091	0	0	0	12091	0	0	0	0	0	0	0	0	0	0	3287521	0	532596	0	0	2754925	0	200785	0	77528	0	0	0	0	0	0	0	0	0	0	
918954																																																																																																																																																																																																																																																	
919344																																																																																																																																																																																																																																																	
919456																																																																																																																																																																																																																																																	
919568																																																																																																																																																																																																																																																	
919773																																																																																																																																																																																																																																																	
920210																																																																																																																																																																																																																																																	
920359																																																																																																																																																																																																																																																	
920733																																																																																																																																																																																																																																																	
920854																																																																																																																																																																																																																																																	
920975																																																																																																																																																																																																																																																	
921039																																																																																																																																																																																																																																																	
921178																																																																																																																																																																																																																																																	
921655																																																																																																																																																																																																																																																	
921879																																																																																																																																																																																																																																																	
921936																																																																																																																																																																																																																																																	
922157																																																																																																																																																																																																																																																	
922344																																																																																																																																																																																																																																																	
922559																																																																																																																																																																																																																																																	
922924																																																																																																																																																																																																																																																	
923257																																																																																																																																																																																																																																																	
923350																																																																																																																																																																																																																																																	
923707																																																																																																																																																																																																																																																	
923752																																																																																																																																																																																																																																																	
923855																																																																																																																																																																																																																																																	
923949																																																																																																																																																																																																																																																	
924058																																																																																																																																																																																																																																																	
924236																																																																																																																																																																																																																																																	
924254																																																																																																																																																																																																																																																	
924357																																																																																																																																																																																																																																																	
924553																																																																																																																																																																																																																																																	
924937																																																																																																																																																																																																																																																	
925037																																																																																																																																																																																																																																																	
925055																																																																																																																																																																																																																																																	
925354																																																																																																																																																																																																																																																	
925411																																																																																																																																																																																																																																																	
925653																																																																																																																																																																																																																																																	
926632																																																																																																																																																																																																																																																	
926650																																																																																																																																																																																																																																																	
926959																																																																																																																																																																																																																																																	
927077																																																																																																																																																																																																																																																	
927134																																																																																																																																																																																																																																																	
927479																																																																																																																																																																																																																																																	
928056																																																																																																																																																																																																																																																	
928421																																																																																																																																																																																																																																																	
928618																																																																																																																																																																																																																																																	
929352																																																																																																																																																																																																																																																	
929932																																																																																																																																																																																																																																																	
929978																																																																																																																																																																																																																																																	
930358																																																																																																																																																																																																																																																	
930442																																																																																																																																																																																																																																																	
930853																																																																																																																																																																																																																																																	
930965																																																																																																																																																																																																																																																	
931038																																																																																																																																																																																																																																																	
931047																																																																																																																																																																																																																																																	
931159																																																																																																																																																																																																																																																	
931207																																																																																																																																																																																																																																																	
931270																																																																																																																																																																																																																																																	
931355																																																																																																																																																																																																																																																	
931458																																																																																																																																																																																																																																																	
931944																																																																																																																																																																																																																																																	
932642																																																																																																																																																																																																																																																	
932745																																																																																																																																																																																																																																																	
932978																																																																																																																																																																																																																																																	
933023																																																																																																																																																																																																																																																	
933041																																																																																																																																																																																																																																																	
933256																																																																																																																																																																																																																																																	
933340																																																																																																																																																																																																																																																	
933377																																																																																																																																																																																																																																																	
933621																																																																																																																																																																																																																																																	
933966																																																																																																																																																																																																																																																	
933975																																																																																																																																																																																																																																																	
934271																																																																																																																																																																																																																																																	
934329	31329000	21000	0	0	12723000	7416000	7051000	365000	0	0	0	0	0	0	25000	69000	0	0	0	0	0	0	0	2598000	67000	8000	22000	821000	7143000	559000	8494000	7874000	143000	143000	0	9000	0	134000	2000	1000	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	62000	62000	62000	0	0	0	578000	289000	0	0	0	289000	7205000	658000	8494000	8344000	0	132000	4247000	8344000	12723000	9000	2447000	2447000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8498000	0	0	8472000	26000	0	0	0	0	0	0	0	0	0	0	10297000	3153000	0	117000	0	7027000	0	0	0	1680000	0	0	0	0	0	0	0	0	0	0	
934673																																																																																																																																																																																																																																																	
935250																																																																																																																																																																																																																																																	
935308																																																																																																																																																																																																																																																	
935559																																																																																																																																																																																																																																																	
935577																																																																																																																																																																																																																																																	
935719																																																																																																																																																																																																																																																	
936136																																																																																																																																																																																																																																																	
936426																																																																																																																																																																																																																																																	
936462																																																																																																																																																																																																																																																	
936583																																																																																																																																																																																																																																																	
936640																																																																																																																																																																																																																																																	
936837																																																																																																																																																																																																																																																	
936855	72780016	419478	0	0	49606669	7869061	7054613	814448	0	5722543	613564	3831494	1418400	0	5974297	6644637	665406	193388	19493	1989	13490	3697	317	5532249	150006	41412	52712	2433047	14199116	11485175	5570602	37204615	487729	487729	0	19345	0	468384	0	0	0	0	0	0	217	43	0	0	0	43	0	0	0	0	0	0	119378	119378	0	0	119378	0	9986591	4993296	639	3226	0	4988729	14292055	11840474	5689980	43295646	0	2368095	2844990	43295646	49606669	279817	1548093	1548093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	255771	0	0	31267	6253	0	0	31267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13186583	0	0	0	0	0	0	-140915	0	-291145	0	0	0	2030	0	0	2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5410658	0	0	3178127	2232531	65792	0	65792	163068	0	13	0	0	0	163055	33139890	0	404634	139694	250230	32345332	0	0	0	2568034	0	0	0	0	0	0	0	534380	534380	0	
937339																																																																																																																																																																																																																																																	
937553																																																																																																																																																																																																																																																	
937740																																																																																																																																																																																																																																																	
937759																																																																																																																																																																																																																																																	
937834																																																																																																																																																																																																																																																	
937843																																																																																																																																																																																																																																																	
938354																																																																																																																																																																																																																																																	
938550																																																																																																																																																																																																																																																	
938859																																																																																																																																																																																																																																																	
939249																																																																																																																																																																																																																																																	
940021																																																																																																																																																																																																																																																	
940311	59766000	718000	0	352000	29115300	3949000	3825000	124000	0	7437000	7270000	84000	53000	36000	14694000	5126000	0	1000	6000	6000	0	0	0	2563000	44000	24000	0	1654000	26122000	8264000	3660000	22000000	37000	37000	0	0	0	37000	2000	1000	0	0	0	1000	21000	4200	0	0	0	4200	0	0	0	0	0	0	429000	429000	0	0	424000	5000	1656000	828000	0	0	0	828000	26141000	8264000	4084000	23412000	0	1652800	2042000	23412000	28763300	28000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	561000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19001000	19000	0	0	0	0	0	-6000	0	-820000	0	0	0	10000	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7348000	7000	2549000	3558000	1234000	55000	0	55000	349000	0	0	0	0	0	349000	19766000	12000	283000	357000	49000	19065000	0	0	0	280000	0	0	0	0	0	0	0	0	0	0	
940674																																																																																																																																																																																																																																																	
940731																																																																																																																																																																																																																																																	
940852																																																																																																																																																																																																																																																	
941541																																																																																																																																																																																																																																																	
941804																																																																																																																																																																																																																																																	
942454																																																																																																																																																																																																																																																	
942539																																																																																																																																																																																																																																																	
942847																																																																																																																																																																																																																																																	
943143																																																																																																																																																																																																																																																	
943152																																																																																																																																																																																																																																																	
943273																																																																																																																																																																																																																																																	
943675																																																																																																																																																																																																																																																	
943974																																																																																																																																																																																																																																																	
944047																																																																																																																																																																																																																																																	
944337																																																																																																																																																																																																																																																	
944355																																																																																																																																																																																																																																																	
944627																																																																																																																																																																																																																																																	
944739																																																																																																																																																																																																																																																	
944748																																																																																																																																																																																																																																																	
944935																																																																																																																																																																																																																																																	
945026																																																																																																																																																																																																																																																	
945053																																																																																																																																																																																																																																																	
945071																																																																																																																																																																																																																																																	
945950																																																																																																																																																																																																																																																	
946274																																																																																																																																																																																																																																																	
946555																																																																																																																																																																																																																																																	
947525																																																																																																																																																																																																																																																	
947749																																																																																																																																																																																																																																																	
947776																																																																																																																																																																																																																																																	
948250																																																																																																																																																																																																																																																	
948278																																																																																																																																																																																																																																																	
948531																																																																																																																																																																																																																																																	
949154																																																																																																																																																																																																																																																	
950141																																																																																																																																																																																																																																																	
950178																																																																																																																																																																																																																																																	
950356																																																																																																																																																																																																																																																	
950758																																																																																																																																																																																																																																																	
951102																																																																																																																																																																																																																																																	
952172																																																																																																																																																																																																																																																	
952257																																																																																																																																																																																																																																																	
952846																																																																																																																																																																																																																																																	
953535																																																																																																																																																																																																																																																	
953843																																																																																																																																																																																																																																																	
953852																																																																																																																																																																																																																																																	
954158																																																																																																																																																																																																																																																	
954251																																																																																																																																																																																																																																																	
954279																																																																																																																																																																																																																																																	
954653																																																																																																																																																																																																																																																	
954671																																																																																																																																																																																																																																																	
955753																																																																																																																																																																																																																																																	
