"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCFDPU98	RCFDPU99	RCFDPV00	RCFDPV01	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	
943273																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	211	211	1565	1582	0	211	211	1565	1582	0	0	0	310	340	282	365	496	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
943675																																																																																																																																																					0	0	3180	9686	9623	0	0	1009	999	0	0	0	0	9625	8396	79883	73878	0	8151	6959	0	0	0	0	13056	3664	9887	28337	4922	6540	1394	0	0	46	293	8902	19518	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
943974																																																																																																																																																					0	0	3828	0	0	0	0	0	0	0	0	0	0	0	0	55880	46698	0	0	0	29412	23659	0	0	0	0	0	494	181	15532	18475	0	0	0	0	2869	9093	54	0																									0	0	0	0									0	0	0	0	0	0	55	54	0	0	0	0	0	0	0	0		
944047																																																																																																																																																					0	0	2055	12464	12650	0	0	0	0	0	0	0	0	41949	41494	36894	36922	0	41949	41494	0	0	500	492	12147	3367	8780	21104	23862	21758	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
944337																																																																																																																																																					0	0	67586	0	0	0	0	0	0	0	0	0	0	34015	32565	98804	90013	0	19818	19201	32032	28153	0	0	594	1488	594	5044	5339	41875	3436	94	657	245	2734	10048	21838	12083	18552																									0	0	0	0									0	0	0	0	4404	4198	19977	19338	0	0	0	0	0	0	0	0		
944355																																																																																																																																																					0	0	53651	6222	6312	0	0	0	0	0	0	0	0	1397	1321	84841	79097	0	334	335	18434	16879	0	0	1459	455	1004	3241	4082	14008	735	0	0	1214	1383	13913	15098	12913	12448																									0	0	0	0	0	0	1487	1376	230	216	33958	30002	0	0	0	0	833	770	24740	24528	0	0	0	0	0	0	0	0		
944627																																																																																																																																																					0	0	30299	0	0	0	0	2427	2343	0	0	0	0	0	0	202385	193873	0	0	0	58561	53377	0	0	2638	2427	1956	5254	7986	44866	854	0	0	0	0	3770	95715	6210	24834																									0	0	0	0									0	0	0	0	0	0	29667	27365	0	0	0	0	0	0	2125	2135		
944739																																																																																																																																																					0	0	198394	0	0	0	0	0	0	0	0	0	0	1290	1270	255799	221537	0	1290	1270	0	0	6000	5125	0	300	0	495	4986	128851	0	0	0	0	0	2545	57656	6885	21109																									0	0	0	0									0	0	0	0	0	0	27702	27994	0	0	0	0	0	0	0	0		
944748																																																																																																																																																					0	0	1259	14519	14349	0	0	0	0	0	0	0	0	0	0	30663	29744	0	0	0	11503	10804	0	0	7338	1057	6281	9601	6920	1294	0	0	0	0	0	1526	2825	159	82																									0	0	0	0									0	0	0	0	0	0	251	241	0	0	0	0	0	0	0	0		
944935																																																																																																																																																					0	0	8284	0	0	0	0	0	0	0	0	0	0	0	0	16061	15028	0	0	0	10370	9596	0	0	1238	589	649	2875	1354	4442	3011	0	0	0	0	633	1475	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
945026																																																																																																																																																					0	0	64111	0	0	0	0	0	0	0	0	0	0	0	0	180927	155781	0	0	0	180927	155781	0	0	2255	0	2255	1847	3488	91165	57026	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
945053																																																																																																																																																					0	0	704777	25203	24345	0	0	11500	11420	0	0	0	0	0	0	1248462	1230968	0	0	0	73385	72378	0	0	123143	31375	100100	239817	118493	28677	0	0	0	0	1157	128736	582613	0	0																									0	0	0	0	0	0	92041	92144	0	0	622875	620362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
945071																																																																																																																																																					0	0	11364	0	0	0	0	0	0	0	0	0	0	0	0	81484	75907	0	0	0	0	0	0	0	6	0	0	0	0	1389	0	133	1549	459	708	36595	33977	0	1097																									0	0	0	0									0	0	0	0	0	0	1218	1097	0	0	0	0	0	0	0	0		
945950																																																																																																																																																					0	0	29239	16961	16831	0	0	0	0	0	0	0	0	8603	8381	27887	27616	0	1603	1579	0	0	0	0	26356	10223	16133	9555	308	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
946274																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6800	6152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6152	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
946555																																																																																																																																																					0	0	48488	0	0	0	0	0	0	0	0	0	0	0	0	109639	99276	0	0	0	62563	56916	0	0	3742	2072	1670	5105	5486	50476	2155	0	0	0	298	15311	4988	3068	8648																									0	0	0	0									0	0	0	0	0	0	12343	10789	0	0	0	0	0	0	0	0		
947525																																																																																																																																																					0	0	48391	11425	11428	500	492	2000	1855	0	0	0	0	500	492	91116	81165	0	0	0	26438	24082	2500	2172	8176	0	8676	14704	15771	42514	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
947749																																																																																																																																																					0	0	2440	0	0	0	0	6750	5713	0	0	0	0	0	0	55065	50054	0	0	0	4476	4188	0	0	80	12363	969	2439	0	5507	4496	0	0	0	0	2965	4492	4047	12775																									0	3958	0	3973									0	0	0	0	0	0	8658	8015	0	0	0	0	0	0	0	0		
947776																																																																																																																																																					0	0	4327	0	0	0	0	0	0	0	0	0	0	0	0	54970	47772	0	0	0	0	0	0	0	0	0	0	4706	157	1934	0	0	0	58	345	8163	32385	0	23																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	23		
948250																																																																																																																																																					0	0	58870	0	0	0	0	0	0	0	0	0	0	0	0	66169	58870	0	0	0	34072	30780	0	0	1327	1327	0	372	644	28438	5493	0	0	16	0	3768	6468	1722	10621																									0	0	0	0									0	0	0	0	0	0	10088	8915	0	0	0	0	0	0	0	0		
948278																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	22714	22070	0	0	0	3121	2991	0	0	0	0	960	500	0	3172	7212	11795	0	0	0	0	0	35	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
948531																																																																																																																																																					0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	25063	25009	0	0	0	1774	1776	0	0	749	7166	749	484	543	0	0	0	0	897	1826	964	3452	833	8095																									0	7166	0	7207									0	0	0	0	0	0	8886	8928	0	0	0	0	0	0	0	0		
949154																																																																																																																																																					0	0	124942	9892	9886	0	0	11250	11007	0	0	0	0	0	0	461451	432211	0	0	0	109813	105535	0	0	26190	13240	21021	55704	27683	11796	0	56	94	42	522	42940	234731	1754	22628																									0	0	0	0	0	0	14699	14218	0	0	284544	264167	0	0	0	0	0	0	28213	24382	0	0	0	0	0	0	0	0		
950141																																																																																																																																																					0	0	99295	115733	115637	0	0	1700	1717	0	0	0	0	1000	1000	137301	136912	0	1000	1000	6554	6512	0	0	16827	3435	14080	34144	33980	48277	0	0	0	221	0	3493	0	282	0																									0	0	0	0	0	0	0	0	0	0	3893	3714	0	0	0	0	0	0	284	282	0	0	0	0	0	0	0	0		
950178																																																																																																																																																					0	0	47679	2965	2816	10500	9755	0	0	0	0	0	0	10500	9755	125883	118682	0	0	0	10531	9131	0	0	21	31249	3250	8152	9454	12478	0	1	165	0	89	8382	10623	7032	38306																									0	23127	0	23206									0	0	0	0	0	0	9258	9341	0	0	0	0	0	0	28438	28244		
950356																																																																																																																																																					0	0	9522	5970	5728	0	0	4244	4121	0	0	0	0	0	0	46213	42404	0	0	0	9817	9229	0	0	491	991	491	10736	2625	6297	0	0	0	93	82	5140	9351	3640	2958																									0	0	0	0									0	0	0	0	0	0	7486	6598	0	0	0	0	0	0	0	0		
950758																																																																																																																																																					0	0	3683	16107	16291	0	0	750	750	0	0	0	0	0	0	42645	42017	0	0	0	17259	16833	0	0	5681	2515	3167	9515	10744	10026	1213	0	0	0	0	2178	2015	0	645																									0	0	0	0	0	0	1982	1755	0	0	2615	2438	0	0	0	0	0	0	639	645	0	0	0	0	0	0	0	0		
951102																																																																																																																																																					0	0	0	0	0	4000	3867	0	0	0	0	0	0	4000	3867	67124	62915	0	0	0	39007	35857	0	0	0	5040	0	3000	1561	11471	24884	0	0	0	0	743	12584	0	7633																									0	0	0	0									0	0	0	0	0	0	7744	7633	0	0	0	0	0	0	0	0		
952172																																																																																																																																																					0	0	67229	0	0	19119	19046	16732	16909	0	0	0	0	55764	52326	34080	34317	0	0	0	0	0	0	0	8883	5882	5864	22155	10679	0	0	0	46	460	268	20864	12916	5452	5496																									0	0	0	0	53	52	0	0	33596	30197	896	904	0	0	0	0	0	0	9510	9543	0	0	0	0	0	0	0	0		
952257																																																																																																																																																					0	0	22831	1999	2006	0	0	0	0	0	0	0	0	0	0	42820	39859	0	0	0	37417	34496	0	0	3379	3221	2379	4725	4828	23577	0	0	0	0	0	659	0	289	181																									0	0	0	0									0	0	0	0	0	0	501	471	0	0	0	0	0	0	0	0		
952846																																																																																																																																																					0	0	7406	0	0	0	0	692	694	0	0	0	0	0	0	14915	15240	0	0	0	11156	11393	195	192	948	0	948	2864	4759	4007	0	0	0	0	0	683	0	6	1973																									0	0	0	0									0	0	0	0	0	0	1919	1979	0	0	0	0	0	0	0	0		
953535																																																																																																																																																					0	0	27015	0	0	0	0	7250	7231	0	0	0	0	0	0	84410	83320	0	0	0	25750	25503	750	616	7625	1659	10418	16522	8148	16383	0	0	0	137	0	4617	9431	3711	12292																									0	0	0	0									0	0	0	0	0	0	15136	14997	0	0	0	0	0	0	0	0		
953843																																																																																																																																																					0	0	32512	0	0	0	0	0	0	0	0	0	0	0	0	46248	43950	0	0	0	10565	10385	0	0	1457	0	1457	3240	5552	9029	3670	0	1675	0	0	2894	13084	1055	2293																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
953852																																																																																																																																																					0	0	47116	4021	3954	0	0	4497	4414	0	0	0	0	0	0	89394	86640	0	0	0	73321	70941	1250	1164	16775	1196	15578	37560	13060	16529	0	0	0	0	0	148	288	1606	674																									0	0	0	0									0	0	0	0	0	0	2343	2280	0	0	0	0	0	0	0	0		
954158																																																																																																																																																					0	0	5309	1994	2010	0	0	0	0	0	0	0	0	5796	5771	31828	29222	0	5796	5771	464	464	0	0	1971	285	1686	2956	1360	2971	0	0	0	24	89	17111	8536	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
954251																																																																																																																																																					0	0	13945	1005	990	0	0	0	0	0	0	0	0	0	0	22575	22285	0	0	0	353	353	0	0	14026	3979	10048	2811	5447	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
954279																																																																																																																																																					0	0	80721	0	0	0	0	3398	3393	0	0	0	0	0	0	107494	92337	0	0	0	8385	8108	0	0	4	0	2000	167	1709	15245	5227	131	440	87	0	1126	64782	0	1423																									0	0	0	0									0	0	0	0	0	0	1439	1423	0	0	0	0	0	0	0	0		
954653																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7181	6479	0	0	0	466	456	0	0	667	0	660	629	434	0	0	0	6	7	0	2023	302	0	2418																									0	0	0	0									0	0	0	0	0	0	2850	2418	0	0	0	0	0	0	0	0		
954671																																																																																																																																																					0	0	36548	1755	1719	0	0	1075	1032	0	0	0	0	0	0	94411	92639	0	0	0	24350	23779	0	0	2820	10790	3131	3300	7045	17132	10463	0	0	2512	84	10305	11555	4490	11832																									0	8042	0	8042									0	0	0	0	0	0	4128	4204	0	0	0	0	0	0	0	0		
955753																																																																																																																																																					0	0	492	1004	989	0	0	0	0	0	0	0	0	0	0	24934	22639	0	0	0	4220	3918	1000	961	1673	350	1803	1687	885	2597	0	0	0	0	259	9689	4370	0	999																									0	0	0	0									0	0	0	0	0	0	1242	999	0	0	0	0	0	0	0	0		
955940																																																																																																																																																					0	0	20353	3780	3788	0	0	0	0	0	0	0	0	2292	2314	43523	41381	0	2292	2314	11509	11218	1000	957	4564	1587	3463	5060	3937	7672	1944	0	0	1027	626	6357	12001	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
955959																																																																																																																																																					0	0	59442	14500	14111	0	0	0	0	0	0	0	0	13181	12810	168491	158445	0	5017	5085	53354	49418	0	0	13785	11495	9386	24226	9174	48338	2093	963	0	2294	1001	31439	16804	2338	12076																									0	0	0	0									0	0	0	0	2902	2683	12965	11512	0	0	0	0	0	0	0	0		
955977																																																																																																																																																					0	0	69470	3041	2946	4307	4119	1000	937	0	0	0	0	4307	4119	106494	102135	0	0	0	24003	22765	0	0	2455	16413	3155	6193	10510	8611	0	0	0	0	0	4851	5568	9038	42100																									0	9421	0	9532									0	0	0	0	0	0	27517	26217	0	0	0	0	0	0	6787	6822		
956134																																																																																																																																																					0	0	45789	1565	1456	0	0	0	0	0	0	0	0	0	0	89248	83651	0	0	0	30205	27819	0	0	2708	1880	1042	7514	15348	21546	4592	0	47	20	111	5243	19791	1466	5049																									0	0	0	0									0	0	0	0	0	0	4270	4185	0	0	0	0	0	0	0	0		
956152																																																																																																																																																					0	0	44739	8102	7781	0	0	0	0	0	0	0	0	0	0	61076	55775	0	0	0	30494	27690	0	0	7479	3246	5235	11853	7843	26124	245	0	0	0	0	0	621	608	0																									0	0	0	0									0	0	0	0	0	0	628	608	0	0	0	0	0	0	0	0		
956255																																																																																																																																																					0	0	37338	0	0	0	0	0	0	0	0	0	0	0	0	131489	121807	0	0	0	53975	52145	0	0	4505	3145	1827	8072	5261	32002	6704	0	17	209	112	20730	22078	3890	17761																									0	0	0	0									0	0	0	0	0	0	24848	21651	0	0	0	0	0	0	0	0		
956358																																																																																																																																																					0	0	23235	749	741	0	0	0	0	0	0	0	0	0	0	28686	27069	0	0	0	22188	20978	0	0	743	249	492	2166	1774	15226	2764	0	2	107	29	150	2259	2	1849																									0	0	0	0									0	0	1431	1356	0	0	2070	1851	0	0	0	0	0	0	0	0		
956376																																																																																																																																																					0	0	0	0	0	0	0	3926	3919	0	0	0	0	0	0	60719	58760	0	0	0	17053	16581	900	861	6213	2244	5554	6987	3469	14436	1129	646	447	669	2144	11022	10013	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
956527																																																																																																																																																					0	0	32714	2680	2677	0	0	0	0	0	0	0	0	8322	7547	26142	25669	0	8322	7547	4023	3838	0	0	2751	11058	8	1024	300	9099	2006	37	64	147	4	710	687	7087	1759																									0	0	0	0									0	0	1313	1246	0	0	8973	8847	0	0	0	0	0	0	0	0		
956554																																																																																																																																																					3000	2942	9886	0	0	0	0	0	0	0	0	0	0	3000	2942	18710	18552	0	0	0	2516	2469	0	0	5961	499	5462	6865	6694	2032	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
956750																																																																																																																																																					0	0	124875	26193	25365	0	0	28198	28486	0	0	0	0	0	0	413138	396702	0	0	0	7029	6399	8852	8931	13463	16143	14063	19822	15308	47559	6213	4328	72	4018	2686	49920	120258	17569	78742																									0	15856	0	15753									0	0	0	0	0	0	78164	75911	0	0	0	0	0	0	20253	20399		
956938																																																																																																																																																					0	0	128283	0	0	2671	2450	2500	2442	0	0	0	0	84479	78316	82623	82406	0	56787	52640	35511	34876	0	0	4832	5120	6346	10228	11675	68295	12226	135	7	190	0	5457	10245	13630	23329																									0	0	0	0									0	0	0	0	97	95	7142	7301	0	0	0	0	0	0	376	375		
956956																																																																																																																																																					0	0	159374	0	0	0	0	717	722	0	0	0	0	97963	90996	101695	98722	0	33330	32303	25353	22502	0	0	3125	3653	2787	4755	12605	50009	721	1956	160	1850	0	8752	27632	28381	53424																									0	0	0	0									0	0	0	0	27983	25844	33974	33959	0	0	0	0	0	0	0	0		
957757																																																																																																																																																					0	0	76441	129067	127824	0	0	0	0	0	0	0	0	0	0	129178	127934	0	0	0	0	0	0	0	24739	5989	18749	45441	53849	3796	0	6	13	8	7	8	9	59	0																									0	0	0	0									0	0	0	0	0	0	61	59	0	0	0	0	0	0	0	0		
958204																																																																																																																																																					0	0	292604	0	0	0	0	0	0	0	0	0	0	293665	292593	3713	3801	0	72031	73380	0	0	0	0	3468	3188	280	1614	2160	62601	37977	0	0	357	0	15972	152755	9437	11125																									0	0	0	0	112	107	0	0	165172	164919	3713	3801	0	0	0	0	20562	20823	0	0	0	0	0	0	0	0	0	0		
958231																																																																																																																																																					600	600	580	0	0	0	0	0	0	0	0	0	0	600	600	0	0	0	0	0	0	0	0	0	600	600	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
958558																																																																																																																																																					0	0	72407	19987	19704	0	0	2570	2587	0	0	0	0	0	0	97475	95038	0	0	0	27139	26930	0	0	27896	4970	22836	13959	4502	3963	0	2874	8	452	0	29067	1653	6108	4646																									0	0	0	0									0	0	0	0	0	0	10904	10754	0	0	0	0	0	0	0	0		
958763																																																																																																																																																					0	0	21792	0	0	0	0	0	0	0	0	0	0	0	0	50895	45191	0	0	0	19954	17321	0	0	626	501	125	876	1400	11623	2939	0	0	14	289	8006	17047	671	1698																									0	0	0	0									0	0	0	0	0	0	1482	1495	0	0	0	0	0	0	0	0		
959304																																																																																																																																																					0	0	120458	0	0	0	0	241091	241031	0	0	0	0	50528	46232	1373207	1375512	0	42711	39021	20627	17261	45000	44231	0	284574	86490	37563	115369	20345	42712	0	0	0	0	36446	121309	11274	652699																									0	0	0	0	0	0	60116	60363	0	0	95999	97392	0	0	0	0	0	0	602681	606214	0	0	0	0	0	0	0	0		
959443																																																																																																																																																					0	0	47225	0	0	0	0	0	0	0	0	0	0	0	0	73148	66574	0	0	0	37606	33094	0	0	337	321	364	2186	3564	28887	889	193	8	66	783	8220	8316	4789	7986																									0	0	0	0									0	0	0	0	0	0	12630	12205	0	0	0	0	0	0	0	0		
959630																																																																																																																																																					0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	4912	4797	0	0	0	4362	4281	0	0	0	0	0	459	301	2847	674	0	0	0	0	282	234	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
959715																																																																																																																																																					0	0	156694	0	0	0	0	13583	13111	0	0	0	0	22461	19336	176267	172067	0	22461	19336	0	0	0	0	2431	37715	7682	4791	3527	10596	8676	0	34	1564	929	11637	31013	18880	57486																									0	0	0	0	0	0	0	0	0	0	47670	45177	0	0	0	0	0	0	54470	54004	0	0	0	0	0	0	0	0		
960047																																																																																																																																																					0	0	13115	1990	2015	0	0	0	0	0	0	0	0	2	2	13795	13855	0	0	0	0	0	0	0	3666	1001	2661	4745	2916	865	0	142	854	453	0	0	0	14	204																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	265	218	0	0	0	0		
960551																																																																																																																																																					0	0	9605	1000	987	0	0	352	351	0	0	0	0	500	500	18503	17702	0	500	500	12073	11441	1000	991	6301	2268	4034	5281	2721	1744	196	0	0	0	0	1675	0	283	0																									0	0	0	0									0	0	0	0	0	0	302	283	0	0	0	0	0	0	0	0		
960935																																																																																																																																																					22066	21571	410192	13583	13454	33222	31132	8585	8691	0	0	0	0	252061	229048	391396	370708	0	34656	29475	8703	7750	5000	4472	46613	16717	56095	18100	8430	88867	0	9600	5	1763	6364	145259	153896	11002	106671																									0	0	0	0	5	5	16003	16116	90766	82703	222350	209990	0	0	0	0	41674	35918	59962	53051	0	0	0	0	0	0	0	0		
961259																																																																																																																																																					0	0	147861	2997	2941	0	0	2500	2504	0	0	0	0	75203	72451	335006	303229	0	33652	33169	1281	1098	0	0	6016	2747	4910	6655	4375	36401	7347	0	226	19	78	8410	88748	27044	191471																									0	0	0	0									0	0	0	0	33295	31894	165091	152890	0	0	0	0	0	0	0	0		
961343																																																																																																																																																					0	0	44776	18372	17799	0	0	500	500	0	0	0	0	0	0	130799	125610	0	0	0	35001	33730	0	0	24599	6791	18308	44997	16668	10242	0	0	0	36	199	11331	15591	566	880																									0	0	0	0	0	0	0	0	0	0	28946	27157	0	0	0	0	0	0	1533	1446	0	0	0	0	0	0	0	0		
961400																																																																																																																																																					0	0	1861	47019	46361	0	0	0	0	0	0	0	0	0	0	47019	46361	0	0	0	0	0	0	0	29725	1994	27731	15758	878	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
961446																																																																																																																																																					0	0	0	2020	2018	0	0	0	0	0	0	0	0	0	0	11110	11178	0	0	0	356	361	0	0	502	502	1877	0	0	0	0	0	0	0	0	2880	2202	0	3717																									0	0	0	0									0	0	0	0	0	0	3705	3717	0	0	0	0	0	0	0	0		
961576																																																																																																																																																					0	0	187665	0	0	0	0	0	0	0	0	0	0	1247123	1178603	0	284	0	0	0	0	0	0	0	771	11352	0	15000	12730	0	0	51	726	26765	27023	725422	423480	47	4811																									0	13	0	0	0	0	0	0	1203458	1134999	0	9	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	234		
961624																																																																																																																																																					0	0	1139082	0	0	150	150	39514	38314	0	0	41094	40462	6483	6648	2140114	2005694	0	0	0	354950	340755	0	0	121211	35799	96917	298651	29480	38809	8570	3596	8943	2131	57	1217000	261001	3234	7988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	206	6019	5741	6125	6286	1614638	1496914	0	0	0	0	0	0	7971	7306	0	0	0	0	6	6	1915	3911	0	
962313																																																																																																																																																					0	0	43631	3018	3024	0	0	0	0	0	0	0	0	0	0	46690	44129	0	0	0	0	0	964	971	6612	918	5693	9532	1012	1410	0	0	0	0	140	3180	3725	5549	12970																									0	0	0	0									0	0	0	0	0	0	19023	17469	0	0	0	0	0	0	0	0		
962890																																																																																																																																																					0	0	33865	0	0	0	0	42394	40681	0	0	0	0	80210	64117	151618	134103	0	400	388	0	0	0	0	2035	36792	14890	6710	8121	1305	0	0	30	328	0	432	143835	166	1703																									0	15964	0	16149									0	0	0	0	65	61	1096	980	0	0	0	0	0	0	0	0		
962966																																																																																																																																																					0	0	254966	224540	224240	0	0	184	182	0	0	0	0	0	0	2584270	2598109	0	0	0	951	825	0	0	0	150394	0	0	182	98024	0	0	0	42	46874	2799	92155	0	2207640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23094	23352	0	0	0	0	0	0	0	0	0	23352	0	23094	0	0	65076	64626	0	0	76966	77244	0	0	0	0	0	0	2193459	2207640	0	0	0	0	0	0	0	0	0	
963002																																																																																																																																																					0	0	0	0	0	0	0	750	761	0	0	0	0	0	0	42718	42424	0	0	0	0	0	0	0	0	0	0	761	2507	18952	0	0	0	0	0	0	16688	0	3516																									0	0	0	0									0	0	0	0	0	0	3500	3516	0	0	0	0	0	0	0	0		
963730																																																																																																																																																					14587	14669	14587	0	0	0	0	0	0	0	0	0	0	14587	14669	0	0	0	0	0	0	0	0	0	14587	0	0	14587	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
963945																																																																																																																																																					0	0	1580395	30635	30680	0	0	0	0	0	0	0	0	1543659	1543555	293788	293744	0	0	0	0	0	0	0	498722	3672	56619	229896	0	0	15240	0	0	0	0	0	0	676789	855186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	699957	701485	0	0	0	
964157																																																																																																																																																					0	0	8684	2006	2011	0	0	0	0	0	0	0	0	0	0	62318	61398	0	0	0	13392	12894	0	0	6449	3459	2989	8536	968	9981	0	0	0	0	408	35057	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
964250																																																																																																																																																					0	0	43585	0	0	0	0	0	0	0	0	0	0	0	0	47075	45477	0	0	0	3835	3765	0	0	3597	624	2957	5869	9046	1170	0	8107	14	488	5	17197	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
965051																																																																																																																																																					0	0	8061	0	0	0	0	0	0	0	0	0	0	0	0	20413	18746	0	0	0	8837	8435	0	0	1291	794	496	1821	2589	2733	0	0	0	20	175	4746	306	830	4235																									0	0	0	0									0	0	0	0	0	0	6029	5065	0	0	0	0	0	0	0	0		
