"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
934271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	998	0	0	7490	7490	0	0	7490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1249	0	140	0	0	0	0	-27	0	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263000	0	22873	175517	64610	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	39	39	0	0	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-784	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	998	0	0	0	0	0	0	0	0	0	0	2495	0	0	0	0	0	0	356565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
934329																																																																											0	0																																																																																																																																																																					
934673																																																																																																																																																																																																																																																	
935250																																																															0	0	0																																																																																																																																																										708325	0																					
935308																																																																																																																																																																																																																																																	
935559																																																																																																																																																																																																																																																	
935577																																																															0	0	0																																																																																																																																																										161990	0																					
935719																																																																																																																																																																																																																																																	
936136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9579	0	0	5306	5306	0	0	5306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1114712	10677	0	0	0	0	0	0	0	-46373	0	0	0	0	0	4344	0	0	4344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349559	0	0	345423	4136	42874	0	42874	72858	0	0	0	0	0	72858	4719946	0	0	12266	0	4707681	0	0	0	153292	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34793	115732	9579	0	50	0	0	0	0	0	0	23130	23130	3115	0	0	245	19769	0	0	0	170553	34111	80	306	2435	31290	0	0	0	0	8780	0	0	1509	0	7271	0	0	0	0	0	0	0	0	0	0	0	0	115732	9579	0	50	0	0	0	0	0	0	0	173598	23948	0	200	0	0	0	0	5900259	0	172992	31747	86541	0	0	0	0	0	0	35849	11904	15192	0	0	0	0	0	0	0	0	
936426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4958	0	0	50928	15609	0	0	50928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1008369	0	0	0	0	0	0	0	0	-42724	0	0	0	0	0	694	0	0	694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2514471	-926	0	2281338	234059	36136	0	36137	37472	0	0	0	0	0	37472	5371303	-993	17167	565	210201	5144362	0	0	0	414666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541	209	332	0	1953	276752	75259	4958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206544	41309	0	0	0	41289	20	9456	1428970	0	41517	0	0	36966	0	4550	0	0	0	0	0	0	0	0	0	0	0	0	84735	4958	0	0	0	0	0	332	0	0	0	127103	12395	0	0	0	0	0	4150	7777458	0	454409	1283564	181003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
936462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84000	0	0	82002	82002	0	0	82002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3721608	0	0	0	0	0	0	11850	0	-19056	0	0	0	0	0	4692	0	0	4692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8219974	0	72349	7690432	457193	3790	0	3790	36938	0	0	4835	0	0	32103	5594998	0	427	23153	0	5571418	0	3561	0	1064406	0	0	0	0	0	0	0	230516	230516	0	46100	0	0	0	0	0	0	2076	2076	0	415	0	0	0	0	0	0	1136557	35893	84000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	535193	107039	0	207	0	106832	0	1	833023	0	5547	1309	0	0	4238	0	0	89	89	0	0	0	0	0	0	0	0	0	35894	84000	0	0	0	0	0	0	0	0	0	53841	210000	0	0	0	0	0	0	12947414	0	452149	351004	8965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
936583																																																																																																																																																																																																																																																	
936640																																																															0	0	0																																																																																																																																																										222073	0																					
936837																																																															0	0	0																																																																																																																																																										210223	0																					
936855																																																																											0	0																																																																																																																																																																					
937339																																																																																																																																																																																																																																																	
937553																																																																																																																																																																																																																																																	
937740																																																															0	0	0																																																																																																																																																										733644	0																					
937759																																																																																																																																																																																																																																																	
937834																																																															0	0	0																																																																																																																																																										67417	0																					
937843																																																																																																																																																																																																																																																	
938354																																																																																																																																																																																																																																																	
938550																																																																																																																																																																																																																																																	
938859																																																																																																																																																																																																																																																	
939249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443803	0	0	0	0	0	0	-125	0	-23069	0	0	0	0	0	459	0	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360029	0	0	306757	53272	0	0	0	15755	0	0	0	0	0	15755	1509849	0	0	0	35846	1474003	0	0	0	62222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2871	2871	0	33289	0	18931	15755	4377	0	0	0	0	0	0	0	0	17013	17013	14051	0	0	0	0	2962	0	0	336705	67341	0	0	0	67341	0	0	0	0	887	0	0	19	0	868	0	0	0	0	0	0	0	0	0	0	0	0	15755	4377	0	0	0	0	0	0	0	0	0	23633	10943	0	0	0	0	0	0	2115999	0	2405	7663	0	0	0	0	0	0	0	0	0	7842	0	0	0	0	0	0	0	0	
940021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16015	0	0	0	0	0	0	0	0	-545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42715	0	0	42636	79	0	0	0	4	0	0	0	0	0	4	25598	0	34	0	579	18493	6492	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1196	6525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3830	766	0	0	0	766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6525	0	0	0	0	0	0	0	0	0	0	9788	0	0	0	0	0	0	0	61779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
940311																																																																											0	0																																																																																																																																																																					
940674																																																															0	0	0																																																																																																																																																										192066	0																					
940731																																																																																																																																																																																																																																																	
940852																																																																																																																																																																																																																																																	
941541																																																															0	0	0																																																																																																																																																										101151	0																					
941804																																																															0	0	0																																																																																																																																																										156410	0																					
942454																																																															0	0	0																																																																																																																																																										63861	0																					
942539																																																																																																																																																																																																																																																	
942847																																																																																																																																																																																																																																																	
943143																																																															0	0	0																																																																																																																																																										43071	0																					
943152																																																															0	0	0																																																																																																																																																										20696	0																					
943273																																																															0	0	0																																																																																																																																																										67831	0																					
943675																																																															0	0	0																																																																																																																																																										498652	0																					
943974																																																															0	0	0																																																																																																																																																										166964	0																					
944047																																																																																																																																																																																																																																																	
944337																																																																																																																																																																																																																																																	
944355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82950	0	0	0	0	0	0	0	0	-5935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45184	0	0	43227	1957	10394	0	10394	7602	0	0	0	0	0	7602	299090	0	0	0	0	299090	0	0	0	809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-28572	17996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17996	0	0	0	0	0	0	0	0	0	0	26994	0	0	0	0	0	0	0	406412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
944627																																																															0	0	0																																																																																																																																																										510731	0																					
944739																																																																																																																																																																																																																																																	
944748																																																																																																																																																																																																																																																	
944935																																																																																																																																																																																																																																																	
945026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1008	1008	0	0	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153316	0	0	0	0	0	0	0	0	-27526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118871	0	0	118780	92	0	0	0	0	0	0	0	0	0	0	49751	0	0	157	0	49593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-28256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15034	3007	0	0	0	3007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
945053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1248587	575	0	0	0	0	0	0	0	-22785	0	0	0	0	0	3622	0	0	3622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481478	0	208	440500	40770	75604	0	75604	24669	0	0	0	0	0	24669	1619147	0	9715	377	0	1609055	0	0	0	78923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4687	4419	268	2335	0	50628	100273	0	0	0	0	0	0	0	0	0	20002	20002	20002	0	0	0	0	0	0	0	149594	29919	0	0	1555	26547	1817	13175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115265	0	0	0	0	0	0	268	0	0	0	172898	0	0	0	0	0	0	3350	2527493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
945071																																																															0	0	0																																																																																																																																																										235550	0																					
945950																																																															0	0	0																																																																																																																																																										129765	0																					
946274																																																																																																																																																																																																																																																	
946555																																																																																																																																																																																																																																																	
947525																																																															0	0	0																																																																																																																																																										281072	0																					
947749																																																															0	0	0																																																																																																																																																										616681	0																					
947776																																																															0	0	0																																																																																																																																																										221089	0																					
948250																																																																																																																																																																																																																																																	
948278																																																															0	0	0																																																																																																																																																										76866	0																					
948531																																																															0	0	0																																																																																																																																																										258348	0																					
949154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405571	0	0	0	0	0	0	0	0	-33340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	829304	0	0	752715	76589	17273	0	17273	9749	0	0	0	0	0	9749	2528938	0	18131	14844	0	2495964	0	0	0	20060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-54517	27022	15664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6431	1286	190	0	821	268	6	3215	27516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30243	15664	0	0	0	0	0	0	0	0	0	45365	39160	0	0	0	0	0	0	3458418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
950141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136178	0	0	0	0	0	0	0	0	-1926	0	0	0	0	0	3901	0	0	3901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192001	0	0	140174	51827	0	0	0	382	0	0	0	0	0	382	467183	0	2476	5685	0	459022	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9516	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89329	17866	0	0	0	17866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	573	0	0	0	0	0	0	0	667392	0	14805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
950178																																																																																																																																																																																																																																																	
950356																																																															0	0	0																																																																																																																																																										102902	0																					
950758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43750	0	0	0	0	0	0	0	0	-1116	0	0	0	0	0	631	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76384	0	0	66653	9731	0	0	0	494	0	0	0	0	0	494	112073	0	0	6656	0	105417	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3705	494	1278	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4983	997	0	0	0	997	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	494	1278	0	242	0	0	0	0	0	0	0	741	3195	0	968	0	0	0	0	180785	0	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
951102																																																																																																																																																																																																																																																	
952172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37066	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800001	0	0	747563	52438	0	0	0	0	0	0	0	0	0	0	601900	0	0	0	0	601900	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23788	4758	0	0	814	3944	0	0	53692	0	967	967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1163531	0	10000	140000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
952257																																																																																																																																																																																																																																																	
952846																																																															0	0	0																																																																																																																																																										174744	0																					
953535																																																															0	0	0																																																																																																																																																										721243	0																					
953843																																																															0	0	0																																																																																																																																																										325001	0																					
953852																																																															0	0	0																																																																																																																																																										173461	0																					
954158																																																															0	0	0																																																																																																																																																										70524	0																					
954251																																																																																																																																																																																																																																																	
954279																																																															0	0	0																																																																																																																																																										653855	0																					
954653																																																																																																																																																																																																																																																	
954671																																																																																																																																																																																																																																																	
955753																																																																																																																																																																																																																																																	
955940																																																																																																																																																																																																																																																	
955959																																																															0	0	0																																																																																																																																																										266655	0																					
955977																																																															0	0	0																																																																																																																																																										801818	0																					
956134																																																															0	0	0																																																																																																																																																										101300	0																					
956152																																																															0	0	0																																																																																																																																																										95023	0																					
956255																																																															0	0	0																																																																																																																																																										198751	0																					
956358																																																															0	0	0																																																																																																																																																										108271	0																					
956376																																																																																																																																																																																																																																																	
956527																																																																																																																																																																																																																																																	
956554																																																																																																																																																																																																																																																	
956750																																																															0	0	0																																																																																																																																																										963780	0																					
956938																																																																																																																																																																																																																																																	
956956																																																															0	0	0																																																																																																																																																										235361	0																					
957757																																																															0	0	0																																																																																																																																																										134717	0																					
958204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	789	0	0	20438	8976	0	0	20438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5478	0	0	0	0	0	0	-31769	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734430	0	0	688212	46218	4133	0	4133	1508	0	0	0	0	0	1508	1064940	0	216	4240	0	1060484	0	0	0	837	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13613	13613	0	0	6806	-49481	5641	789	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118245	23649	0	0	467	23182	0	0	189069	0	469	0	0	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5641	789	0	465	0	0	0	0	0	0	0	8462	1973	0	1860	0	0	0	0	1704141	0	12000	48000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
958231																																																																																																																																																																																																																																																	
958558																																																																																																																																																																																																																																																	
958763																																																															0	0	0																																																																																																																																																										97275	0																					
959304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1626729	436	0	0	0	0	0	-338	0	-4880	17614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2419456	30	0	2094901	324525	40477	0	40477	46177	0	0	0	0	0	46177	4055420	406	0	0	0	4055014	0	0	0	40119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9113	104268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118812	23762	0	0	346	23130	286	0	204452	0	50446	0	0	35771	0	14675	0	0	0	0	0	0	0	0	0	0	0	0	104554	0	0	0	0	0	0	0	0	0	0	156831	0	0	0	0	0	0	0	6633825	0	404707	2075580	289199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
959443																																																																																																																																																																																																																																																	
959630																																																																																																																																																																																																																																																	
959715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2531	2531	0	0	2531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176256	0	0	0	0	0	0	-78	0	-4720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28148	0	0	28148	0	4270	0	4270	3144	0	0	0	0	3144	0	545264	0	0	1119	0	544145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14334	4270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59515	11903	0	0	0	11903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4270	0	0	0	0	0	0	0	0	0	0	6405	0	0	0	0	0	0	0	740451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
960047																																																															0	0	0																																																																																																																																																										48399	0																					
960551																																																															0	0	0																																																																																																																																																										97184	0																					
960935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427201	0	0	0	0	0	0	0	0	-24520	0	0	0	0	0	7137	0	0	7137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282635	0	0	282635	0	4700	0	4700	1	0	0	0	0	0	1	1059472	0	20849	15747	0	1022876	0	0	0	3297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-34447	6002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128189	25638	0	0	0	25638	0	0	0	0	125	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6002	0	0	0	0	0	0	0	0	0	0	9003	0	0	0	0	0	0	0	1557458	0	50000	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
961259																																																															0	0	0																																																																																																																																																										435659	0																					
961343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	704	704	0	0	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133567	183	0	0	0	0	0	0	0	-5952	0	0	0	0	0	610	0	0	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52365	0	0	36074	16291	0	0	0	0	0	0	0	0	0	0	165127	0	0	0	0	165127	0	0	0	1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7472	0	223	0	0	0	0	0	0	0	0	16872	16872	0	0	0	16872	0	0	0	0	28003	5601	0	0	32	5569	0	0	3597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	558	0	0	0	0	0	0	260770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
961400																																																																																																																																																																																																																																																	
961446																																																																																																																																																																																																																																																	
961576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496827	0	0	434917	61910	0	0	0	0	0	0	0	0	0	0	2139	0	0	0	0	2139	0	0	0	6723	0	0	0	0	0	0	0	230	230	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1010	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	611635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
961624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1690	0	0	38301	38301	0	0	38301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2071956	0	0	0	-2776	0	0	0	0	-142427	0	0	0	0	0	3658	0	0	3658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5850151	0	89448	5309471	451232	13182	0	13182	47268	0	0	0	0	0	47268	3781822	0	20189	574	0	3761059	0	0	0	43776	0	0	0	0	0	0	0	3674	3674	0	4970	0	0	0	0	0	0	0	0	0	0	0	2713	844	1869	23366	0	-190451	60450	1690	0	0	0	0	0	0	0	0	50794	50794	50794	0	0	0	0	0	0	0	472035	94407	0	0	8633	85774	0	7255	1584966	0	15816	0	0	0	0	15816	0	0	0	0	0	0	0	0	0	0	0	0	67705	1690	0	0	0	0	0	1869	0	0	0	101558	4225	0	0	0	0	0	23363	8820065	0	0	525496	227498	1688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
962313																																																															0	0	0																																																																																																																																																										122778	0																					
962890																																																															30	0	0																																																																																																																																																										1512303	0																					
