"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
937339																																																																																																																																		323117	2311																																																																																																														
937553																																																																																																																																		156453	1095																																																																																																														
937740																																																																																																																																		1003271	6257	0	0	733644																																																																												733644																															
937759																																																																																																																																		142960	801																																																																																																														
937834																																																																																																																																		89178	721	0	0	67417																																																																												67417																															
937843																																																																																																																																		118951	986																																																																																																														
938354																																																																																																																																		34885	396																																																																																																														
938550																																																																																																																																		114456	1089																																																																																																														
938859																																																																																																																																		955986	9646																																																																																																														
939249																																																																																																																																		2582570	20097	0	0	2115999	51412	34825	16587	0	27753	0	2110	7318	18450	41830	405224	19818	0	5103	0	5103	0	0	0	0	0	0	188504	304	18132	1737	101732	76959	447156	371935	1647457	9454	9454	0	0	0	9454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89297	44649	0	0	0	44649	91010	447175	371935	1772731	0	89435	185968	1772731	2115999	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
940021																																																																																																																																		109758	749	0	81	61779	20140	19738	402	0	0	0	0	0	0	8487	5022	251	2801	1722	0	1722	0	0	0	0	0	0	4312	149	124	146	3766	28408	7270	43612	25139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5651	2826	0	0	0	2826	28408	7270	43612	28731	0	1454	21806	28731	61698	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
940311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1307000	389000	567000	0	0	0	0	0	0	0	0	15000	15000	15000	0	0	0	0	0	0	0	2572000	514400	0	0	0	514400	0	0	6499000	0	31000	0	0	0	0	31000	0	0	0	0	0	0	0	0	0	0	0	0	389000	567000	0	0	0	0	0	0	0	0	0	583500	1417500	0	0	0	0	0	0	29002500	0	9000	0	0	0	0	0	0	0	0	0	0	0	21000	74000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
940674																																																																																																																																		249716	1429	0	0	192066																																																																												192066																															
940731																																																																																																																																		341050	2434																																																																																																														
940852																																																																																																																																		76935	404																																																																																																														
941541																																																																																																																																		144093	1022	0	0	101151																																																																												101151																															
941804																																																																																																																																		256103	1888	0	0	156410																																																																												156410																															
942454																																																																																																																																		172543	1247	0	449	63861																																																																												63412																															
942539																																																																																																																																		318586	2627																																																																																																														
942847																																																																																																																																		250988	2325																																																																																																														
943143																																																																																																																																		67625	510	0	0	43071																																																																												43071																															
943152																																																																																																																																		41032	177	0	0	20696																																																																												20696																															
943273																																																																																																																																		110671	813	0	0	67831																																																																												67831																															
943675																																																																																																																																		885494	7175	0	1049	498652																																																																												497603																															
943974																																																																																																																																		272074	1691	0	0	166964																																																																												166964																															
944047																																																																																																																																		507010	4789																																																																																																														
944337																																																																																																																																		490660	2965																																																																																																														
944355																																																																																																																																		484306	23446	0	18586	406412	37025	34635	2390	0	1325	0	1325	0	0	9569	79031	172	113	0	0	0	0	0	0	0	0	0	24181	626	749	0	21997	44830	83495	43399	323157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35724	17862	0	0	0	17862	44830	83495	43399	341019	0	16699	21700	341019	387826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
944627																																																																																																																																		805206	6260	0	260	510731																																																																												510471																															
944739																																																																																																																																		452029	1068																																																																																																														
944748																																																																																																																																		77955	1103																																																																																																														
944935																																																																																																																																		67060	484																																																																																																														
945026																																																																																																																																		359713	730	0	0	218396	5456	3780	1675	0	0	0	0	0	0	0	71810	109032	0	0	0	0	0	0	0	0	0	0	33050	0	1729	1238	29074	3780	75371	229050	78759	0	0	0	0	0	0	191	96	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11854	5927	0	0	0	5927	3780	75371	229050	87789	0	15074	114525	87789	218396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
945053																																																																																																																																		4073384	25512	0	0	2527493	386878	355577	31301	0	0	0	0	0	0	149663	1102837	7372	11500	1973	0	1973	0	0	0	0	0	0	236937	603	12538	57	144816	515558	1149234	451551	1806141	1415	1415	0	459	0	956	2647	1324	0	128	0	1196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141723	70862	0	0	268	57419	535560	1149821	453374	1892259	0	229964	226687	1892259	2527493	0	20002	20002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
945071																																																																																																																																		395540	2949	0	206	235550																																																																												235344																															
945950																																																																																																																																		201549	1300	0	0	129765																																																																												129765																															
946274																																																																																																																																		285547	2203																																																																																																														
946555																																																																																																																																		311279	3313																																																																																																														
947525																																																																																																																																		421671	3039	0	0	281072																																																																												281072																															
947749																																																																																																																																		775081	10127	0	2916	616681																																																																												613765																															
947776																																																																																																																																		330099	1518	0	0	221089																																																																												221089																															
948250																																																																																																																																		249214	1911																																																																																																														
948278																																																																																																																																		195037	413	0	0	76866																																																																												76866																															
948531																																																																																																																																		331214	4747	0	2188	258348																																																																												256160																															
949154																																																																																																																																		4461113	41237	0	1259	3458418	512548	457219	55329	0	0	0	0	0	0	24012	406788	0	8111	0	0	0	0	0	0	0	0	0	198966	56	4484	0	158702	499418	481445	752715	2739366	11729	11729	4985	0	0	6743	2475	1238	1	0	0	1237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317903	158952	180	0	4668	150888	504774	481445	758204	2898502	0	96289	379102	2898502	3457159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
950141																																																																																																																																		937577	7846	0	0	667392	102869	96975	5894	0	1000	0	0	1000	0	116903	19501	0	1700	0	0	0	0	0	0	0	0	0	41910	831	696	10	40117	217185	31776	145085	552666	390	390	0	36	0	354	731	366	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	14805	14805	0	0	14805	0	18520	9260	0	0	0	9260	217185	31812	159890	580512	0	6362	79945	580512	667392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
950178																																																																																																																																		990770	10222																																																																																																														
950356																																																																																																																																		146163	1521	0	235	102902																																																																												102667																															
950758																																																																																																																																		275649	2589	0	330	180785	34876	32690	2186	0	0	0	0	0	0	21402	21479	1235	750	0	0	0	0	0	0	0	0	0	10030	215	309	232	7754	54307	30630	68751	123652	510	510	0	0	0	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20432	10216	0	0	0	10216	54307	30630	68760	135375	0	6126	34380	135375	180455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
951102																																																																																																																																		813958	4266																																																																																																														
952172																																																																																																																																		1649986	10412	0	0	1163531	122788	114415	8373	0	51624	43	35449	0	16132	3788	14799	0	18232	0	0	0	0	0	0	0	0	0	47020	57	11317	2468	32911	118303	69938	750031	721613	0	0	0	0	0	0	50	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97125	48563	0	0	0	48563	119295	69938	750845	774120	0	13988	375423	774120	1163531	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
952257																																																																																																																																		114014	657																																																																																																														
952846																																																																																																																																		209462	2035	0	0	174744																																																																												174744																															
953535																																																																																																																																		853333	10436	0	1482	721243																																																																												719761																															
953843																																																																																																																																		376945	3774	0	0	325001																																																																												325001																															
953852																																																																																																																																		270117	1090	0	0	173461																																																																												173461																															
954158																																																																																																																																		123986	477	0	0	70524																																																																												70524																															
954251																																																																																																																																		243538	2657																																																																																																														
954279																																																																																																																																		902832	7040	0	0	653855																																																																												653855																															
954653																																																																																																																																		63861	1212																																																																																																														
954671																																																																																																																																		309019	2037																																																																																																														
955753																																																																																																																																		141035	1355																																																																																																														
955940																																																																																																																																		333810	2880																																																																																																														
955959																																																																																																																																		430831	3239	0	0	266655																																																																												266655																															
955977																																																																																																																																		915185	9258	0	0	801818																																																																												801818																															
956134																																																																																																																																		184593	1081	0	0	101300																																																																												101300																															
956152																																																																																																																																		153900	1049	0	0	95023																																																																												95023																															
956255																																																																																																																																		325888	2902	0	776	198751																																																																												197975																															
956358																																																																																																																																		156389	1092	0	0	108271																																																																												108271																															
956376																																																																																																																																		250933	677																																																																																																														
956527																																																																																																																																		191389	3925																																																																																																														
956554																																																																																																																																		103366	1000																																																																																																														
956750																																																																																																																																		1425871	10040	0	0	963780																																																																												963780																															
956938																																																																																																																																		1191495	13210																																																																																																														
956956																																																																																																																																		418389	1543	0	0	235361																																																																												235361																															
957757																																																																																																																																		441949	1918	0	355	134717																																																																												134362																															
958204																																																																																																																																		2359213	18606	0	0	1704141	124226	120212	4014	0	285316	49549	256190	11346	0	0	3669	0	1752	3	0	3	0	0	0	0	0	0	157785	200	15010	1831	118215	170177	283126	701389	1226669	0	0	0	0	0	0	619	310	287	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37085	18543	0	0	0	18543	170464	283595	701856	1268417	0	56719	350928	1268417	1704141	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
958231																																																																																																																																		44826	132																																																																																																														
958558																																																																																																																																		309845	2800																																																																																																														
958763																																																																																																																																		173228	1242	0	52	97275																																																																												97223																															
959304																																																																																																																																		8860980	44450	0	0	6633825	157511	130506	27005	0	49853	0	7812	0	42379	312783	1037399	0	263813	0	0	0	0	205	0	205	0	0	509602	1413	23949	10777	433344	444702	1096370	2105678	5119075	4277	4277	3432	0	0	845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79658	39829	0	0	0	39829	448134	1132141	2106024	5197554	0	226428	1053012	5197554	6633825	35730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
959443																																																																																																																																		342430	4697																																																																																																														
959630																																																																																																																																		23941	186																																																																																																														
959715																																																																																																																																		923153	9536	0	1061	740451	75388	56936	18452	0	22271	0	21299	1050	0	15875	150507	0	14593	13614	0	13614	0	0	0	0	0	0	64334	1214	3138	10	57441	74025	208129	29208	619323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88117	44059	0	0	0	44059	74025	208129	29208	675285	0	41626	14604	675285	739390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
960047																																																																																																																																		97003	282	0	0	48399																																																																												48399																															
960551																																																																																																																																		105668	1496	0	283	97184																																																																												96901																															
960935																																																																																																																																		2342102	13224	0	0	1557458	222965	202102	20863	0	233497	45252	142373	15193	30679	124547	305327	4270	17577	0	0	0	0	0	0	0	0	0	117718	1751	6925	1080	103364	394501	491235	310315	1174496	14008	14008	0	0	0	14008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161766	80883	0	0	0	80883	394501	491360	310315	1295025	0	98272	155158	1295025	1557458	0	0	0	0	0	0	0	0	0	0	0	0	0	1301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
961259																																																																																																																																		794726	4010	0	0	435659																																																																												435659																															
961343																																																																																																																																		391544	2527	0	0	260770	21402	20912	490	0	0	0	0	0	0	22073	111372	5574	500	2141	0	2141	0	0	0	0	0	0	18857	162	1641	1023	14097	43147	115644	43281	196015	685	685	0	0	0	685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18917	9459	0	0	757	8701	43147	132516	44070	210970	0	26503	22035	210970	260770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
961400																																																																																																																																		525663	3425																																																																																																														
961446																																																																																																																																		150062	1883																																																																																																														
961576																																																																																																																																		2472114	5943	0	0	611635	616663	609684	6979	0	1303626	0	1303626	0	0	0	35	0	878	0	0	0	0	0	0	0	0	0	57658	0	15000	0	35935	609684	1325640	434917	100862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58065	29033	0	0	1720	27313	609684	1325640	436637	128175	0	265128	218319	128175	611635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
961624																																																																																																																																		12480067	92698	0	0	8820065	118228	75403	45601	0	6179	204	5824	0	150	11136	2026001	90674	86573	0	0	0	0	0	0	0	0	0	676646	38543	53072	16377	484887	145475	2220520	5420180	4783901	25288	25288	0	0	0	25288	12289	6145	0	0	0	6145	0	0	0	0	0	0	0	0	0	0	0	0	768	768	0	0	768	0	1200347	600174	0	3162	83851	505906	196269	2223682	5513432	5422830	0	444736	2756716	5422830	8820065	9759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
962313																																																																																																																																		227919	1468	0	0	122778																																																																												122778																															
962890																																																																																																																																		1820156	22966	0	4514	1512303																																																																												1507789																															
962966																																																																																																																																		49667835	51933	0	0	39953375	3746570	3120781	625789	0	0	0	0	0	0	1534418	1489717	0	2998	0	0	0	0	0	0	0	0	0	1871910	136208	15000	0	1309656	4792998	2158019	297999	37691480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13739	13739	0	0	0	13739	416	208	0	0	0	208	4792998	2158019	297999	37800347	0	431604	149000	37800347	39953375	150011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
963002																																																																																																																																		585390	4307	0	0	437024																																																																												437024																															
963730																																																																																																																																		409070	3594	0	812	223291	53948	53946	0	2	14725	14725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3206	0	0	0	3206	174494	7432	17866	212872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47084	23542	23542	0	0	0	198036	7432	17866	212872	0	1486	8933	212872	222479	0	0	0	0	0	0	0	0	3513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
963945																																																																																																																																		20263028	76831	0	0	18854834	83215	58556	24659	0	11640	11640	0	0	0	34880	259865	0	0	0	0	0	0	550207	178985	371222	0	0	1360900	209011	210958	6426	630336	494519	2931145	1034329	13013935	42648	42648	0	5200	0	37448	87444	43722	0	7084	0	36638	0	0	0	0	0	0	0	0	0	0	0	0	8189	8189	0	0	0	8189	2834497	1417249	113848	1125	339167	963109	609878	2978530	1513307	14375421	0	595706	756654	14375421	18854834	66307	1511	1511	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
964157																																																																																																																																		303038	1745																																																																																																														
964250																																																																																																																																		111338	566																																																																																																														
965051																																																																																																																																		89697	1328																																																																																																														
965789																																																																																																																																		2901954	27330	0	1239	2267421	612379	580352	32027	0	0	0	0	0	0	50967	52277	0	0	173	0	173	0	0	0	0	0	0	93800	7305	1221	1448	54619	655520	85743	360037	1785377	67271	67271	18688	47248	773	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480419	240210	0	0	0	240210	674208	133541	360810	2035330	0	26708	180405	2035330	2266182	1457	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
966272																																																																																																																																		202890	1545	0	0	135394																																																																												135394																															
966722																																																																																																																																		582779	4063	0	0	411393																																																																												411393																															
966731																																																																																																																																		367909	6083	0	3377	217855																																																																												214478																															
966973																																																																																																																																		98911	941																																																																																																														
967046																																																																																																																																		811763	10765	0	2574	668012																																																																												665438																															
967952																																																																																																																																		135875	1205																																																																																																														
968070																																																																																																																																		9843365	26599																																																																																																														
968155																																																																																																																																		156039	1223	0	0	103192																																																																												103192																															
968249																																																																																																																																		524701	2910	0	0	381309																																																																												381309																															
968744																																																																																																																																		558741	4133																																																																																																														
969059																																																																																																																																		74118	251	0	0	22956																																																																												22956																															
969255																																																																																																																																		451124	2058	0	0	255921																																																																												255921																															
969639																																																																																																																																		271869	2207																																																																																																														
969844																																																																																																																																		285084	2002	0	0	197630																																																																												197630																															
969956																																																																																																																																		79487	103	0	0	19269																																																																												19269																															
970055																																																																																																																																		362488	2557																																																																																																														
971070																																																																																																																																		125498	258	0	0	56249																																																																												56249																															
971379																																																																																																																																		20416	135																																																																																																														
971959																																																																																																																																		3884241	31059	0	0	3136104	32397	14152	18245	0	0	0	0	0	0	161226	543833	19671	1000	175000	0	175000	0	0	0	0	0	0	209781	717	6932	2325	143419	187749	771060	247900	2480355	18922	18922	0	0	0	18922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2196	2196	0	0	2196	0	249227	124614	0	0	1879	122735	187749	773383	252895	2692912	0	154677	126448	2692912	3136104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
972143																																																																																																																																		259424	1823	0	0	189796																																																																												189796																															
972648																																																																																																																																		2688272	19434	0	0	1944583	81383	48902	32482	0	16155	0	10011	5656	487	146785	481306	59098	19073	0	0	0	0	0	0	0	0	0	170681	915	7435	7125	107434	198855	533663	477191	1464983	7195	7195	1262	0	1176	4757	3221	1611	186	0	571	854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150970	75485	15796	0	2394	57295	218310	533663	481648	1551828	0	106733	240824	1551828	1944583	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
972732																																																																																																																																		1507769	13369																																																																																																														
972750																																																																																																																																		136087	1540	0	374	94977																																																																												94603																															
972769																																																																																																																																		676588	5118																																																																																																														
972862																																																																																																																																		839989	10243																																																																																																														
973252																																																																																																																																		52828	463	0	0	37387																																																																												37387																															
974558																																																																																																																																		179838	1969																																																																																																														
974754																																																																																																																																		854380	1439																																																																																																														
975153																																																																																																																																		497269	4369	0	0	377748																																																																												377748																															
975256																																																																																																																																		618129	3370																																																																																																														
975452																																																																																																																																		87422	732	0	138	47537																																																																												47399																															
975751																																																																																																																																		398477	0	0	0	104056	185613	58293	127319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212864	5112	5287	0	74744	63405	132606	0	74744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83210	132606	0	77535	0	26521	0	77535	104056	19805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
975854																																																																																																																																		549277	5909	0	111	466582																																																																												466471																															
976534																																																																																																																																		233797	1714	0	0	184556																																																																												184556																															
976552																																																																																																																																		1081951	12221	0	1245	878050																																																																												876805																															
976703																																																																																																																																		5409760	0	0	0	1443123																																																																												1443123																															
976954																																																																																																																																		19766	175																																																																																																														
977045																																																																																																																																		70182	142	0	0	51125	557	557	0	0	0	0	0	0	0	0	0	1160	158	3175	0	3175	0	0	0	0	0	0	8043	0	391	175	4039	781	3566	29979	32568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4180	2090	0	0	241	1849	781	3566	30250	35217	0	713	15125	35217	51125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
977250																																																																																																																																		339547	4683	0	809	328008																																																																												327199																															
977616																																																																																																																																		222308	2227																																																																																																														
977652																																																																																																																																		148793	1002																																																																																																														
977951																																																																																																																																		1063463	12631	0	1338	931295	14552	9654	4898	0	0	0	0	0	0	16548	88787	3588	500	0	0	0	0	0	0	0	0	0	54197	52	3044	26	42390	26254	102403	109717	813579	0	0	0	0	0	0	643	322	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26699	102403	109717	813992	0	20481	54859	813992	929957	202	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
978118																																																																																																																																		3022065	22894																																																																																																														
979133																																																																																																																																		313429	1718	0	0	214803																																																																												214803																															
