"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCFDPU98	RCFDPU99	RCFDPV00	RCFDPV01	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	
2980209																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277000	260000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	259000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48000	46000	0	0	229000	214000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2989006																																																																																																																																																					0	0	89781	2059	1969	0	0	0	0	0	0	0	0	0	0	205361	189067		0	0	57039	49671	0	0	6602	0	6455	17796	25191	58280	4940	0	148	252	1616	57397	16992	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
2992547																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
2997216																																																																																																																																																					0	0	12118	0	0	0	0	2000	1869	0	0	0	0	0	0	93125	87136		0	0	25043	23835	0	0	9472	5967	3453	4535	800	15275	6553	0	51	744	2478	35091	8329	1742	2118																									0	0	0	0									0	0	0	0	0	0	4318	3859	0	0	0	0	0	0	0	0		
2997748																																																																																																																																																					0	0	386793	311204	310392	0	0	30390	26427	4000	4000	0	0	4000	4000	507395	501476		0	0	9274	8888	0	0	31031	145915	22378	118237	127281	88516	0	18	62	0	0	351	1206	902	610																									0	0	0	0									0	0	0	0	0	0	1626	1512	0	0	0	0	0	0	0	0		
2998576																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	382928	367760	67	67		3	3	67	67	0	0	0	21000	89479	83671	125478	63366	0	0	0	0	0	0	0	0	0																									382925	0	367757	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3005097																																																																																																																																																					0	0	2817	2006	2004	5254	5134	0	0	0	0	0	0	5254	5134	2849	2817		0	0	843	813	0	0	5359	1469	3890	0	2317	395	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3010363																																																																																																																																																					0	0	21634	1836	1803	0	0	19042	18761	0	0	0	0	0	0	76101	74798		0	0	14268	13974	1500	1455	12539	5952	9127	9971	2929	15027	3801	0	0	24	1779	2352	6804	2408	14624																									0	0	0	0									0	0	0	0	0	0	14638	14450	0	0	0	0	0	0	0	0		
3015939																																																																																																																																																					0	0	9368	398	397	0	0	161636	160437	0	0	0	0	0	0	162034	160834		0	0	0	0	0	0	20324	10949	9375	40889	98744	877	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3016347																																																																																																																																																					0	0	19161	12913	12922	0	0	1000	965	0	0	0	0	47968	47492	69232	65879		10960	10632	0	0	0	0	12922	8967	4919	5456	6462	15350	0	0	0	348	0	17639	28226	11818	14662																									0	0	0	0	263	249	1125	1018	2820	2813	45190	42112	0	0	0	0	0	0	4979	4911	0	0	0	0	0	0	0	0		
3017081																																																																																																																																																					0	0	0	1988	1898	0	0	0	0	0	0	0	0	0	0	477288	461299		0	0	0	0	0	0	0	167168	0	1898	0	0	0	0	0	0	0	13346	218179	461	60247																									0	0	0	0									0	0	0	0	0	0	67235	60708	0	0	0	0	0	0	0	0		
3019982																																																																																																																																																					0	0	43727	0	0	4000	3653	32873	30279	0	0	500	489	18301	16774	175834	156853		14301	13121	35890	31746	0	0	2967	28809	5433	10010	3024	45693	3829	1130	33	24	297	3138	8187	6447	59100																									0	3156	0	3135									0	0	0	0	0	0	33933	31110	0	0	0	0	0	0	14617	12632		
3020447																																																																																																																																																					0	0	64863	0	0	0	0	0	0	0	0	0	0	0	0	101109	79761		0	0	0	0	0	0	0	0	0	0	10963	38800	29998	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3022610																																																																																																																																																					0	0	42991	0	0	0	0	4250	3896	0	0	0	0	0	0	56664	52807		0	0	40842	37947	0	0	504	2826	1869	997	4798	33253	0	0	0	187	178	3141	2284	415	2859																									0	0	0	0									0	0	0	0	0	0	3367	3274	0	0	0	0	0	0	0	0		
3027763																																																																																																																																																					0	0	769	0	0	7773	7662	0	0	0	0	0	0	7773	7662	18622	18067		0	0	0	0	0	0	297	2988	250	1250	3773	423	10105	0	1	47	0	897	131	3305	2670																									0	0	0	0									0	0	0	0	0	0	5925	5501	0	0	0	0	0	0	0	0		
3029253																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8234	8191		0	0	0	0	0	0	0	295	33	464	0	0	0	1	8	27	0	0	0	3450	3913																									0	0	0	0									0	0	0	0	0	0	46	44	0	0	0	0	0	0	0	0		
3029589																																																																																																																																																					0	0	77038	9976	9031	7005	7005	500	486	0	0	0	0	270520	249701	101820	86211		263515	242696	41245	29815	0	0	2619	2484	5829	10086	13596	119510	192381	58	35	0	63	1079	9636	259	1716																									0	54	0	54	0	0	1945	1678	0	0	10665	9193	0	0	0	0	0	0	2198	1975	0	0	0	0	0	0	0	0		
3034257																																																																																																																																																					0	0	133437	0	0	0	0	0	0	0	0	0	0	74834	68460	96379	89373		17370	15803	15951	13747	0	0	0	0	0	0	510	31823	3670	0	0	0	0	24468	87295	2418	14023																									0	0	0	0	0	0	7882	7707	43398	40096	64692	60658	0	0	0	0	11388	10019	3700	3645	0	0	0	0	0	0	0	0		
3039636																																																																																																																																																					0	0	0	0	0	0	0	3201	2959	0	0	0	0	0	0	47706	42851		0	0	0	0	0	0	911	2947	1799	0	0	1785	1679	234	0	0	0	2412	2828	3892	25276																									0	0	0	0									0	0	0	0	0	0	12622	10442	0	0	0	0	0	0	0	0		
3040418																																																																																																																																																					0	0	74304	17646	17646	0	0	15977	15893	0	0	0	0	0	0	118608	115405		0	0	0	0	0	0	20021	6087	17878	15384	2647	6196	0	105	1	0	0	1405	34931	52	30719																									0	0	0	0	0	0	11625	11480	0	0	25590	24962	0	0	0	0	0	0	22086	21594	0	0	0	0	0	0	0	0		
3041358																																																																																																																																																					0	0	4033	0	0	0	0	0	0	0	0	0	0	0	0	18722	17826		0	0	4789	4600	0	0	2815	0	2815	5594	27	374	0	0	0	0	834	1776	0	1412	4994																									0	0	0	0									0	0	0	0	0	0	6873	6406	0	0	0	0	0	0	0	0		
3045383																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3049635																																																																																																																																																					0	0	9494	0	0	0	0	3000	2732	0	0	0	0	0	0	28285	25703		0	0	7054	6245	0	0	2266	19	4773	714	4157	7129	396	15	0	0	166	4488	923	1977	945																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3052813																																																																																																																																																					3903	3497	127354	16116	15652	19242	18001	0	0	0	0	0	0	26708	24494	174295	162955		2242	1974	57740	52520	0	0	2792	10245	11502	0	11165	60622	34663	0	0	32	44	35	29363	3607	28385																									0	2544	0	2549	0	0	8633	8227	1321	1022	21277	19926	0	0	0	0	0	0	13697	12254	0	0	0	0	0	0	12398	10656		
3066025	0	0	436	24580	24558	0	0	0	0	0	0	0	0	0	0	24580	24558		0	0	0	0	0	0	24558	0	24558	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0																																																																																													
3067929																																																																																																																																																					0	0	7994	0	0	0	0	0	0	0	0	0	0	0	0	13260	12425		0	0	0	0	0	0	4432	0	4432	1407	6586	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3068579																																																																																																																																																					0	0	139395	73059	73259	0	0	0	0	0	0	0	0	0	0	402776	349606		0	0	72566	59465	0	0	33024	6006	27018	44163	16241	51879	8960	0	0	10	0	15993	179336	0	0																									0	0	0	0	0	0	0	0	0	0	235509	195339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3070545																																																																																																																																																					0	0	106956	1800	1797	0	0	6549	6405	0	0	0	0	0	0	186495	164818		0	0	92538	82266	300	292	1694	1352	2363	5530	4920	47745	33382	300	0	43	242	13583	33721	3081	18554																									0	0	0	0									0	0	0	0	0	0	25660	21636	0	0	0	0	0	0	0	0		
3076220																																																																																																																																																					0	0	2701306	0	0	0	0	244648	227548	0	0	0	0	3138484	3134077	837948	780626		0	0	0	0	3122732	3119417	75512	2799487	450056	13530	136710	1801	0	1510	5163	0	0	146437	363324	0	1091	0	0	0	0	0	0	0	0	0	0	0	0	32453	31357	0	0	0	0	0	0	0	0	0	0	32453	0	31357	0	0	0	173622	172606	0	0	382940	343829	0	0	0	0	0	0	188	178	0	0	0	0	0	0	0	0	0	
3076248																																																																																																																																																					0	0	2216421	0	0	0	0	45344	42325	0	0	0	0	3373267	3368832	266467	250663		0	0	0	0	3357779	3355396	11754	3079264	312752	3630	26941	0	0	0	0	77	0	0	201128	138	0	0	0	0	0	0	0	0	0	0	0	0	0	22488	20432	0	0	0	0	0	0	0	0	0	0	22488	0	20432	0	0	0	89238	89029	0	0	124743	112176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	138	0	
3076453																																																																																																																																																					0	0	153654	2641	2456	0	0	0	0	0	0	0	0	52849	48466	303968	298617		52849	48466	1006	937	0	0	40	2887	0	3852	4418	62995	0	446	177	866	0	10088	201898	4384	59455																									0	0	0	0									0	0	0	0	0	0	57903	56080	0	0	0	0	0	0	0	0		
3076604																																																																																																																																																					0	0	0	65817	65605	2	2	0	0	0	0	0	0	447	442	73791	73542		445	440	0	0	0	0	16041	0	16041	57503	445	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3089752																																																																																																																																																					0	0	1967	1933	1967	0	0	9610	10072	0	0	241	251	0	0	12150	12665		0	0	0	0	0	0	2462	525	1937	3708	1999	4496	0	0	0	0	0	0	0	0	0																									0	375	0	366									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3090833																																																																																																																																																					0	0	1984	9650	9508	0	0	3000	2816	0	0	0	0	0	0	31437	29957		0	0	3181	3167	0	0	6937	1716	5941	4207	5030	4055	0	0	0	0	0	7291	1717	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3103591																																																																																																																																																					0	0	13840	5017	4971	0	0	1505	1461	0	0	0	0	0	0	37057	35982		0	0	18536	18032	0	0	5591	1452	4139	9022	7484	6704	0	0	113	16	46	3292	3713	0	0																									0	0	0	0	0	0	0	0	0	0	7525	7181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3109043																																																																																																																																																					0	0	148419	74991	74493	0	0	8000	7515	0	0	0	0	29386	30223	158649	155934		29386	30223	0	0	0	0	39678	11923	32532	36194	58410	13124	16261	0	0	0	0	15256	1618	0	0																									0	0	0	0	0	0	283	258	0	0	17510	16616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3109146																																																																																																																																																					25048	22176	285516	296318	259881	0	0	0	0	0	0	0	0	26478	23494	296318	259881		0	0	0	0	0	0	15	0	0	0	132331	152598	0	0	15	0	0	131	1284	0	0																									0	0	0	0	0	0	0	0	1430	1318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3110197																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	827	821		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	311	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3116519																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	1635	1635	0	0		1635	1635	0	0	0	0	295	0	295	635	705	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3120646																																																																																																																																																					0	0	82625	0	0	0	0	0	0	0	0	0	0	0	0	148030	143620		0	0	95940	91753	0	0	12290	3631	8251	19060	12129	44059	18092	10	398	2267	3019	29750	2954	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3120897																																																																																																																																																					0	0	48033	47281	47130	0	0	0	0	0	0	0	0	0	0	48905	48748		0	0	0	0	0	0	25736	18966	6770	18180	3952	0	0	0	0	0	880	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	888	880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3122994																																																																																																																																																					0	0	2973	0	0	0	0	0	0	0	0	0	0	32519	30692	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	479	477	1687	19804	9898																									0	0	0	0									0	0	0	0	29702	28120	0	0	0	0	0	0	0	0	0	0		
3125315																																																																																																																																																					0	0	7227	4241	3987	2000	1970	7743	7190	0	0	0	0	2000	1970	90376	85947		0	0	26314	24254	0	0	4500	557	5943	16964	15790	14461	0	0	0	55	387	7885	20109	3172	2625																									0	0	0	0									0	0	0	0	0	0	5823	5797	0	0	0	0	0	0	0	0		
3125557																																																																																																																																																					0	0	63000	0	0	0	0	6037	5752	0	0	0	0	0	0	125938	117152		0	0	58270	54275	3000	2981	11653	5626	9772	7702	7620	22249	22282	0	27	2468	1709	28768	5675	1759	1495																									0	0	0	0									0	0	0	0	0	0	770	761	0	0	0	0	0	0	0	0		
3128923																																																																																																																																																					0	0	12711	0	0	0	0	500	465	0	0	0	0	0	0	25831	23701		0	0	16432	14535	0	0	0	0	465	514	2049	10205	4020	0	0	0	0	386	3176	0	2885																									0	0	0	0									0	0	0	0	0	0	2868	2885	0	0	0	0	0	0	0	0		
3134399																																																																																																																																																					0	0	10597	0	0	0	0	0	0	0	0	0	0	0	0	34585	32489		0	0	5085	4721	0	0	3662	5262	1671	7066	725	626	0	0	0	0	0	792	7146	0	9202																									0	1889	0	1902									0	0	0	0	0	0	10113	9202	0	0	0	0	0	0	0	0		
3134698																																																																																																																																																					0	0	8273	0	0	0	0	0	0	0	0	0	0	0	0	31471	29065		0	0	1759	1629	0	0	1387	0	1387	1884	1870	4925	945	19	0	14	109	6979	10933	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3138146																																																																																																																																																					0	0	7577342	5653092	5580602	0	0	358531	346317	0	0	0	0	1625057	1450309	19314861	18672659		1462521	1316794	889149	801012	0	0	946223	3292626	951275	1363873	95811	1174463	4443456	1212	0	4	0	1189	2268493	2057674	4647639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235478	230954	0	0	2280195	2039944	0	0	0	0	0	0	5292348	5225893	0	0	0	0	162536	133515	1155125	1005130	0	
3139321																																																																																																																																																					0	0	9764	1751	1664	0	0	0	0	0	0	0	0	0	0	19434	17720		0	0	7984	6709	4450	4270	4542	1991	2551	4084	1565	3899	717	0	0	0	0	201	906	339	1467																									0	0	0	0									0	0	0	0	0	0	1865	1806	0	0	0	0	0	0	0	0		
3140822																																																																																																																																																					0	0	39003	0	0	0	0	0	0	0	0	0	0	0	0	57413	55663		0	0	23204	22361	986	982	4431	485	3947	9906	4170	15924	0	0	646	0	1437	13192	5956	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3141726																																																																																																																																																					0	0	219553	0	0	0	0	0	0	0	0	0	0	1473	1425	328719	295190		1473	1425	49473	46300	0	0	239	650	221	2386	13353	53784	1498	0	18	0	3212	69783	53874	21806	76078																									0	0	0	0	0	0	9865	8628	0	0	135162	118259	0	0	0	0	0	0	41137	37865	0	0	0	0	0	0	0	0		
3146150																																																																																																																																																					0	0	60540	0	0	8004	7995	14570	14477	0	0	0	0	149931	137713	310898	277160		0	0	5194	4198	0	0	15989	14371	8266	1470	18922	29155	18431	4579	0	6118	5019	8653	105549	2758	203800																									0	0	0	0									0	0	0	0	59741	53856	103898	85933	0	0	0	0	0	0	0	0		
3148613																																																																																																																																																					0	0	8947	1001	961	0	0	0	0	0	0	0	0	0	0	27238	22539		0	0	14636	11437	0	0	1754	917	1744	1070	454	6274	4182	0	10	0	0	1885	6003	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3150205																																																																																																																																																					0	0	0	9960	9941	0	0	0	0	0	0	0	0	0	0	10836	10817		0	0	876	876	0	0	9941	9941	0	876	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3150447	0	0	40386000	6480000	6331000	0	0	5248000	4890000	0	0	81000	80000	111674000	103773000	53808000	50216000		0	0	591000	558000	0	0	6191000	3359000	4714000	10010000	17298000	10197000	373000	1000	7000	54000	596000	48004000	4545000	3016000	59716000	0	0	891000	851000	0	0	0	0	0	0	98000	97000	0	0	2532000	2453000	0	0	0	0	0	0	0	0	0	3401000	0	3521000	3850000	3889000	1000	0	25455000	25942000	26244000	23902000	0	0	0	0	42882000	35763000	4323000	4193000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1102000	1130000	4896000	4510000	0	0	0	0	1102000	1130000	4896000	4510000	22873000	22668000	2271000	2206000	0	0	0	0	15512000	14381000	33000	32000	0	0	120000	113000	-1000	1102000	1130000	4896000	4510000																																																																																													
3153297																																																																																																																																																					0	0	77019	0	0	0	0	0	0	0	0	0	0	0	0	81493	77019		0	0	41382	38864	0	0	3961	1988	1973	2487	0	11062	27802	0	0	0	0	5464	26243	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3158546																																																																																																																																																					248	247	32243	0	0	27715	26713	0	0	0	0	0	0	95113	90775	41937	41939		0	0	0	0	1998	2005	7	11499	5479	2246	2265	13346	2595	20	7	39	4702	7504	6106	51353	29891																									0	0	0	0									0	0	0	0	38575	36261	41937	41939	0	0	0	0	730	683	0	0		
3160978																																																																																																																																																					0	0	30108	24180	22977	0	0	4500	4368	0	0	0	0	0	0	56238	53844		0	0	5146	4702	0	0	6723	9583	6964	17790	1243	4278	279	2821	370	419	788	151	1412	189	7555																									0	4291	0	4328									0	0	2398	2212	0	0	7522	7322	0	0	0	0	0	0	0	0		
3165357																																																																																																																																																					0	0	8856	1382	1386	0	0	1500	1357	0	0	0	0	0	0	11626	11590		0	0	2315	2398	0	0	1394	972	1778	1483	0	1133	1265	0	8	47	0	0	1377	1604	1923																									0	0	0	0									0	0	0	0	0	0	3522	3527	0	0	0	0	0	0	0	0		
3166699																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	29794	26083	20139	19104		9906	9735	7933	7909	0	0	2011	2360	2011	279	3202	9398	3201	0	0	0	0	8923	19352	172	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3174920																																																																																																																																																					0	0	197678	9193	8747	0	0	2300	2217	0	0	0	0	33197	30641	304405	270116		0	0	27267	25313	0	0	3968	552	5623	9834	19259	32347	5795	0	11	181	1459	76803	137666	1879	11906																									0	0	0	0									0	0	0	0	0	0	4781	4740	0	0	0	0	0	0	0	0		
3180136																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3184228																																																																																																																																																					0	0	36035	0	0	0	0	0	0	0	0	0	0	0	0	84275	78658		0	0	461	456	0	0	41	0	0	1442	0	2321	0	0	41	522	87	49672	23024	1522	25																									0	0	0	0									0	0	0	0	0	0	1808	1547	0	0	0	0	0	0	0	0		
3185579																																																																																																																																																					0	0	14355	0	0	0	0	0	0	0	0	0	0	0	0	27458	22590		0	0	17333	13948	0	0	0	0	0	935	1364	10502	6771	0	0	0	0	926	2092	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3185896																																																																																																																																																					0	0	9045	0	0	0	0	0	0	0	0	0	0	0	0	138325	134648		0	0	138325	134648	0	0	7193	1180	6013	20794	23939	81063	1659	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3187630																																																																																																																																																					0	0	0	774865	776453	0	0	5000	4587	0	0	0	0	48944	49066	1238813	1235599		48944	49066	12671	11525	0	0	519560	82843	444015	298659	11522	23177	21112	0	0	87	13121	69593	145990	14435	159989																									0	1988	0	2031	0	0	32969	32889	0	0	197508	195901	0	0	0	0	0	0	35567	35311	0	0	0	0	0	0	0	0		
3189063																																																																																																																																																					0	0	221149	34929	33640	0	0	25212	25162	0	0	0	0	53922	53053	582420	553065		53922	53053	39892	39202	0	0	19375	13314	28589	61353	7538	66726	38452	2347	603	310	3861	56732	161072	24558	141533																									0	916	0	913									0	0	0	0	0	0	116950	111680	0	0	0	0	0	0	0	0		
3194692																																																																																																																																																					0	0	21333	0	0	4005	4005	0	0	0	0	0	0	4005	4005	25546	24361		0	0	13011	12100	0	0	0	0	0	408	1129	9149	6455	0	0	0	0	1166	7611	2349	97																									0	0	0	0	0	0	103	99	0	0	8991	8680	0	0	0	0	0	0	2457	2446	0	0	0	0	0	0	0	0		
3199811																																																																																																																																																					0	0	26231	0	0	1000	987	2422	2450	0	0	0	0	1000	987	48981	44494		0	0	2503	2381	0	0	3912	1698	5602	5995	3418	2996	0	243	0	0	459	2840	5863	669	15711																									0	0	0	0									0	0	0	0	0	0	4698	3967	0	0	0	0	0	0	0	0		
3202702																																																																																																																																																					0	0	864000	748000	683000	0	0	2806000	2700000	0	0	690000	668000	4000	4000	9555000	9077000		4000	4000	315000	300000	0	0	707000	415000	565000	1203000	1356000	2146000	319000	0	0	2000	1000	125000	2144000	319000	486000	0	0	32000	32000	0	0	0	0	0	0	254000	253000	0	0	317000	313000	0	0	251000	251000	0	0	328000	322000	0	1171000	0	1182000	0	0	179000	177000	0	0	2160000	1965000	0	0	137000	130000	0	0	94000	87000	0	0	0	0	0	0	155000	145000	0	
3212149	2030626	1943223	252983	4013189	3955223	0	0	0	0	0	0	0	0	6320020	6019240	4013189	3955223		0	0	0	0	0	0	1518	0	0	522200	1371209	4227388	0	0	1517	65150	8060	502448	2946238	31741	599292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768966	749783	0	0	2754448	2586552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134947	131099	0	0	0	0	0	0	631033	608583	0	0	0	0	0	0	0	0	0	0	0																																																																																													
3212402																																																																																																																																																					0	0	139671	0	0	0	0	5000	4797	0	0	0	0	0	0	178781	170477		0	0	2466	2452	0	0	47	2450	4797	83	0	4686	0	0	471	375	851	29878	109796	5125	11963																									0	0	0	0	0	0	3739	3710	0	0	144737	137662	0	0	0	0	0	0	13332	12557	0	0	0	0	0	0	0	0		
3213333																																																																																																																																																					0	0	15382	3900	3855	0	0	0	0	0	0	0	0	0	0	17529	16017		0	0	1807	1743	10398	9085	2592	1002	1590	1264	5374	5909	0	0	0	0	0	526	0	0	352																									0	0	0	0									0	0	0	0	0	0	362	352	0	0	0	0	0	0	0	0		
3214059																																																																																																																																																					0	0	9358	0	0	0	0	0	0	0	0	0	0	0	0	212366	210583		0	0	4710	4643	0	0	0	0	0	0	998	4730	1837	0	0	0	0	47287	49763	26607	79362																									0	0	0	0	0	0	0	0	0	0	98050	97050	0	0	0	0	0	0	103733	103082	0	0	0	0	0	0	0	0		
3216017																																																																																																																																																					0	0	320468	0	0	3011	2979	2000	1920	0	0	0	0	83748	67225	292812	287990		2640	2635	6952	6892	0	0	5129	1920	5129	3972	375	6098	21742	0	0	0	498	0	303296	24263	4445																									0	0	0	0	0	0	0	0	78097	61611	229996	225698	0	0	0	0	0	0	15003	14936	0	0	0	0	0	0	13733	13772		
