"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
961576																																																																																																																																																																																																																																																	
961624																																																																																																																																																																																																																																																	
962313																																																																																																																																																																																																																																																	
962890																																																																																																																																																																																																																																																	
962966																																																																																																																																																																																																																																																	
963002																																																																																																																																																																																																																																																	
963730																																																																																																																																																																																																																																																	
963945																																																																																																																																																																																																																																																	
964157																																																																																																																																																																																																																																																	
964250																																																																																																																																																																																																																																																	
965051																																																																																																																																																																																																																																																	
965789																																																																																																																																																																																																																																																	
966272																																																																																																																																																																																																																																																	
966722																																																																																																																																																																																																																																																	
966731																																																																																																																																																																																																																																																	
966973																																																																																																																																																																																																																																																	
967046																																																																																																																																																																																																																																																	
967952																																																																																																																																																																																																																																																	
968070																																																																																																																																																																																																																																																	
968155																																																																																																																																																																																																																																																	
968249																																																																																																																																																																																																																																																	
968744																																																																																																																																																																																																																																																	
969059																																																																																																																																																																																																																																																	
969255																																																																																																																																																																																																																																																	
969639																																																																																																																																																																																																																																																	
969844																																																																																																																																																																																																																																																	
969956																																																																																																																																																																																																																																																	
970055																																																																																																																																																																																																																																																	
971070																																																																																																																																																																																																																																																	
971379																																																																																																																																																																																																																																																	
971959																																																																																																																																																																																																																																																	
972143																																																																																																																																																																																																																																																	
972648																																																																																																																																																																																																																																																	
972732																																																																																																																																																																																																																																																	
972750																																																																																																																																																																																																																																																	
972769																																																																																																																																																																																																																																																	
972862																																																																																																																																																																																																																																																	
973252																																																																																																																																																																																																																																																	
974558																																																																																																																																																																																																																																																	
974754																																																																																																																																																																																																																																																	
975153																																																																																																																																																																																																																																																	
975256																																																																																																																																																																																																																																																	
975452																																																																																																																																																																																																																																																	
975751																																																																																																																																																																																																																																																	
975854																																																																																																																																																																																																																																																	
976534																																																																																																																																																																																																																																																	
976552																																																																																																																																																																																																																																																	
976703																																																																																																																																																																																																																																																	
976954																																																																																																																																																																																																																																																	
977045																																																																																																																																																																																																																																																	
977250																																																																																																																																																																																																																																																	
977616																																																																																																																																																																																																																																																	
977652																																																																																																																																																																																																																																																	
977951																																																																																																																																																																																																																																																	
978118																																																																																																																																																																																																																																																	
979133																																																																																																																																																																																																																																																	
979151																																																																																																																																																																																																																																																	
979629																																																																																																																																																																																																																																																	
979759																																																																																																																																																																																																																																																	
980438																																																																																																																																																																																																																																																	
980531																																																																																																																																																																																																																																																	
980661	24266808	169318	0	358	16312548	1719148	1613702	105446	0	3480022	1001932	2789169	0	0	707371	1269345	0	2007	5103	0	0	0	0	2707809	3025	17376	1440	1246315	3326288	4182447	4516330	11158620	250225	250225	0	5688	0	244537	8770	4385	0	381	0	4004	9625	1925	0	0	0	1925	0	0	0	0	0	0	0	0	0	0	0	0	2585780	1292890	0	25418	480	1266992	3326288	4254363	4518034	12777741	0	850873	2259017	12777741	16312190	15713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	4470	0	0	417677	333270	0	0	417677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1787642	0	0	0	0	0	0	-311079	0	-191081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5287696	0	519	4514890	772287	0	0	0	14278	0	0	0	0	0	14278	9138861	0	258	592	0	9138011	0	5103	0	1017506	0	0	0	0	0	0	0	294369	294369	0	
980773																																																																																																																																																																																																																																																	
980951																																																																																																																																																																																																																																																	
980960																																																																																																																																																																																																																																																	
981350																																																																																																																																																																																																																																																	
981453																																																																																																																																																																																																																																																	
982142																																																																																																																																																																																																																																																	
982348																																																																																																																																																																																																																																																	
982553																																																																																																																																																																																																																																																	
983158																																																																																																																																																																																																																																																	
983457																																																																																																																																																																																																																																																	
983550																																																																																																																																																																																																																																																	
984258																																																																																																																																																																																																																																																	
984351																																																																																																																																																																																																																																																	
984454																																																																																																																																																																																																																																																	
984856																																																																																																																																																																																																																																																	
985451																																																																																																																																																																																																																																																	
985479																																																																																																																																																																																																																																																	
986159																																																																																																																																																																																																																																																	
986551																																																																																																																																																																																																																																																	
986757																																																																																																																																																																																																																																																	
986935																																																																																																																																																																																																																																																	
987231																																																																																																																																																																																																																																																	
987259																																																																																																																																																																																																																																																	
987576																																																																																																																																																																																																																																																	
987651																																																																																																																																																																																																																																																	
987848																																																																																																																																																																																																																																																	
988144																																																																																																																																																																																																																																																	
988153																																																																																																																																																																																																																																																	
988256																																																																																																																																																																																																																																																	
988452																																																																																																																																																																																																																																																	
989141																																																																																																																																																																																																																																																	
989347																																																																																																																																																																																																																																																	
989730																																																																																																																																																																																																																																																	
989851																																																																																																																																																																																																																																																	
990053																																																																																																																																																																																																																																																	
990352																																																																																																																																																																																																																																																	
990642																																																																																																																																																																																																																																																	
991078																																																																																																																																																																																																																																																	
991135																																																																																																																																																																																																																																																	
991340																																																																																																																																																																																																																																																	
991555																																																																																																																																																																																																																																																	
991621																																																																																																																																																																																																																																																	
991854																																																																																																																																																																																																																																																	
992851																																																																																																																																																																																																																																																	
993250																																																																																																																																																																																																																																																	
994435																																																																																																																																																																																																																																																	
994770																																																																																																																																																																																																																																																	
995076																																																																																																																																																																																																																																																	
995272																																																																																																																																																																																																																																																	
995517																																																																																																																																																																																																																																																	
995571																																																																																																																																																																																																																																																	
995674																																																																																																																																																																																																																																																	
995955																																																																																																																																																																																																																																																	
996260																																																																																																																																																																																																																																																	
997155																																																																																																																																																																																																																																																	
997557																																																																																																																																																																																																																																																	
997847																																																																																																																																																																																																																																																	
998358																																																																																																																																																																																																																																																	
998648																																																																																																																																																																																																																																																	
998657																																																																																																																																																																																																																																																	
998844																																																																																																																																																																																																																																																	
999935																																																																																																																																																																																																																																																	
1000052																																																																																																																																																																																																																																																	
1000276																																																																																																																																																																																																																																																	
1000641																																																																																																																																																																																																																																																	
1000856																																																																																																																																																																																																																																																	
1000959																																																																																																																																																																																																																																																	
1001059																																																																																																																																																																																																																																																	
1001152																																																																																																																																																																																																																																																	
1001639																																																																																																																																																																																																																																																	
1001648																																																																																																																																																																																																																																																	
1001853																																																																																																																																																																																																																																																	
1002373																																																																																																																																																																																																																																																	
1002458																																																																																																																																																																																																																																																	
1002878																																																																																																																																																																																																																																																	
1002953																																																																																																																																																																																																																																																	
1003455																																																																																																																																																																																																																																																	
1003558																																																																																																																																																																																																																																																	
1003839																																																																																																																																																																																																																																																	
1003950																																																																																																																																																																																																																																																	
1004256																																																																																																																																																																																																																																																	
1004470																																																																																																																																																																																																																																																	
1005075																																																																																																																																																																																																																																																	
1005552																																																																																																																																																																																																																																																	
1005655																																																																																																																																																																																																																																																	
1005851																																																																																																																																																																																																																																																	
1006148																																																																																																																																																																																																																																																	
1006157																																																																																																																																																																																																																																																	
1006513																																																																																																																																																																																																																																																	
1006559																																																																																																																																																																																																																																																	
1006652																																																																																																																																																																																																																																																	
1007015																																																																																																																																																																																																																																																	
1007051																																																																																																																																																																																																																																																	
1007417																																																																																																																																																																																																																																																	
1007734																																																																																																																																																																																																																																																	
1007752																																																																																																																																																																																																																																																	
1007819																																																																																																																																																																																																																																																	
1007873																																																																																																																																																																																																																																																	
1007930																																																																																																																																																																																																																																																	
1007958																																																																																																																																																																																																																																																	
1008076																																																																																																																																																																																																																																																	
1008151																																																																																																																																																																																																																																																	
1008209																																																																																																																																																																																																																																																	
1008553																																																																																																																																																																																																																																																	
1008674																																																																																																																																																																																																																																																	
1008955																																																																																																																																																																																																																																																	
1009242																																																																																																																																																																																																																																																	
1009354																																																																																																																																																																																																																																																	
1009756																																																																																																																																																																																																																																																	
1009840																																																																																																																																																																																																																																																	
1010015																																																																																																																																																																																																																																																	
1010574																																																																																																																																																																																																																																																	
1011432																																																																																																																																																																																																																																																	
1011526																																																																																																																																																																																																																																																	
1011638																																																																																																																																																																																																																																																	
1011656																																																																																																																																																																																																																																																	
1011955																																																																																																																																																																																																																																																	
