"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDPV23	RCFDPV24	RCFDPV25	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONPV23	RCONPV24	RCONPV25	
594853																																																																																																		0	0	0							1336	1148	38	0	0	0	622	0	75	0	0	0	0	0	0	0	0	0				30	0	100	0	0	0	0	0	0	0	0	0	0	0	0		764	0	413	0	0	0								0	76	0	38	0	308	0	0	0	0	89	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	7	0	0													0	0	0	
594938																																																																																																		0	0	0							886	1162	0	0	0	0	334	0	20	79	0	41	0	0	0	0	0	0				29	0	0	0	0	0	0	0	0	0	0	0	0	0	0		33	0	314	0	0	0								0	0	0	0	0	0	238	165	0	0	0	790				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	2	3	0	0													0	0	0	
594947																																																																																																		0	0	0	0	0	0	0	0	0	22033	8646	4857	0	0	0	952	42	2589	260	961	0	0	0	12943	0	0	0	0	0	0	235	90	309	0	0	0	0	0	0	7	4	0	0	0	0	0	1163	316	4239	42	922	0	0	0			0	0	0	0	292	0	1	0	0	985	554	3364	351	4566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	2	7	57	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595270																																																																																																		0	0	0	0	0	0	0	0	0	214485	1655725	6319344	0	0	0	15657	31152	28537	0	0	0	0	3150	16230	0	0	4684	0	0	0	1340	7	3242	0	0	223	1084	250	223	313	490	0	0	0	0	0	47482	924	1620226	6264540	32	0	0	0			0	0	0	1657	0	0	6151	0	33846	7511	8616	1856	11998	24560	59223	0	0	1264	4546	43025	57472	1621170	6264557	1171	1291401	5114049	1171	329769	1150508	0	0	0	0	0	0	0	0	0	12048	0	3150	13635	2401	0	2875	600	10715	22894	1531	29151	4756	0	0	0	14	9	0	0	0	0	0	0	0	249	0	87	124	0	131	1531	29151	4756	0	0	0	0	0	0	0	0	0	0	0	0	
595337																																																																																																		0	0	0							530	1641	160				298	45	42	0	0	34	0	0	0	0	0	0				0	0	0	39	0	0	0	0	0	0	0	0	0	0	0		425	0	375	101	62	0								0	0	0	0	0	0	0	767	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															79	7	0	21	7	29													0	0	0	
595430																																																																																																		0	0	0	0	0	0	0	0	0	1609	12817	541	0	0	0	7707	541	1284	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	325	0	1355	0	0	0	0	0			0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	60	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595869	0	0	0	39881	5491	7657	0	0	0	88941	145115	5491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	16332	0	0	0	0	1217	0	0	1217	0	0	0	0	0	0	16332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	1824	0	22826							3310	0	1364														29721	0	43836	0	0	0								0	0	0	0	0	0	36853	19411	0	0	19572	7801	0	0	0																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0	0	0																									
595944																																																																																																		0	0	0							5	190	0	0	70	0	58	0	0	0	0	0	0	0	0	0	0	0				0	0	0	70	0	0	0	0	0	0	0	0	0	0	0		5	0	0	0	0	0								0	0	0	0	0	0	42	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															20	0	0	0	0	0													0	0	0	
596062																																																																																																		0	0	0							281	9105	738	40	97	0	1199	15	121	403	0	0	0	0	0	0	0	0				0	0	0	97	0	40	0	0	0	0	0	0	0	0	0		111	0	4696	516	128	0								232	239	0	0	0	0	1163	253	23	184	0	0				331	0	0	0	0	0	0	0	0	0	0	0		0	0																															277	0	0	418	0	9													0	0	0	
596156																																																																																																		0	0	0	0	0	0	0	0	0	1902	19	0	0	0	0	0	0	101	0	0	0	0	0	1754	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596277																																																																																																		0	0	0							922	1559	1564				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		563	0	1179	1164	0	0								0	0	0	0	0	0	380	0	225	0	359	0				271	737	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	175	0													0	0	0	
596455																																																																																																		0	0	0							1225	1526	703				435	105	387	0	0	0	0	0	0	0	0	0				0	0	223	149	0	114	0	0	0	0	0	0	0	0	0		410	42	650	174	0	0								0	54	0	0	0	0	185	0	415	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	3	53	9	46													0	0	0	
596978																																																																																																		0	0	0							190	170	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		190	0	37	0	0	0								0	0	0	0	0	0	133	0	0	0	0	0				0	0	190	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
597041																																																																																																		0	0	0							1024	161	32	0	0	0	0	32	108	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		715	143	160	0	0	0								0	0	0	0	0	0	0	0	0	0	56	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															1	0	2	0	0	0													0	0	0	
597313																																																																																																		0	0	0							159	2492	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		111	0	1099	0	1369	0								0	0	0	0	0	0	0	0	0	0	48	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															11	0	0	8	0	0													0	0	0	
597452																																																																																																		0	0	0							7990	18271	0	0	0	0	4667	0	1611	0	0	0	487	0	0	0	0	0				129	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2134	59	3136	0	100	0								0	520	0	0	0	2944	4782	4450	0	0	850	392				0	0	0	5543	0	1766	5543	0	1766	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
597546																																																																																																		0	0	0							14	2006	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0				25	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1441	0	0	0								0	0	0	0	0	0	333	153	0	0	0	0				7	0	0	0	0	0	0	0	0	0	0	0		0	0																															9	0	11	40	0	0													0	0	0	
597658																																																																																																		0	0	0							1459	5520	1016	36	3383	0	399	8	673	1356	829	0	0	0	0	0	0	0				0	0	0	3383	0	46	0	0	0	0	0	0	0	0	0		273	0	28	0	0	0								0	0	0	0	0	0	244	0	179	0	374	0				0	0	32	1752	0	199	1577	0	100	0	0	0		0	0																															110	0	93	0	0	0													0	0	0	
598002																																																																																																		0	0	0	0	0	0	0	0	0	3268	2189	0	0	0	0	0	0	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	1992	0	36	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	294	1748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598048																																																																																																		0	0	0							5356	3560	99	0	0	0	325	99	1018	0	0	0	127	0	0	0	0	0				214	0	6	0	0	0	0	0	0	0	0	0	0	0	0		911	0	620	0	0	0								0	49	0	0	0	189	1378	712	0	0	3227	0				506	0	2019	1167	0	0	325	0	0	0	0	0		0	0																															106	0	0	29	0	5													0	0	0	
598132																																																																																																		0	0	0							196	75	4				0	0	0	0	0	89	0	0	0	0	0	0				0	0	0	0	0	3	0	0	0	0	0	0	0	0	0		0	0	7	0	0	0								0	0	0	0	0	0	0	18	0	0	104	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															16	4	0	34	0	0													0	0	0	
598543																																																																																																		0	0	0							46	1610	291	46	779	291	0	0	0	831	0	0	0	0	0	0	0	0				0	0	0	779	291	46	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
599643																																																																																																		0	0	0							3700	752	0	1039	680	0	0	0	523	54	0	1638	0	0	500	0	0	0				0	0	0	680	0	1039	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															18	0	0	0	0	0													0	0	0	
599764																																																																																																		0	0	0	0	0	0	0	0	0	8444	6042	0	0	0	0	486	0	489	0	0	507	0	0	0	0	0	0	0	0	0	592	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	6008	4	1340	0	0	0	0	0			0	0	0	1733	174	0	0	0	446	286	1109	0	0	428	0	0	0	0	0	0	0	0	0	44	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	22	299	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
600419																																																																																																		0	0	0							10187	4039	0	21	0	0	568	0	612	425	0	0	0	0	0	0	0	0				0	0	19	87	0	94	0	0	0	0	0	0	0	0	0		68	39	1777	0	379	0								0	665	0	0	0	9221	63	49	0	0	134	0				0	0	147	0	0	36	0	0	28	0	0	0		0	0																															0	0	0	26	0	0													0	0	0	
601032																																																																																																		0	0	0							161	63	4	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	39	4	10	0	0	0						0	0	0	0	0	0	0	0	0	0	0	53	10	4	0	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	10	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601041																																																																																																		0	0	0							622	1134	98	0	0	0	121	0	10	0	0	0	0	0	0	0	0	0				0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	503	0	458	29	32	0	0	0						0	0	0	0	0	0	17	23	0	51	21	49	22	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	36	0	4	203	18	35	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601050																																																																																																		0	0	0	0	0	0	0	0	0	10920	60238	22824	0	0	0	3640	560	202	285	0	153	0	0	0	0	0	0	0	0	0	3438	1353	34	298	13	0	0	0	0	6993	8381	0	0	0	0	0	1257	59	20883	9412	133	115	0	0			0	0	0	361	0	178	0	0	0	248	3902	197	0	123	9092	1705	178	3	2279	462	9181	3699	3082	607	3376	2248	397	323	834	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9092	150	0	86	0	0	0	424	284	0	0	0	0	0	0	0	8198	672	0	11859	1943	0	150	0	86	420	274	0	0	0	0	0	0	0	0	0	0	
601153																																																																																																		0	0	0							883	2297	681	367	1833	553	174	0	501	16	0	0	0	0	0	0	0	0				0	0	0	1833	553	367	0	0	0	0	0	0	0	0	0		15	0	0	46	0	0								0	0	0	0	0	0	239	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															35	82	0	0	0	0													0	0	0	
601416																																																																																																		0	0	0	0	0	0	0	0	0	38461	15965	14	11	0	0	236	0	6527	0	0	0	0	0	0	0	0	0	0	0	0	189	0	206	184	0	25	0	0	0	0	0	0	0	0	0	0	7794	404	1579	0	63	0	0	0			0	0	0	0	2664	0	0	0	20666	29	0	0	0	983	0	0	0	684	0	0	684	18	0	945	9	0	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10842	0	1725	179	14	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601443																																																																																																		0	0	0							29	2827	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		29	0	262	0	0	0								0	0	0	0	0	0	243	2287	0	0	0	0				0	0	2	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	26	0	0													0	0	0	
601658																																																																																																		0	0	0							0	11439	10	0	0	0	1660	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	2177	10	0	0								40	0	0	0	0	0	692	6731	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															69	0	0	70	0	0													0	0	0	
602543																																																																																																		0	0	0							285	1867	0	0	153	0	100	0	58	238	0	0	0	0	0	0	0	0				0	0	0	153	0	0	0	0	0	6	0	0	0	0	0		177	10	1151	0	0	0								0	0	0	0	0	0	0	0	0	0	0	8				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															104	0	0	115	0	32													0	0	0	
602842																																																																																																		0	0	0							0	320	130	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	320	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
603232																																																																																																		0	0	0							1727	68	14	0	0	0	0	0	1068	0	0	583	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	34	4	11	34	10	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603540																																																																																																		0	0	0							234	504	0	44	0	0	0	0	182	0	0	0	0	0	0	0	0	0				0	0	0	0	0	44	0	0	0	0	0	0	0	0	0		0	0	477	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															26	0	8	1	0	0													0	0	0	
603559																																																																																																		63	0	140							266	300	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0				0	0	0	27	0	0	0	0	0	0	0	0	0	0	0		71	0	191	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	19	0	0													0	0	0	
603755																																																																																																		0	0	0							45	145	0				21	0	0	0	0	0	0	0	0	0	0	0				0	0	0	12	0	0	0	0	0	0	0	0	0	0	0		42	0	81	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	31	0	3													0	0	0	
604024																																																																																																		0	0	0							711	1397	0	0	0	0	359	0	46	0	0	0	0	0	0	0	0	0				0	0	0	20	0	0	0	0	0	0	0	0	0	0	0		11	0	527	0	0	0								0	0	0	0	0	0	491	0	0	0	654	0				0	0	11	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
604033																																																																																																		0	0	0							80	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		80	0	35	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															30	0	0	0	0	0													0	0	0	
604547																																																																																																		0	0	0							884	704	1125	0	0	0	85	43	274	397	0	0	0	0	0	0	0	0				0	0	0	113	885	70	0	0	0	0	0	0	0	0	0		540	0	0	197	0	0								0	0	0	0	0	0	0	85	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	24	0	0													0	0	0	
604640																																																																																																		0	0	0							2352	450	0	0	0	0	0	0	0	0	0	0	404	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	24	0	0	0								0	0	0	0	0	0	22	0	0	0	2352	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
605571																																																																																																		0	0	0							201	1789	602				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		201	0	1754	602	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															35	0	0	0	0	0													0	0	0	
605610																																																																																																		0	0	0							2651	894	0				0	0	282	0	0	0	0	0	2116	0	0	0				18	0	100	0	0	0	0	0	0	0	0	0	0	0	0		153	0	388	0	0	0								0	0	0	0	0	0	0	487	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	1	0	0													0	0	0	
605656																																																																																																		0	0	0	0	0	0	0	0	0	4743	513	0	0	0	0	54	0	71	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	261	0	649	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0			0	0	0	0	0	0	0	0	0	64	0	0	0	0	3742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606176																																																																																																		0	0	0							13060	26950	1600	0	0	0	3339	0	8350	0	0	0	14400	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		459	0	1460	0	0	0								0	5134	0	0	0	1602	2569	0	1600	0	1474	1175				13	0	0	848	0	50	107	0	50	741	0	0		0	0																															20	0	0	28	0	0													0	0	0	
606653																																																																																																		0	0	0							5748	13597	1722	1142	5037	661	16	3	402	7323	1058	2951	0	0	0	0	0	0				0	0	0	5037	661	1142	0	0	0	10	0	0	0	0	0		930	0	725	0	0	0								0	0	0	0	0	0	364	0	0	0	323	0				0	0	0	337	0	116	303	0	104	0	0	0		0	0																															3	0	0	119	0	0													0	0	0	
607146																																																																																																		0	0	0							4031	9851	0	0	0	0	9495	0	588	0	0	0	278	0	2950	0	0	0				78	0	72	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	421	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
608358																																																																																																		0	0	0							461	1617	2771	155	286	1148	94	29	55	194	1540	0	0	0	0	0	0	0				0	0	0	286	1148	155	0	0	0	3	0	0	0	0	0		43	0	72	0	0	0								0	0	0	0	0	0	0	813	0	41	0	205				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															31	11	3	124	2	0													0	0	0	
608844																																																																																																		0	0	0							124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	124	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
609010																																																																																																		0	0	0							349	3792	1494	0	0	0	431	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	427	681	0	0								0	0	0	0	0	0	1667	1267	813	0	349	0				1997	822	349	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
609467																																																																																																		0	0	0							206	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	206	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
609476																																																																																																		0	0	0							618	2480	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0				800	0	0	0	0	0	0	0	0	0	0	0	0	0	0		618	0	1442	0	44	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	18	0	0													0	0	0	
609609																																																																																																		0	0	0							35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	35	0				0	0	0	0	0	35	0	0	26	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
609832																																																																																																		0	0	0							1049	405	470	18	0	0	308	441	0	0	0	0	0	0	999	0	0	0				0	0	0	0	0	18	0	0	0	0	0	0	0	0	0		28	0	58	29	17	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															22	0	0	0	0	4													0	0	0	
610128																																																																																																		0	0	0							232	509	28	28	0	0	24	0	65	0	0	0	0	0	0	0	0	0				0	0	0	0	0	28	0	0	0	28	0	0	0	0	0		54	0	16	0	5	0								0	0	0	0	0	22	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															436	28	63	0	0	0													0	0	0	
610164																																																																																																		0	0	0							294	4581	1700	0	0	70	239	69	20	0	0	0	0	0	0	0	0	0				0	0	0	16	70	0	0	0	0	41	4	0	0	0	0		0	0	1473	850	503	472								0	0	65	0	0	0	0	0	0	0	26	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															51	0	0	2258	170	248													0	0	0	
610539																																																																																																		0	0	0							849	528	0	7	17	0	0	0	20	0	0	0	0	0	0	0	0	0				0	0	0	17	0	7	0	0	0	0	0	0	0	0	0	0	65	0	89	0	0	0	0	0						0	0	0	0	0	5	128	0	0	0	40	654	0	0	0	15	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							15	0	38	0	0	0	0	0	0	231	0	56	63	0	2	0	0	0	0	0	0	6	0	38	9	0	0	0	0	0	
610557																																																																																																		0	0	0							1479	1819	0	0	0	0	1023	0	849	0	0	0	0	0	0	0	0	0				155	0	0	0	0	42	0	0	0	0	0	0	0	0	0		0	0	599	0	38	0								0	0	0	0	0	456	0	0	0	0	132	0				0	0	126	0	0	0	0	0	0	0	0	0		0	0																															2	0	0	2	0	0													0	0	0	
610913																																																																																																		0	0	0							2968	499	0	217	0	0	51	0	542	0	0	384	0	0	0	0	0	0				0	0	0	12	0	217	0	0	0	0	0	0	0	0	0		823	0	328	0	0	0								0	0	0	0	0	45	0	0	0	0	690	0				0	0	880	0	0	0	0	0	0	0	0	0		0	0																															53	0	43	55	0	224													0	0	0	
611031																																																																																																		0	0	0							5	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
612159																																																																																																		0	0	0							1060	196	18	0	116	0	8	0	0	0	0	111	0	0	0	0	0	0				0	0	0	116	0	0	0	0	0	0	0	0	0	0	0		0	0	36	18	0	0								0	0	0	0	0	0	29	0	0	0	949	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															6	0	0	1	0	0													0	0	0	
612878																																																																																																		0	0	0							657	670	0				0	0	0	0	0	132	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		471	32	630	0	0	0								0	0	0	0	0	0	0	32	0	0	0	22				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															6	0	0	2	0	0													0	0	0	
613008																																																																																																		0	0	0	0	0	0	0	0	0	96643	44471	0	0	0	0	2990	0	2473	0	0	0	4160	0	6070	0	0	0	0	0	0	2628	0	6965	255	0	0	0	0	0	0	0	0	0	0	0	0	18744	679	10955	0	57	0	0	0			0	0	0	2176	0	0	0	698	0	7197	14017	0	0	4656	56321	0	0	693	0	0	36729	2109	0	290	2109	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35900	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	37	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	
