"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
911339																																																																																																																																																																																																																																																	
911759																																																																																																																																																																																																																																																	
911973																																																																																																																																																																																																																																																	
912756																																																																																																																																																																																																																																																	
913146																																																																																																																																																																																																																																																	
913753																																																																																																																																																																																																																																																	
913856																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	1350703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350703	0	0	1350703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
914545																																																																																																																																																																																																																																																	
914648																																																																																																																																																																																																																																																	
914853																																																																																																																																																																																																																																																	
915056																																																																																																																																																																																																																																																	
915065																																																																																																																																																																																																																																																	
915878																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	450659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450659	0	0	450659	0	0	0	0	0	0	0	0	0	0	45	0	0	0	45																			
915935																																																																																																																																																																																																																																																	
916343																																																																																																																																																																																																																																																	
916745																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	127071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127071	0	0	127071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
916857																																																																																																																																																																																																																																																	
917050																																																																																																																																																																																																																																																	
917500																																																																																																																																																																																																																																																	
917555																																																																																																																																																																																																																																																	
917630																																																																																																																																																																																																																																																	
917742																																																																																																																																																												34502	54400	0	0	0	0	0	0				0	0	0	0	0	0		0	0		93437	0	0	4061	0	11109	5514456	0	87461	0	0	87461	0	0	0	0	0	0	79534	0	114036	0	0	0	0	0	0	5740965	79534	11109	5720014	89376	78078	0	132478	0	0	0	0	0	0	81052	78078	0	159130	0	87599				87599														
917854																																																																																																																																																																																																																																																	
918132																																																																																																																																																																																																																																																	
918150																																																																																																																																																																																																																																																	
918356																																																																																																																																																																																																																																																	
918477																																																																																																																																																																																																																																																	
918655																																																																																																																																																																																																																																																	
918776																																																																																																																																																																																																																																																	
918879																																																																																																																																																																																																																																																	
918918	13205	17163	0	0	0	4697731	4697731	0				70179	0	69500	0	0	0		0	0		212145	1789	0	213934	0	0	6435847	0	0	0	0	0	0	0	0	0	0	0	258948	0	0	0	258948	8177	0	21382	0	185290	0	0	185290	0	7105435	9966	0	6856453	258948	0	0	0	0	0	6177	0	23340	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4719065	7966	50	4726981	0						212144	1789		213933																						4121	1789		5910																						0	4121	1789	0	5910	0	978	187802	0	977	195793	0	6435847																																																																																						
918954																																																																																																																																																																																																																																																	
919344																																																																																																																																																																																																																																																	
919456																																																																																																																																																																																																																																																	
919568																																																																																																																																																																																																																																																	
919773																																																																																																																																																																																																																																																	
920210																																																																																																																																																																																																																																																	
920359																																																																																																																																																																																																																																																	
920733																																																																																																																																																																																																																																																	
920854																																																																																																																																																																																																																																																	
920975																																																																																																																																																																																																																																																	
921039																																																																																																																																																																																																																																																	
921178																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154768	0	0	154768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
921655																																																																																																																																																																																																																																																	
921879																																																																																																																																																																																																																																																	
921936																																																																																																																																																																																																																																																	
922157																																																																																																																																																																																																																																																	
922344																																																																																																																																																																																																																																																	
922559																																																																																																																																																																																																																																																	
922924																																																																																																																																																																																																																																																	
923257																																																																																																																																																																																																																																																	
923350																																																																																																																																																																																																																																																	
923707																																																																																																																																																																																																																																																	
923752																																																																																																																																																																																																																																																	
923855																																																																																																																																																																																																																																																	
923949																																																																																																																																																																																																																																																	
924058																																																																																																																																																																																																																																																	
924236																																																																																																																																																																																																																																																	
924254																																																																																																																																																																																																																																																	
924357																																																																																																																																																																																																																																																	
924553																																																																																																																																																																																																																																																	
924937																																																																																																																																																																																																																																																	
925037																																																																																																																																																																																																																																																	
925055																																																																																																																																																																																																																																																	
925354																																																																																																																																																																																																																																																	
925411																																																																																																																																																																																																																																																	
925653																																																																																																																																																																																																																																																	
926632																																																																																																																																																																																																																																																	
926650																																																																																																																																																																																																																																																	
926959																																																																																																																																																																																																																																																	
927077																																																																																																																																																																																																																																																	
927134																																																																																																																																																																																																																																																	
927479																																																																																																																																																																																																																																																	
928056																																																																																																																																																																																																																																																	
928421																																																																																																																																																																																																																																																	
928618																																																																																																																																																																																																																																																	
929352																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		219909	0	0	11947	0	0	176163	0	385212	0	0	385212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	781284	0	0	573322	207962	0	0	0	0	0	0	0	0	0	8868	0	0	8868	0	207948				207948	11961			11947	14									
929932																																																																																																																																																																																																																																																	
929978																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1101	0	0	1101	0	0	385729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386830	0	0	386830	0	0	0	0	0	0	0	0	0	0	211	0	0	211	0						1101			1101										
930358																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	1875	76906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4900	0	0	4900	0	83681	0	1875	81806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
930442																																																																																																																																																																																																																																																	
930853																																																																																																																																																																																																																																																	
930965																																																																																																																																																																																																																																																	
931038																																																																																																																																																																																																																																																	
931047																																																																																																																																																																																																																																																	
931159																																																																																																																																																																																																																																																	
931207																																																																																																																																																																																																																																																	
931270																																																																																																																																																																																																																																																	
931355																																																																																																																																																																																																																																																	
931458																																																																																																																																																																																																																																																	
931944																																																																																																																																																																																																																																																	
932642																																																																																																																																																																																																																																																	
932745																																																																																																																																																																																																																																																	
932978																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		29963	0	0	29943	0	67644	387584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485191	0	67644	417527	20	0	0	0	0	0	0	0	0	0	14095	0	0	14072	23	13254			13254		14160			14140	20									
933023																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	270221	0	24034	0	0	24034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294255	0	0	294255	0	0	0	0	0	0	0	0	0	0	15	0	0	15	0																			
933041																																																																																																																																																																																																																																																	
933256																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		16496	0	0	9824	0	0	522398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	538894	0	0	532222	6672	0	0	0	0	0	0	0	0	0	8491	0	0	8491	0	6615				6615	9881			9824	57									
933340																																																																																																																																																																																																																																																	
933377																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		3532	0	0	3523	0	0	185422	0	1266	0	0	1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190220	0	0	190211	9	0	0	0	0	0	0	0	0	0	1875	0	0	1875	0						3532			3523	9									
933621																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1631	0	0	1631	0	149463	1676574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1827668	0	149463	1678205	0	0	0	0	0	0	0	0	0	0	66	0	0	66	0						1570			1570										
933966																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		82	0	0	82	-15204	0	2587314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1805	0	0	1805	0	2604405	-15204	0	2589201	0	0	0	0	0	0	0	0	0	0	5428	0	0	5428	0											82			82					
933975																																																																																																																																																																																																																																																	
934271																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1249	0	0	1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
934329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91000	0	0	91000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91000																																																																																						
934673																																																																																																																																																																																																																																																	
935250																																																																																																																																																																																																																																																	
935308																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1	0	0	1	0	0	142340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142341	0	0	142341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
935559																																																																																																																																																																																																																																																	
935577																																																																																																																																																																																																																																																	
935719																																																																																																																																																																																																																																																	
936136																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		13696	0	0	4117	0	164986	937732	11994	4344	0	0	4344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1132752	0	164986	946193	21573	0	0	0	0	0	0	0	0	0	3988	0	0	3988	0	9579				9579	4117			4117										
936426																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		32943	0	0	32943	0	84390	923978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9453	0	9453	0	0	1050764	0	93843	956921	0	0	0	0	0	0	0	0	0	0	35342	0	0	35342	0						32943			32943										
936462																																																																																																																																																												3561	14232	0	0	0	0	0	0				0	0	0	0	0	0		0	0		57803	287	2	328	0	35548	3914984	1592	4692	0	0	4692	0	0	0	0	0	0	5458	0	9019	0	49463	0	49463	0	0	4067643	5745	85013	3929023	59352	5458	0	19690	0	0	0	0	0	0	14294	5745	0	20029	10						173	287	2	328	130									
936583																																																																																																																																																																																																																																																	
936640																																																																																																																																																																																																																																																	
936837																																																																																																																																																																																																																																																	
936855	0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		261793	0	0	261793	0	2409251	11263476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16414	0	0	16414	0	13950934	0	2409251	11541683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150254	0	0	150254	0						261793			261793																						147718			147718																						0	150254	0	0	150254	0	0	0	0	0	0	0	13672727																																																																																						
937339																																																																																																																																																																																																																																																	
937553																																																																																																																																																																																																																																																	
937740																																																																																																																																																																																																																																																	
937759																																																																																																																																																																																																																																																	
937834																																																																																																																																																																																																																																																	
937843																																																																																																																																																																																																																																																	
938354																																																																																																																																																																																																																																																	
938550																																																																																																																																																																																																																																																	
938859																																																																																																																																																																																																																																																	
939249																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		4441	0	0	64	0	0	443802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448243	0	0	443866	4377	0	0	0	0	0	0	0	0	0	126	0	0	126	0	4377				4377	64			64										
940021																																																																																																																																																																																																																																																	
940311	0	0	0	0	0	23000	23000	0				0	0	0	0	0	0		0	0		117000	0	0	24000	0	15960000	4220000	0	0	0	0	0	0	5000	0	0	5000	0	0	0	0	0	0	0	0	0	0	6000	0	0	6000	0	20308000	0	15960000	4255000	93000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23000	0	0	23000	0	92000				92000	24000			24000																																															93000	0	0	0	0	0	0	0	0	0	0	0	20180000																																																																																						
940674																																																																																																																																																																																																																																																	
940731																																																																																																																																																																																																																																																	
940852																																																																																																																																																																																																																																																	
941541																																																																																																																																																																																																																																																	
941804																																																																																																																																																																																																																																																	
942454																																																																																																																																																																																																																																																	
942539																																																																																																																																																																																																																																																	
942847																																																																																																																																																																																																																																																	
943143																																																																																																																																																																																																																																																	
943152																																																																																																																																																																																																																																																	
943273																																																																																																																																																																																																																																																	
943675																																																																																																																																																																																																																																																	
943974																																																																																																																																																																																																																																																	
944047																																																																																																																																																																																																																																																	
944337																																																																																																																																																																																																																																																	
944355																																																																																																																																																																																																																																																	
944627																																																																																																																																																																																																																																																	
944739																																																																																																																																																																																																																																																	
944748																																																																																																																																																																																																																																																	
944935																																																																																																																																																																																																																																																	
945026																																																																																																																																																																																																																																																	
945053																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	23355	1225231	0	3622	0	0	3622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1252208	0	23355	1228853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
945071																																																																																																																																																																																																																																																	
945950																																																																																																																																																																																																																																																	
946274																																																																																																																																																																																																																																																	
946555																																																																																																																																																																																																																																																	
947525																																																																																																																																																																																																																																																	
947749																																																																																																																																																																																																																																																	
947776																																																																																																																																																																																																																																																	
948250																																																																																																																																																																																																																																																	
948278																																																																																																																																																																																																																																																	
948531																																																																																																																																																																																																																																																	
949154																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	861	404710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405571	0	861	404710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
950141																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	136178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136178	0	0	136178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
950178																																																																																																																																																																																																																																																	
950356																																																																																																																																																																																																																																																	
950758																																																																																																																																																																																																																																																	
951102																																																																																																																																																																																																																																																	
952172																																																																																																																																																																																																																																																	
952257																																																																																																																																																																																																																																																	
