"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
1842065	0	0	10193	0	0	0	2513	1063		0		74	14144	3530		221		0	0	0	0	0	0	0	0	4			0	0	1	1	0	0			0	0	0	0	0	2	200	1368	0	0		0	0	0	0	
1863097	0	0	0	0	0	0	1	0		0		0	13	0		13		0	0	0	0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
1864197	0	0	0	0	0	0	5	0		0		0	15	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	15	5	
1872941	0	0	0	0	0	0	1	0				0	30	0		0				0		0	0	0	28	1			0	0	0	0	1	0			0	0	0	0	0	0	0	0				0	0	1	0	
1879016	0	0	0	0	0	0	5	0				0	5	0		0				0		0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				0	0	5	1	
1883321	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
1885932	0	0	0	0	0	0	37545	1		0		0	20446	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		20446	37544	0	0	
1890525	0	0	0	0	0	0	209	89				11	240	11		10				0		0	0	0	0	0			0	0	100	0	179	0			40	0	0	0	0	9	0	0				0	0	0	0	
1892154	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
1893049	0	0	0	0			0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1917301	0	0	0	0			519		342	134	0	0	1437		0	5	863	567	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	
1918344	0	0	0	849	0	0	922	73		0		0	6378	2545		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	3833	0	0	0		0	0	0	0	
1929247	0	213	0	16	0	0	3921	2164		0		0	14434	10308		30		0	0	0	0	0	0	0	121	448			0	0	48	0	1582	0			0	0	166	54	94	83	0	8	0	0		207	39	1926	848	
1940747	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
1945247	0	0	0	0	0	0	14	3				0	0	0		0							0	0	0	0			0	0	11	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2002222	47	0	0	0	0	0	5	5				0	55	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	6	0	
2006024	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	2				0	0	0	0	
2007991	0	0	0	0	0	0	0	0				0	1250	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	1250	0	0	0	0	0				0	0	0	0	
2009605	0	0	0	0	0	0	286	40		0		0	100	9		4		0	0	0	0	0	0	0	0	0			0	0	5	0	3	0			0	0	0	0	0	199	0	0	0	0		0	3	84	39	
2010722	0	0	0	0	0	0	21	19				0	1945	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	1944	1				0	0	0	0	
2044811	0	0	0	0	0	0	239	239		0		0	1883	1880		3		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2044820	0	0	0	0	0	0	3	0				0	0	0		0							0	0	0	3			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2051127	0	0	0	0	0	0	6	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	6	0	0				0	0	0	0	
2059990	0	0	0	0	0	0	5	0				0	0	0		0							0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2068107	0	0	0	0	0	0	1927	160				0	21355	1793		0				0		0	0	0	179	179			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	19383	1588	
2119773	0	0	0	0	0	0	1482	1479		0		2	813	798		12		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	1	0	0		0	0	3	0	
2121196	0	0	0	0	0	0	43961	0		0		0	166097	0		0		0	0	0	0	0	0	0	0	0			166097	43961	0	0	0	0	48552		0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2122997	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2123930	0	0	0	0	0	0	3	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	0	0	
2132941	0	0	0	0	0	0	37	0				0	114	87		0				0		0	0	0	0	0			25	0	37	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
2140348	0	0	0	0	0	0	211	0				0	2	0		0				0		0	0	0	0	0			0	0	206	0	0	0			0	0	0	0	0	0	0	0				0	2	2	3	
2142155	0	0	0	0	0	226	497	184		0		0	3252	3242		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	87	0	0	0	0		0	0	10	0	
2163477	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2182786	0	0	0	1000			3000		0	0	0	2000	62000		0	0	47000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	
2193616	0	0	0	0			475		40	0	0	0	79		0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0		0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	
2209553	0	0	0	0	0	0	74	14		0		0	742	441		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			301	0	0	0	0	60	0	0	0	0		0	0	0	0	
2218443	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
2232757	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
2233875	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
2236821	0	0	0	0	0	0	255	79				0	43	0		0				0		0	0	0	0	0			0	0	0	5	0	0			0	0	0	0	0	0	0	0				0	0	43	171	
2239288	0	0	0	0	0	0	751	446		0		8	7652	2227		19		0	0	0	0	0	0	0	0	291			0	0	0	1	0	0			0	0	0	0	0	0	5395	0	0	0		0	0	11	5	
2262718	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2265456	0	0	0	0	0	0	44	0		0		0	15	0		0		0	0	0	0	0	0	0	15	44			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2297998	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2298995	0	0	0	0	0	0	476	472		0		3	348	346		2		0	0	0	0	0	0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2304636	0	0	0	0	0	0	1	0				1	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2305969	0	0	0	0	0	0	2	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
2316714	0	0	0	0	0	0	0	0				0	1	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2317672	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2325882	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2328137	0	0	0	0	0	0	10	1		0		3	15	0		13		0	0	0	0	0	0	0	0	1			0	0	0	0	0	0			0	0	0	1	0	2	0	1	0	0		0	0	2	1	
2328285	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2329200	0	0	0	0	0	0	23	0		0		0	43	0		0		0	0	0	0	0	0	0	0	0			9	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		10	9	24	14	
2332910	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2333140	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2337335	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2339599	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
2339795	0	0	0	0	0	0	42	42		0		0	291	285		1		0	0	0	0	0	0	0	0	0			0	0	0	0	5	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2343167	0	0	0	0	0	0	15	0				0	37	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	37	15	
2344753	0	0	0	0	0	0	57	19				2	79	0		3				0		0	0	0	0	0			0	0	29	0	73	0			0	0	0	0	0	4	0	0				0	0	3	3	
2353595	0	6	0	2	0	0	648	84				102	1379	61		535				3		4	0	0	11	35			43	7	71	0	86	0			0	0	1	7	0	59	0	5				407	166	235	104	
2354985	0	0	2630	0	735	0	3817	1779		0		84	17072	127		3626		0	0	0	0	0	0	0	0	8			0	0	33	0	1	0			0	10	0	0	30	32	0	0	0	0		0	0	9923	1871	
2356091	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2358769	0	0	0	0	0	0	10	1				5	2065	2010		4				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	51	4	
2362458	0	0	0	0			54		0	0	0	0	55		0	0	0	0	0	0	0	0	0	0	0	7			0	0	38	6	36	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	3	
2371816	0	0	0	0	0	0	2820	2817				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
2390929	0	0	0	0	401	111	119	4		0		0	412	0		0		0	0	0	0	0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0	0	0		11	0	0	1	
2391588	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2396592	0	0	0	0	0	0	0	0				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	2			0	0	0	0	0	0	0	0				3	0	1	0	
2396604	0	0	0	0	0	0	1	0				0	36	0		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	33	1	
2398701	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2451240	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2465881	0	0	0	0	0	0	45	2				1	179	59		0				0		1	0	0	0	0			5	6	1	0	6	13			0	0	0	0	0	0	0	0				35	16	61	19	
2467670	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2471239	0	0	0	1	0	0	5	0		0		0	1800	1800		0		0	0	0	0	0	0	0	0	2			0	0	2	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2482824	0	0	0	0	0	0	164	47				0	644	14		0				0		0	0	0	189	0			0	0	0	0	189	0			0	1	0	0	0	0	0	0				14	6	238	110	
2489805	0	0	0	0			1000		0	0	0	0	10000		0	0	0	0	0	0	0	0	0	0	0	0			0	0	1000	0	0	0		0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	
2490285	0	0	0	0	0	0	20	7				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	13				0	0	0	0	
2497181	0	0	0	0	0	0	0	0				0	59	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	55	0	
2502825	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2505424	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2505451	0	0	0	0	0	0	0	0				0	17	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				17	0	0	0	
2505460	0	0	0	0	0	0	46	27				5	127	21		8				0		0	0	0	0	0			0	0	4	0	29	0			0	0	0	0	0	0	0	0				17	4	52	6	
2508751	0	0	0	0	0	0	248	247		0		0	1174	1173		1		0	0	0	0	0	0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2515320	0	0	0	0	0	0	7	6				0	7	0		0				0		0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	0	7	0	
2529176	0	0	0	0	0	0	0	0				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
2531562	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2531991	0	0	0	0			0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2533043	0	0	0	0	0	0	8	0				0	2	0		0							0	0	0	0			0	0	8	0	0	0			0	0	0	0	2	0	0	0				0	0	0	0	
2536633	0	0	0	0	0	0	3	0				0	23	23		0				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2539960	0	0	0	0	0	0	7	6				0	15	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	0	5	1	
2562137	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2562164	0	0	0	0	0	0	4936	162		0		65	54523	1146		1075		0	0	0	0	0	0	0	705	10			25465	1449	2	0	0	0	1182		0	0	0	0	0	0	0	0	0	0		0	0	26132	3248	
2567123	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2568063	0	0	0	0	0	0	26	0				0	925	0		0				0		0	0	0	0	0			140	4	0	0	0	0			0	0	0	0	0	0	0	0				32	0	753	22	
2576134	0	0	0	0	0	0	309	224				0	2669	1661		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1008	85	
2580243	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2594240	0	0	0	0	0	0	0	0				0	3	0		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2594419	0	0	0	0	0	0	0	0		0		0	2	0		2		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2596646	0	0	0	0	0	0	243	46				126	1676	636		252				0		0	0	0	0	0			29	13	3	0	39	16			3	1	0	3	0	0	0	5				8	4	693	42	
2597223	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2597232	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2598396	0	0	0	0	0	0	33	28				2	3	0		3							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	3	0	0				0	0	0	0	
2600039	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2602828	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2605566	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2607412	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2608754	0	0	0	0	0	0	300	153		0		0	5	0		0		0	0	0	0	0	0	0	0	1			5	1	123	5	0	0			0	0	0	2	0	10	0	0	0	0		0	1	0	4	
2610784	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2614344	0	0	0	0	0	0	24	13				0	86	6		0				0		0	0	0	0	0			0	0	0	0	50	0			0	0	0	0	0	0	0	0				0	0	30	11	
2615190	0	0	0	0	0	0	41105	0		0		0	299736	0		0		0	0	0	0	0	0	0	0	0			249277	37020	0	0	0	0	72292		0	0	0	0	0	0	0	0	0	0		0	0	50459	4085	
2615220	0	0	0	0	0	0	0	0				0	123	49		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				74	0	0	0	
2618780	0	0	0	0	0	0	131	131		0		0	17489	17489		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2619714	0	0	0	0	0	0	6	0				0	6	0		0				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	6	1	
2621285	0	0	0	0	0	0	12	12				0	21	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	21	0	0	0				0	0	0	0	
2621940	0	0	0	0	0	0	6	0				0	26	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	25	0	0	0				1	6	0	0	
2624400	0	0	0	0	0	0	55	51		0		4	1257	834		3		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			420	0	0	0	0	0	0	0	0	0		0	0	0	0	
2625724	0	0	0	0	0	0	0	0				0	263	76		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	187	0				0	0	0	0	
2631172	0	0	0	0	0	0	51	1		0		49	1	0		1		0	0	0	0	0	0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2631846	0	0	0	0	0	0	2	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	2	0	0	
2634191	0	0	0	0	0	0	1124	31		0		860	4186	607		3024		0	0	0	0	2	0	0	114	32			8	0	35	19	121	0			0	0	0	0	0	0	0	0	0	0		57	40	255	107	
2634351	0	0	0	0	0	0	84	78		0		4	157	154		3		0	0	0	0	0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	1	
2641827	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2643595	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2649177	0	0	0	0	98	130	327	197				0	1396	1298		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2651899	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2652092	0	0	9189	0	0	0	148	87		0		0	26096	11533		0		0	0	0	0	0	0	0	0	0			0	0	0	0	80	0			0	0	2368	0	2926	24	0	37	0	0		0	0	0	0	
2654911	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2661861	0	0	0	0	0	0	4	3		0		0	1	1		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	1	0	0	0	0	0	0	0	0		0	0	0	0	
2666400	0	0	0	0	0	0	793	0				6	1974	0		6				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1968	787	0	0	
2667920	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2667939	0	0	0	0	0	0	61	60				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
2667957	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2668598	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2686211	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2687133	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2687487	0	0	0	0	0	0	657	118				0	3374	747		0				0		0	0	0	0	0			2627	539	0	0	0	0	1		0	0	0	0	0	0	0	0				0	0	0	0	
2693264	0	0	0	0	0	0	118	98		0		12	768	743		14		0	0	0	0	0	0	0	0	8			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	11	0	
2694681	0	0	0	827	0	0	945	118				0	1828	738		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	857	0	233	0				0	0	0	0	
2696180	0	0	0	0	0	0	1	1				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2697963	0	0	0	0	0	0	1	1		0		0	37	37		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2700984	0	0	0	0			3402		3402	0	0	0	22964		0	0	22623	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2702764	0	0	0	0	0	0	13	10				0	40	40		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
2705112	0	0	0	0	0	0	0	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	0	0	
2705895	0	0	0	0	0	0	14	0		0		0	12455	4329		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	7973	0	0	0		0	0	153	14	
2708122	0	0	0	0	0	0	85	8				0	93	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	0	93	76	
2713920	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2716088	0	0	0	0	0	0	1	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	1	0	0	0	0	0				0	0	0	1	
2718596	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
2719810	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2723376	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2724766	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2726050	13	13	0	0	0	0	36	0				23	18	5		0				0		23	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2729677	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2730431	0	0	0	0	0	0	36	1				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	35				0	0	0	0	
2732565	0	0	0	0	0	0	2	2				0	67	67		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2733263	0	0	0	0	0	0	13	0				0	325	316		0				0		0	0	0	0	0			6	0	0	6	0	0			0	0	0	0	0	0	0	0				0	0	3	7	
2734729	0	0	0	0	0	0	1	1		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2735137	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2735146	0	0	0	0	2225	758	1350	576		0		0	3158	489		0		0	0	0	0	0	0	0	0	12			0	0	4	0	444	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2736219	0	0	0	0	0	0	1038	485				0	10012	8018		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1994	553	
2736291	0	0	0	0	0	0	848	29		0		14	1880	17		13		0	0	0	0	0	0	0	0	160			0	0	47	74	19	0			0	0	0	0	0	0	0	119	0	0		0	1	1831	404	
2736451	0	9	0	3	0	0	95	0		0		39	337	38		169		0	0	0	0	0	0	0	0	0			6	5	36	0	0	0			0	0	0	0	103	0	0	0	0	0		6	0	15	3	
2736714	0	0	0	0	0	0	1	0				0	2497	2497		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2737980	0	0	0	0	0	0	209	4		0		0	475	0		0		0	0	0	0	0	0	0	287	82			0	0	11	0	137	9			42	5	0	0	0	107	0	0	0	0		0	0	0	0	
2743244	0	0	0	0	0	0	69	38		0		3	167	19		4		0	0	0	0	0	0	0	0	0			2	0	0	0	48	4			0	0	0	0	0	0	0	0	0	0		0	0	90	28	
2745426	0	0	0	0	0	0	3	0		0		0	10	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	10	3	
